,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,831282,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,"Lieben wir","Shirin David",623724,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
3,Beggin',Måneskin,588897,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
4,"I WANNA BE YOUR SLAVE",Måneskin,453071,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
5,"good 4 u","Olivia Rodrigo",438248,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
6,"Bad Habits","Ed Sheeran",395738,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
7,SCHMETTERLING,Luciano,368276,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
8,"Ramenez la coupe à la maison",Vegedream,312108,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
9,"Daniel Lee",Ufo361,305453,https://open.spotify.com/track/11NL4WkilMYNvu1iQrzCLL
10,PROMISE,Luciano,285854,https://open.spotify.com/track/2y50t3ORpk3mCj3mPxVG3V
11,KAMPFSPORT,"Farid Bang",275898,https://open.spotify.com/track/326YJamh2CKMWGH0EbQXM2
12,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",274121,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
13,Schwarz,LEA,271926,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
14,"MONTERO (Call Me By Your Name)","Lil Nas X",261516,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
15,"Ich darf das","Shirin David",260978,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
16,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,239488,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
17,Durstlöscher,01099,239342,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
18,"Liege wieder wach",Jamule,229989,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
19,GHETTOGIRL,Capo,213486,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
20,"Love Tonight - Edit",Shouse,191521,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
21,ARRIVED,Luciano,190257,https://open.spotify.com/track/65U2jvRzP5dqAj004FVtHw
22,"Wenn ich wein",AYLIVA,189231,https://open.spotify.com/track/4Wuu6qS3D0Veevv2ZtbbrD
23,"Iko Iko (My Bestie)","Justin Wellington",189196,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
24,Dinero,"Trinidad Cardona",185158,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
25,"Levitating (feat. DaBaby)","Dua Lipa",177425,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
26,FLYY,KALIM,172562,https://open.spotify.com/track/4HAzTQo22iVcz9KIkTjlpz
27,Extasy,"187 Strassenbande",172146,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
28,GTA,Dardan,166770,https://open.spotify.com/track/1bQduKjv7s88QkGmzcxHMh
29,Redlight,Glockenbach,166525,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
30,ELMAS,Luciano,164272,https://open.spotify.com/track/3g1xpWXrQT5KriZ381i9Zg
31,Frisch,01099,158433,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
32,"Purple Rain",JAZN,157351,https://open.spotify.com/track/5nYkfmKEscQb8RdGfCYDln
33,"KIDS FROM THE BLOCK",Luciano,155216,https://open.spotify.com/track/1PA74X8eXACUS8WnUF5IqI
34,"Astronaut In The Ocean","Masked Wolf",155032,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
35,DRILLA,Luciano,153486,https://open.spotify.com/track/6NvSpY7aZpcO0SQUMWJECl
36,"Your Love (9PM)",ATB,152904,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
37,"Drink Ist Kalt",BHZ,152465,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
38,Madonna,Bausa,149450,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
39,"Cover Me In Sunshine",P!nk,146224,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
40,"King Sonny Black",Bushido,145987,https://open.spotify.com/track/4qRJsMWWpezvWOiXpz96fp
41,"BLESSED (feat. Capital Bra)",CRO,144501,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
42,Run,OneRepublic,144049,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
43,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",143621,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
44,PEPPERMINT,Luciano,142160,https://open.spotify.com/track/2TcWjEXtpzziW28yOEiUPJ
45,"The Business",Tiësto,142142,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
46,"ZITTI E BUONI",Måneskin,141391,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
47,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",140691,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
48,"SOLL KOMMEN WER WILL",Luciano,140666,https://open.spotify.com/track/6hDXNYlSbJb5kpB3lfHxb0
49,"King Kong",HBz,139392,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
50,"Wasted Love (feat. Lagique)",Ofenbach,134764,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
51,"Because You Move Me",Tinlicker,134090,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
52,"Following The Sun",SUPER-Hi,134058,https://open.spotify.com/track/2JzXBqTIVHYX43t7EcLyMs
53,Shawty,"PA Sports",133568,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
54,"Frag mich nicht","Miksu / Macloud",129766,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
55,Sommer,"Beatzarre & Djorkaeff",127465,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq
56,Rosenkrieg,Loredana,126241,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
57,"Kiss Me More (feat. SZA)","Doja Cat",125135,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
58,Rasputin,Majestic,124767,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
59,"You Right","Doja Cat",122503,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
60,OFFICIEL,Luciano,121687,https://open.spotify.com/track/4ZkwitJ9dSZDIdlI5xzX9q
61,"BENIM HAYALLER",Luciano,121265,https://open.spotify.com/track/6UhWOBZVHsuZHKJpQJYeWW
62,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",120529,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
63,"Vergib mir",NGEE,116217,https://open.spotify.com/track/6uMbcYQjDxHeZNMyQqT2t3
64,PAPAYA,Capo,115213,https://open.spotify.com/track/07Y3QCskHmxIgTobkiBEBr
65,River,"Tom Gregory",113154,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
66,"Drei Uhr Nachts","Mark Forster",110765,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
67,3065,"AK AUSSERKONTROLLE",109836,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
68,Magia,"Alvaro Soler",109725,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW
69,"GIVE ME SOMETHING",Luciano,108751,https://open.spotify.com/track/4azXYfSLSM2FXLz3DyusMS
70,"Ohne Dich",KASIMIR1441,107681,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
71,"Little Bit of Love","Tom Grennan",107238,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
72,"Blinding Lights","The Weeknd",105847,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
73,Halligalli,01099,105801,https://open.spotify.com/track/1Mx3NgpvRq5zWCp7KzRzUQ
74,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",104616,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
75,Herzalarm,FiNCH,103042,https://open.spotify.com/track/4bLeejo8b8IuSWxwdKXEvY
76,"Head & Heart (feat. MNEK)","Joel Corry",102926,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
77,"Another Love","Tom Odell",101935,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
78,Airwaves,Pashanim,101564,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
79,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,100849,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
80,"MMH JA",Luciano,99702,https://open.spotify.com/track/5A93AuTtBtQQnse7SMEgmI
81,Wrecked,"Imagine Dragons",99471,https://open.spotify.com/track/2d1MywHy6FwKdzxFuSJnwl
82,"NICHT MEHR HIER",Luciano,99310,https://open.spotify.com/track/12igldvVbaELKrGqUaFsMT
83,BED,"Joel Corry",98570,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
84,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",97661,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
85,"Alles nach Plan","187 Strassenbande",96181,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
86,"Tu nicht so",badmómzjay,95563,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
87,RAPSTAR,"Polo G",95493,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
88,"VERGESS DICH NICHT",Luciano,95487,https://open.spotify.com/track/6nqE05AcntKVQJYolicmfB
89,"Girls Like Us","Zoe Wees",95145,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
90,MAHALLE,Capo,94494,https://open.spotify.com/track/2LTVS5UzN2rcptBjfPYahR
91,Roller,"Apache 207",94324,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
92,SHAWTY,Luciano,93600,https://open.spotify.com/track/6J7A8pgt2ucX84WdFkOzj7
93,"drivers license","Olivia Rodrigo",91016,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
94,"Save Your Tears","The Weeknd",90933,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
95,B.A.E.,Luciano,90270,https://open.spotify.com/track/3Rhr4yTmGItlWqkMVbeM8a
96,"Insomnia (feat. Giant Rooks)",RIN,88367,https://open.spotify.com/track/3wvC1UaLIFHnUyq2u5KliM
97,Butter,BTS,88335,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
98,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,87463,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
99,"deja vu","Olivia Rodrigo",87333,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
100,"Mörder II","PA Sports",87290,https://open.spotify.com/track/6TotIGK1HtJoq32EA78xNe
101,"Mood (feat. iann dior)",24kGoldn,87066,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
102,Rotlichtsonate,Kollegah,87000,https://open.spotify.com/track/1wxnA0kd9ywcsxG2YABWwm
103,"Paradise (feat. Dermot Kennedy)",MEDUZA,86713,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
104,Bloodstream,twocolors,85358,https://open.spotify.com/track/236irGwQHCBQnRJs2zgoib
105,"Heat Waves","Glass Animals",84992,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
106,"DU BIST DER FEHLER.",Lune,84353,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
107,ZART,Nimo,84083,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
108,"Faded Love",Leony,83717,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
109,"WITHOUT YOU","The Kid LAROI",82762,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
110,traitor,"Olivia Rodrigo",81779,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
111,Strip,Lena,81339,https://open.spotify.com/track/6YAbciQiCPFDURL31TgtdH
112,"Leere Hände (feat. Sido & Samra)",SANTOS,80854,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
113,Arcade,"Duncan Laurence",80602,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
114,"DRIVE AROUND",Luciano,80133,https://open.spotify.com/track/4MenFtz7s2L9GLiqrYv5No
115,Dynamite,ILIRA,79855,https://open.spotify.com/track/3HqQpSTLHJRKDhulVacRFb
116,"Build a Bitch","Bella Poarch",79752,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
117,"Follow You","Imagine Dragons",79665,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
118,"BAD GIRLS",Luciano,79422,https://open.spotify.com/track/7JqzQcqy5EIn3Y5ZWOjoLn
119,"Love Not War (The Tampa Beat)","Jason Derulo",79253,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
120,"Vielen Dank","187 Strassenbande",79142,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
121,Freaks,"Surf Curse",78405,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
122,"favorite crime","Olivia Rodrigo",78246,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
123,Hauseingang,Pashanim,78188,https://open.spotify.com/track/3aLZ0s5ulFLcFCtIZQblpo
124,"Mit dir schlafen",Alligatoah,76162,https://open.spotify.com/track/3xIIocavhIlmekIUgtIhwp
125,"Fuck Love",Samo104,75970,https://open.spotify.com/track/5TWILNgPPsX8Vweesc88zH
126,"Die guten Zeiten","Wincent Weiss",75732,https://open.spotify.com/track/62d30BdDeSz8D9TFc3wx6m
127,"Immer wenn ich gehen will",Montez,75724,https://open.spotify.com/track/478gRiu00kpBFi9vcOcwVo
128,"If You Really Love Me (How Will I Know)","David Guetta",75253,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
129,"jealousy, jealousy","Olivia Rodrigo",74435,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
130,"White Lies",VIZE,73102,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
131,"One More Time (feat. Alida)","Robin Schulz",72630,https://open.spotify.com/track/2REu6wX4KKrG6uGlTKVqu6
132,"Calabria (feat. Fallen Roses, Lujavo & Lunis)","Strange Fruits Music",70993,https://open.spotify.com/track/3M89zvwwb1jtDUDKYNsdiA
133,"Wellerman - Sea Shanty","Nathan Evans",70777,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
134,Stay,"Michael Schulte",70382,https://open.spotify.com/track/0S5CurjBT1nbbD4YFTRrRv
135,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",70152,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
136,"Willkommen Zurück (feat. Andreas Bourani)",Clueso,70087,https://open.spotify.com/track/5KGRq831ZKRYTlptAupEJQ
137,"Chain My Heart",Topic,69667,https://open.spotify.com/track/67lbzVADsqJJ6tyVk0XCgn
138,"Rise Up (feat. Vamero)",VINAI,69612,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
139,happier,"Olivia Rodrigo",69266,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
140,"Gangsta's Paradise",Coolio,69133,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
141,"Roses - Imanbek Remix","SAINt JHN",68970,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
142,"Oh Digga",Loredana,68959,https://open.spotify.com/track/68g2bb1Vb2NfARwZ4pLA4Z
143,"Heavy Duty",Eno,68722,https://open.spotify.com/track/6HOZEXfwd5gLHtfatXVatf
144,Anytime,"Phil The Beat",67753,https://open.spotify.com/track/58VgSGe9D9xz3BSvY9Gpua
145,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",67661,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
146,"Geh Allein",t-low,67192,https://open.spotify.com/track/1MAqcAU0vwCpDosgRzoEHV
147,Autotür,FOURTY,66906,https://open.spotify.com/track/6w3L8n7b9Y1dZ8JU1tHdzu
148,"BAD EYEZ",Nimo,66282,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
149,Goosebumps,HVME,66257,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
150,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",65982,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
151,"Ti Amo","Pietro Lombardi",65913,https://open.spotify.com/track/2vlXmglKhzSlV5XJgPzjnx
152,INTRO,Luciano,65653,https://open.spotify.com/track/08IiI45lMyfrDrIHZlSXQu
153,"Wer wenn nicht wir","Wincent Weiss",65509,https://open.spotify.com/track/4eNW5iyZwK6ZgyZTojV4vI
154,"Nese Don",Belah,65482,https://open.spotify.com/track/1VqL1c1S6Bewcz226C8hQC
155,"Todo De Ti","Rauw Alejandro",65447,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9
156,"Dance Monkey","Tones And I",64815,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
157,"All Eyes On Me","Bo Burnham",63924,https://open.spotify.com/track/3rV5y8rcQrwRt9fWGLmjOQ
158,"Watermelon Sugar","Harry Styles",63670,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
159,Lovefool,twocolors,63410,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
160,Mañana,"Alvaro Soler",63186,https://open.spotify.com/track/3mF2Nfo8RllKxqhUWzBT5P
161,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,62973,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
162,"In the End","Linkin Park",62805,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
163,"All We Got (feat. KIDDO)","Robin Schulz",62746,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
164,FAFB,Lucio101,62630,https://open.spotify.com/track/25ERGFwjI1BUph1oqqTb6O
165,"Sweater Weather","The Neighbourhood",62481,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
166,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",61818,https://open.spotify.com/track/5axr5HmbZwBFHkc9mlU5aC
167,"Easy Peasy",FiNCH,61714,https://open.spotify.com/track/6bW4olKzz8M2BRYNU1ASUi
168,"Goosebumps - Remix","Travis Scott",61046,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
169,Whoopty,CJ,60890,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
170,Thunder,"Gabry Ponte",60548,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
171,"Saufen aufm Spielplatz",BroyS,60347,https://open.spotify.com/track/2qa4plPe9puo6TUIP3uKWT
172,"you broke me first","Tate McRae",60251,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
173,Unterwegs,KitschKrieg,59122,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
174,"Higher Power",Coldplay,58887,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct
175,Ordentlich,t-low,58823,https://open.spotify.com/track/40mI1rlWiHarvMDtBvPnhW
176,"Lost (feat. TOPIC42)",Samra,58561,https://open.spotify.com/track/6ScxCBZE1yKr8Y0Ynl7kTl
177,"SUICIDE DOORS",Luciano,58547,https://open.spotify.com/track/7IZOhk7qVDt0STKBDch8XJ
178,"By Your Side (feat. Tom Grennan)","Calvin Harris",58430,https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV
179,"Breaking Me",Topic,58296,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
180,"The One","Rea Garvey",57597,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
181,"Where The Lights Are Low","Toby Romeo",57300,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
182,"Ohne mein Team","Bonez MC",57245,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
183,"Memories (feat. Kid Cudi)","David Guetta",56368,https://open.spotify.com/track/0Xh6R6XLoTDRBYriQRgkHj
184,"Копия пиратская",Mekhman,56279,https://open.spotify.com/track/77xp5NlTBLmomb10ktsH4Q
185,Hypnotized,"Purple Disco Machine",56112,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
