,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,831747,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,"Lieben wir","Shirin David",738817,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
3,Beggin',Måneskin,667332,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
4,"I WANNA BE YOUR SLAVE",Måneskin,499288,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
5,"good 4 u","Olivia Rodrigo",495257,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
6,"Bad Habits","Ed Sheeran",451099,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
7,SCHMETTERLING,Luciano,404201,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
8,"Ramenez la coupe à la maison",Vegedream,371213,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
9,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,368010,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
10,PROMISE,Luciano,366083,https://open.spotify.com/track/2y50t3ORpk3mCj3mPxVG3V
11,"Daniel Lee",Ufo361,354634,https://open.spotify.com/track/11NL4WkilMYNvu1iQrzCLL
12,KAMPFSPORT,"Farid Bang",348825,https://open.spotify.com/track/326YJamh2CKMWGH0EbQXM2
13,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",332166,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
14,"Ich darf das","Shirin David",331740,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
15,"MONTERO (Call Me By Your Name)","Lil Nas X",314835,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
16,Schwarz,LEA,277734,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
17,Durstlöscher,01099,272219,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
18,"Iko Iko (My Bestie)","Justin Wellington",268404,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
19,"Liege wieder wach",Jamule,247494,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
20,GHETTOGIRL,Capo,235981,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
21,ARRIVED,Luciano,222785,https://open.spotify.com/track/65U2jvRzP5dqAj004FVtHw
22,"Levitating (feat. DaBaby)","Dua Lipa",222216,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
23,Dinero,"Trinidad Cardona",220622,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
24,Redlight,Glockenbach,205198,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
25,FLYY,KALIM,204633,https://open.spotify.com/track/4HAzTQo22iVcz9KIkTjlpz
26,"Your Love (9PM)",ATB,203980,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
27,"Purple Rain",JAZN,199426,https://open.spotify.com/track/5nYkfmKEscQb8RdGfCYDln
28,"King Sonny Black",Bushido,198556,https://open.spotify.com/track/4qRJsMWWpezvWOiXpz96fp
29,GTA,Dardan,197542,https://open.spotify.com/track/1bQduKjv7s88QkGmzcxHMh
30,Extasy,"187 Strassenbande",197474,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
31,"Wenn ich wein",AYLIVA,188212,https://open.spotify.com/track/4Wuu6qS3D0Veevv2ZtbbrD
32,Madonna,Bausa,188123,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
33,"Astronaut In The Ocean","Masked Wolf",187329,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
34,"The Business",Tiësto,186373,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
35,ELMAS,Luciano,185988,https://open.spotify.com/track/3g1xpWXrQT5KriZ381i9Zg
36,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",185292,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
37,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",185267,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
38,"Cover Me In Sunshine",P!nk,181754,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
39,Frisch,01099,180965,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
40,"Wasted Love (feat. Lagique)",Ofenbach,180839,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
41,"KIDS FROM THE BLOCK",Luciano,179262,https://open.spotify.com/track/1PA74X8eXACUS8WnUF5IqI
42,"SOLL KOMMEN WER WILL",Luciano,178659,https://open.spotify.com/track/6hDXNYlSbJb5kpB3lfHxb0
43,DRILLA,Luciano,177797,https://open.spotify.com/track/6NvSpY7aZpcO0SQUMWJECl
44,Rasputin,Majestic,176690,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
45,"Love Tonight - Edit",Shouse,176484,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
46,"Following The Sun",SUPER-Hi,175694,https://open.spotify.com/track/2JzXBqTIVHYX43t7EcLyMs
47,"King Kong",HBz,173430,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
48,"BLESSED (feat. Capital Bra)",CRO,172938,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
49,PEPPERMINT,Luciano,171421,https://open.spotify.com/track/2TcWjEXtpzziW28yOEiUPJ
50,"Drink Ist Kalt",BHZ,170773,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
51,Run,OneRepublic,170695,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
52,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",170071,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
53,"BENIM HAYALLER",Luciano,161501,https://open.spotify.com/track/6UhWOBZVHsuZHKJpQJYeWW
