,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Leere Hände (feat. Sido & Samra)",SANTOS,554802,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
2,"KIDS FROM THE BLOCK",Luciano,515593,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
3,"MONTERO (Call Me By Your Name)","Lil Nas X",508607,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
4,"Frag mich nicht","Miksu / Macloud",474594,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
5,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",414835,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
6,Madonna,Bausa,344551,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
7,"Astronaut In The Ocean","Masked Wolf",326602,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
8,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,325426,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
9,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",285578,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
10,ZART,Nimo,267072,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
11,"Cover Me In Sunshine",P!nk,246059,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
12,"Your Love (9PM)",ATB,244335,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
13,badmómz.,badmómzjay,232357,https://open.spotify.com/track/20IGCreXC8TeuEo3RoQZwh
14,BOBBY,Veysel,232218,https://open.spotify.com/track/5z9GzmGD3bXsSXQHqMCON7
15,"Ohne Dich",KASIMIR1441,230140,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
16,"Wasted Love (feat. Lagique)",Ofenbach,229829,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
