,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Do It To It",ACRAZE,395025,https://open.spotify.com/track/20on25jryn53hWghthWWW3
2,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,384351,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
3,HIGH,Hava,338975,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
4,Shivers,"Ed Sheeran",336712,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
5,"Heat Waves","Glass Animals",325527,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"paris freestyle - skrilla remix",Pashanim,317786,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
7,"Where Are You Now","Lost Frequencies",297180,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
8,"Cold Heart - PNAU Remix","Elton John",272317,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
9,"STAY (with Justin Bieber)","The Kid LAROI",271119,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
10,B.I.B.O.,Dardan,266775,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
11,Pepas,Farruko,264877,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
12,"Easy On Me",Adele,262035,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
13,"Auf & Ab",Montez,248244,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
14,abcdefu,GAYLE,243293,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
15,"Schlechtes Vorbild","Shirin David",242583,https://open.spotify.com/track/0oD0xGRc0X3GSv82JtH736
16,Lautlos,"Mario Novembre",237746,https://open.spotify.com/track/3wyLJfkbukEpP3oMp6Typx
17,Toxic,BoyWithUke,221864,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
18,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",218280,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
19,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",199671,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
20,"Bad Habits","Ed Sheeran",198942,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
21,"Already Dead","Juice WRLD",192733,https://open.spotify.com/track/7qM1BWAsZMTYh4BcYLb0uQ
22,"Blaues Licht","RAF Camora",191151,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
23,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,190481,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
24,Späti,Gzuz,184181,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
25,10von10,Pajel,182407,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
26,"Be a Hoe/Break a Hoe","Shirin David",180868,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
27,Gelebt,"KC Rebell",180752,https://open.spotify.com/track/2zc3acsVhebCn3oYmBh51v
28,Acapulco,"Jason Derulo",170338,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
29,"Küsse wie Gift",LEA,169829,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
30,MONEY,LISA,163847,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
31,"Belgisches Viertel",ART,162542,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
32,Sommergewitter,Pashanim,159688,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
33,Raindrops,"Katja Krasavice",151461,https://open.spotify.com/track/3sZOiHgkXpDcilUBtHSixK
34,"Dein Song",CRO,150273,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
35,2CB,"RAF Camora",149455,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
36,"THATS WHAT I WANT","Lil Nas X",148293,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
37,"Friendships (Lost My Love)","Pascal Letoublon",146784,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
38,"Love Tonight - Edit",Shouse,140756,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
39,"One Right Now (with The Weeknd)","Post Malone",139295,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
40,"Because You Move Me",Tinlicker,133188,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
41,Mosaik,"kid kapri",131180,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
42,"All I Want for Christmas Is You","Mariah Carey",130852,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
43,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",129695,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
44,"good 4 u","Olivia Rodrigo",129557,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
45,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",128614,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
46,„Hahaha“,badmómzjay,127698,https://open.spotify.com/track/3d6qirAvHEpdM6Ky5OKFQ8
47,Colorado,"Milky Chance",125665,https://open.spotify.com/track/35iR1qzexmbcUSgA01S4gI
48,"love nwantiti (ah ah ah)",CKay,125169,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
49,"Thunfisch & Weinbrand","Apache 207",123276,https://open.spotify.com/track/0m4ZKA2izLfFp74EOu5ob5
50,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",Amaarae,123252,https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC
51,"Dopamine (feat. Eyelar)","Purple Disco Machine",121455,https://open.spotify.com/track/5JBtWpLoGO62gb5vax505b
52,Beggin',Måneskin,120299,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
53,"Last Christmas",Wham!,116128,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
54,Guapa,"RAF Camora",113532,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
55,"Auch wenn es nicht viele verstehen","Capital Bra",113297,https://open.spotify.com/track/24dMXXCgVOj7jDNAlGjin2
56,"My Universe",Coldplay,109045,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
57,Woman,"Doja Cat",108061,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
58,"Ich bin weg - BoroBoro",Samra,107204,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
59,"The Motto",Tiësto,105105,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
60,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,104812,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
61,"Wenn du mich siehst","RAF Camora",103523,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
62,Infinity,"Jaymes Young",103094,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
