,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,450351,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"LOW LIFE",Ufo361,399303,https://open.spotify.com/track/3IjfWBZrBISpcLhIMY44T6
3,"Astronaut In The Ocean","Masked Wolf",364955,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
4,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",357319,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
5,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,311910,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
6,"Ohne Dich",KASIMIR1441,306963,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
7,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",304687,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
8,"Wein für mich",KASIMIR1441,283056,https://open.spotify.com/track/5hCtPGRLgeF05Q902Qdxe2
9,"Deine Schuld",AYLIVA,265002,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
10,"The Business",Tiësto,264821,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
11,"Your Love (9PM)",ATB,258202,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
12,PEPPERMINT,Luciano,250175,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
13,"Hold On","Justin Bieber",245831,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
14,Ordentlich,t-low,242858,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
15,"Save Your Tears","The Weeknd",242170,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
16,"Wasted Love (feat. Lagique)",Ofenbach,229537,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
17,"Girls Like Us","Zoe Wees",227600,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
18,"WITHOUT YOU","The Kid LAROI",222333,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
