,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Leere Hände (feat. Sido & Samra)",SANTOS,848282,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
2,"KIDS FROM THE BLOCK",Luciano,748705,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
3,"MONTERO (Call Me By Your Name)","Lil Nas X",571287,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
4,"Frag mich nicht","Miksu / Macloud",566300,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
5,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",515838,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,503111,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,Madonna,Bausa,446493,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
8,ZART,Nimo,442730,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
9,BOBBY,Veysel,418526,https://open.spotify.com/track/5z9GzmGD3bXsSXQHqMCON7
10,"Astronaut In The Ocean","Masked Wolf",404287,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
11,Turtlez,"Big Toe",398433,https://open.spotify.com/track/5KQuQptKeiPuCVRHAEfBHW
12,badmómz.,badmómzjay,392101,https://open.spotify.com/track/20IGCreXC8TeuEo3RoQZwh
13,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",372307,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
14,"Your Love (9PM)",ATB,317999,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
15,"Tut mir leid","Miksu / Macloud",317084,https://open.spotify.com/track/46wfWiR8pRgKWcE8KOGbpp
16,"The Business",Tiësto,301327,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
17,"Ohne Dich",KASIMIR1441,295514,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
18,"Wasted Love (feat. Lagique)",Ofenbach,292751,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
19,"Cover Me In Sunshine",P!nk,286826,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
20,Overdose,Jamule,276028,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
21,"Drei Uhr Nachts","Mark Forster",264766,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
22,"Save Your Tears","The Weeknd",258377,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
23,Diebe,Samra,254260,https://open.spotify.com/track/4allObWlgZ21WeVKbxSIlk
24,PEPPERMINT,Luciano,251457,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
25,"Girls Like Us","Zoe Wees",248228,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
26,"BAD EYEZ",Nimo,233832,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
