,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Im Schatten der Feigenbäume",Shindy,909350,https://open.spotify.com/track/4RXaGSgu3taiAD1ZjZtnF2
2,"Auf & Ab",Montez,829688,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
3,"STAY (with Justin Bieber)","The Kid LAROI",752449,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Blaues Licht","RAF Camora",633993,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
5,Sommergewitter,Pashanim,521028,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
6,"Bad Habits","Ed Sheeran",514643,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
7,Beggin',Måneskin,442142,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
8,"Love Tonight - Edit",Shouse,413744,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
9,1976,RIN,400006,https://open.spotify.com/track/0jTWSs2OyxzYIk1sF7sUsO
10,Venus,Bausa,369677,https://open.spotify.com/track/0f9uqeifywK2mdO0lRVDAc
11,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",343231,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
12,"MONEY II","Farid Bang",343117,https://open.spotify.com/track/3SLNsDPrRMFVSV3B1wZh78
13,"good 4 u","Olivia Rodrigo",336018,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
14,SAVAGE,KALIM,324676,https://open.spotify.com/track/6ffm65pPdwAxJApUEWP3yI
15,"I WANNA BE YOUR SLAVE",Måneskin,317844,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
16,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,303186,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
17,"Because You Move Me",Tinlicker,286839,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
18,"CLOUD 7",Dardan,272727,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
19,FRIENDSHIPS,"Scorpion Gang",263165,https://open.spotify.com/track/1JkwvWynQN8BqAbKZpmW38
20,"Take My Breath - Single Version","The Weeknd",250993,https://open.spotify.com/track/6OGogr19zPTM4BALXuMQpF
21,"Lieben wir","Shirin David",250207,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
22,"HAB NUR EINE BITTE.",Lune,233343,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
23,"MONTERO (Call Me By Your Name)","Lil Nas X",221851,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
24,Crashen,t-low,217807,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
25,"King Kong",HBz,213336,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
26,Durstlöscher,01099,211680,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
27,"Happier Than Ever","Billie Eilish",202956,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
28,"Iko Iko (My Bestie)","Justin Wellington",201331,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
29,"Heat Waves","Glass Animals",195945,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
30,SCHMETTERLING,Luciano,191667,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
31,"Wenn ich geh",Jamule,190568,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
32,"Ich darf das","Shirin David",184759,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
33,Zukunft,"RAF Camora",184490,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
34,"Love Tonight - David Guetta Remix Edit",Shouse,180368,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
35,"Liege wieder wach",Jamule,178345,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
36,Colorado,"Milky Chance",177541,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
37,Woman,"Doja Cat",177446,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
38,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",175718,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
39,"Filet Mignon","KC Rebell",175263,https://open.spotify.com/track/2ppyU1JWnDDYd6jV98swkI
40,"Vamos a Marte (feat. Luis Fonsi)","Helene Fischer",172526,https://open.spotify.com/track/06sSAsjNx4eJawyXY3SXgB
