,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,552373,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Ohne Dich",KASIMIR1441,403662,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",385039,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",363564,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,307438,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Your Love (9PM)",ATB,274427,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
7,"drivers license","Olivia Rodrigo",259924,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
8,"Save Your Tears","The Weeknd",256244,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
9,"WITHOUT YOU","The Kid LAROI",241224,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
10,"White Lies",VIZE,238612,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
11,"BAD EYEZ",Nimo,237630,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
12,"Keiner kann mich ficken!","187 Strassenbande",233993,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
13,"Girls Like Us","Zoe Wees",227313,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,224086,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
15,Ordentlich,t-low,208892,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
16,"No Comprendo",Jamule,192423,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
17,"Lost (feat. TOPIC42)",Samra,188769,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
18,"Paradise (feat. Dermot Kennedy)",MEDUZA,186227,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
19,"Wellerman - Sea Shanty","Nathan Evans",185977,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
20,"Head & Heart (feat. MNEK)","Joel Corry",185817,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
21,"Love Not War (The Tampa Beat)","Jason Derulo",182971,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
22,"All We Got (feat. KIDDO)","Robin Schulz",182027,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
23,"Mood (feat. iann dior)",24kGoldn,177125,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
24,"Blinding Lights","The Weeknd",176863,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,SMS,Samra,171819,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
26,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,168532,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
27,"Wenn sie ruft","Miksu / Macloud",166779,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
28,"My Head & My Heart","Ava Max",163803,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
29,"Weisst wie es ist",Bausa,163641,https://open.spotify.com/track/2Roj3Kvhy5BCjkSSJ2Q3Nz
30,"Calling My Phone","Lil Tjay",163147,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
31,Arcade,"Duncan Laurence",162343,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
32,Whoopty,CJ,162087,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
33,Goosebumps,HVME,161284,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
34,"Verdammt ich lieb' Dich","Mike Singer",159474,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
35,"Rise Up (feat. Vamero)",VINAI,158499,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
36,Angst,"Apache 207",156868,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
37,"Where The Lights Are Low","Toby Romeo",153008,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
38,Subwoofer,"SHINSKY x DIMA",151220,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
39,"Wer wenn nicht wir","Wincent Weiss",146428,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
40,Roller,"Apache 207",140952,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
41,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",134087,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
42,"you broke me first","Tate McRae",133754,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
43,Warum?,Ra'is,132203,https://open.spotify.com/track/6yhEFpIxCz0TXnEpKYoPjZ
44,Verlierer,LUNA,129171,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
45,Afterglow,"Ed Sheeran",126729,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
46,Lonely,"Miksu / Macloud",122706,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
47,Hypnotized,"Purple Disco Machine",120193,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
48,"Prisoner (feat. Dua Lipa)","Miley Cyrus",119149,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
49,Adé,"PA Sports",111505,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
50,"VIP in der Psychiatrie",K.I.Z,109187,https://open.spotify.com/track/0Dpng1mlDYSt3X6506kdsT
51,"Wasted Love (feat. Lagique)",Ofenbach,108119,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
52,"The One","Rea Garvey",107745,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
53,"Fly Away","Tones And I",105198,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
54,Frisch,01099,103361,https://open.spotify.com/track/2iKPlIQFubIq7tcK2MUMBp
55,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,103236,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
56,"One More Time (feat. Alida)","Robin Schulz",101985,https://open.spotify.com/track/2REu6wX4KKrG6uGlTKVqu6
57,"Roses - Imanbek Remix","SAINt JHN",99269,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
58,"Jerusalema (feat. Nomcebo Zikode)","Master KG",99265,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
59,SugarCrash!,ElyOtto,98261,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
60,"Der letzte Tanz",Bosse,96223,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
61,"2 Uhr nachts","Dante YN",95488,https://open.spotify.com/track/0jNR7y6nWhEf2gjy8pT8oG
62,"Easy Peasy",FiNCH,95478,https://open.spotify.com/track/6bW4olKzz8M2BRYNU1ASUi
63,Unterwegs,KitschKrieg,94868,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
64,Monet,Alligatoah,93721,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
65,"gebe auf.",Lune,93062,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
66,Bläulich,"Apache 207",92822,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
67,Paradies,Gzuz,92794,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
68,Airwaves,Pashanim,92144,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
69,"Fuck Love",Samo104,91217,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
70,Angeklagt,"Bonez MC",90712,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
71,"coke light",Dardan,90495,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
72,"Breaking Me",Topic,89518,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
73,Lovefool,twocolors,89377,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
74,"Dance Monkey","Tones And I",89103,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
75,Paradise,VIZE,88650,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
76,"Floating Through Space",Sia,88299,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
77,"What You Know Bout Love","Pop Smoke",87941,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
78,"We're Good","Dua Lipa",87921,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
79,Rapkiller,"Kool Savas",86952,https://open.spotify.com/track/04a5jHI3rPlt4r4kNIDc8N
80,"Savage Love (Laxed - Siren Beat)","Jawsh 685",86443,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
81,7,Ufo361,85785,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
82,"Never Let Me Down",VIZE,84798,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
83,Habibi,Casar,84516,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
84,Hell,"PA Sports",84337,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
85,"ALLES DOPE",CRO,84231,https://open.spotify.com/track/7HZMdCSq7oUYmn6OHU6kSB
86,"AP - Music from the film Boogie","Pop Smoke",84195,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI
87,HOLIDAY,"Lil Nas X",83312,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
88,Anyone,"Justin Bieber",83298,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
89,Up,"Cardi B",82704,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi
90,"Someone You Loved","Lewis Capaldi",82687,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
91,"Faded Love",Leony,81152,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
92,"Heat Waves","Glass Animals",81139,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
93,Elbe,Bozza,79382,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
94,Brachland,"Kool Savas",79268,https://open.spotify.com/track/0HZsi7S5hOq6Vqdu5hBttZ
95,Streets,"Doja Cat",77804,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
96,"Bayrisch Drip",Sääftig,77521,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
97,"Devil Eyes","Hippie Sabotage",77518,https://open.spotify.com/track/7MiZjKawmXTsTNePyTfPyL
98,"Take You Dancing","Jason Derulo",76351,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
99,"HIGHWAY (feat. ELIF)","Katja Krasavice",76209,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
100,"For a Second","Michael Schulte",75657,https://open.spotify.com/track/5qYf19BLOheApfe6NqhDPg
101,"Goosebumps - Remix","Travis Scott",75461,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
102,Habibi,"Ricky Rich",75238,https://open.spotify.com/track/5lrq8sHObtY0xMmF7Ukzl7
103,Fame,"Apache 207",75024,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA
104,"I Need You To Hate Me","JC Stewart",74734,https://open.spotify.com/track/1zY6ekSJ8VI6tZ6nBqoo7g
105,"Star Shopping","Lil Peep",73860,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
106,"Baila Conmigo (with Rauw Alejandro)","Selena Gomez",73200,https://open.spotify.com/track/0D75ciM842cdUMKSMfAR9y
107,"In meinem Benz","AK AUSSERKONTROLLE",72456,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
108,"Lucid Dreams","Juice WRLD",72207,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
109,Robbery,"Juice WRLD",71958,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
110,"Wieder am Block",Haftbefehl,71331,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
111,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",70301,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
112,"Paper Loving","Christopher Martin",70137,https://open.spotify.com/track/0FBgQ1eevuO0NP8Nm4wjiy
113,Übermorgen,"Mark Forster",70024,https://open.spotify.com/track/1NP7bzm8UksJUWXsuFoOwE
114,2012,Bausa,69387,https://open.spotify.com/track/21MvQ9CmXf9QlWMSnnsOev
115,"Close Your Eyes","Felix Jaehn",69363,https://open.spotify.com/track/7N06jo3EnV792VFaG8vuW6
116,"In the End","Linkin Park",68610,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
117,AMG,"Kool Savas",68549,https://open.spotify.com/track/4oPnjYqS5YYUpDpdm63pWa
118,"NO HUGS",Ufo361,68488,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
119,"Bist du Okay","Mark Forster",68482,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
120,110,"Capital Bra",68321,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
121,BED,"Joel Corry",68114,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
122,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",67946,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
123,Control,"Zoe Wees",67483,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
124,Nesesari,"Kizz Daniel",67422,https://open.spotify.com/track/3YzhsBh8BRGxbMThPC3Ibw
125,"Therefore I Am","Billie Eilish",67245,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
126,Dior,"Pop Smoke",65368,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
127,"Sweater Weather","The Neighbourhood",65295,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
128,"Vermissen (feat. Henning May)",Juju,64843,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
129,"Watermelon Sugar","Harry Styles",64674,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
130,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",64565,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
131,JUANA,Akuma,64536,https://open.spotify.com/track/4n1aHlA4W31SWNnNiqD4Gf
132,Dynamite,BTS,64426,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
133,"Fuckst mich nur ab","Bonez MC",64008,https://open.spotify.com/track/0y8mJFmm4ogCHnfe0oTuT6
134,2002,Sido,63992,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
135,"Kings & Queens","Ava Max",63395,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI
136,"GIRL LIKE ME","Black Eyed Peas",63380,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta
137,positions,"Ariana Grande",63165,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
138,"Lemon Tree","Alle Farben",63117,https://open.spotify.com/track/6sGeBxS4PIEtZdWpgdnitV
139,"Weekend (feat. Emelie Cyréus)",LIZOT,62931,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
140,"Big (feat. Gunna)","Rita Ora",62904,https://open.spotify.com/track/0BjfodYJYki5xbxHJZe0Cf
141,"Some Say - Felix Jaehn Remix",Nea,62516,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
142,DOMINO,Ali471,62450,https://open.spotify.com/track/5rTAUy9P5WEXxanw5hAWzD
143,"Best of Us",WIER,62233,https://open.spotify.com/track/5DhcEJWVdkPNkJUVnbiUKo
144,"Come & Go (with Marshmello)","Juice WRLD",62057,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
145,"Someone To You",BANNERS,61882,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
146,telepatía,"Kali Uchis",61860,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
147,"200 km/h","Apache 207",61717,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
148,"Ride It",Regard,61541,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
149,"Gece Gündüz",Murda,61485,https://open.spotify.com/track/4jq1WK3fiUU2SOhZ0iaMP1
150,"PELICAN FLY",Veysel,61401,https://open.spotify.com/track/5VTiVfXyhYTy8HIJxU4BIm
151,"Lifestyle (feat. Adam Levine)","Jason Derulo",61333,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
152,"No Therapy","Felix Jaehn",61101,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T
153,Mars,"Georg Stengel",60929,https://open.spotify.com/track/5iUveERei5JgBhqWlu3JIN
154,"lovely (with Khalid)","Billie Eilish",60710,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
155,DÁKITI,"Bad Bunny",60090,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
156,"Ohne mein Team","Bonez MC",59841,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
157,Monster,LUM!X,59112,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
158,"I Got Bitches",A2M,59054,https://open.spotify.com/track/6gPqBegU4aDWoSYXeCyURA
159,Violent,carolesdaughter,58879,https://open.spotify.com/track/7CFfqRW50ffULvBv7lfIIg
160,"HIGHEST IN THE ROOM","Travis Scott",58827,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
161,Shallow,"Lady Gaga",58681,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
162,"Wishing Well","Juice WRLD",58545,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
163,"Frühstück in Paris","Capital Bra",58482,https://open.spotify.com/track/1ddbNJwDjjmCYz1GFGYnsw
164,SHAWTY,Luciano,58291,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
