,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",541508,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,Extasy,"187 Strassenbande",457664,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
3,"Alles nach Plan","187 Strassenbande",387237,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
4,"Liege wieder wach",Jamule,378195,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,"MONTERO (Call Me By Your Name)","Lil Nas X",296629,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,267289,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,"BLESSED (feat. Capital Bra)",CRO,261570,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
8,"Frag mich nicht","Miksu / Macloud",252812,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
9,"Wenn das Schicksal trifft","Kontra K",238374,https://open.spotify.com/track/7AqFRTYoOtb7Unbi6SuUaj
10,ELMAS,Luciano,234362,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
11,Madonna,Bausa,208077,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
12,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",206099,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
13,"Astronaut In The Ocean","Masked Wolf",200159,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
14,"Levitating (feat. DaBaby)","Dua Lipa",198762,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
15,"Leere Hände (feat. Sido & Samra)",SANTOS,195536,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
16,"DU BIST DER FEHLER.",Lune,192518,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
17,"Cover Me In Sunshine",P!nk,185665,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
18,"Your Love (9PM)",ATB,181946,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
19,"Täter Intensiv","187 Strassenbande",179005,https://open.spotify.com/track/1IQjulXWBd2vPI5AsWIidN
20,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",178474,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
21,"Allein sein","Mario Novembre",176566,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
22,"Une jam",Azet,174714,https://open.spotify.com/track/2VvjtaAG5bne9Jn5UbJhfX
23,"KIDS FROM THE BLOCK",Luciano,170164,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
24,ZART,Nimo,168325,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
25,"The Business",Tiësto,162896,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
26,GNRFT,"187 Strassenbande",161481,https://open.spotify.com/track/32AVIHCkuXtSYGmC3pbdwg
27,"Kiss Me More (feat. SZA)","Doja Cat",160413,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
28,"Wasted Love (feat. Lagique)",Ofenbach,159141,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
29,"Egal wie hoch",Jumpa,157304,https://open.spotify.com/track/158x2q6kkau2zOK8IzjO0d
30,Frisch,01099,151946,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
31,High,"187 Strassenbande",150684,https://open.spotify.com/track/4jd831r8j3V5yI6tIOFuYP
32,Verpennt,"187 Strassenbande",149468,https://open.spotify.com/track/0B3oydD4ATrmoBk1QMzNt6
33,"Ohne Dich",KASIMIR1441,145355,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
34,"Drei Uhr Nachts","Mark Forster",144514,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
35,"Ganxta im CD Regal","187 Strassenbande",140496,https://open.spotify.com/track/7mmPRDxLVerjUcnBndTzAW
36,Rasputin,Majestic,139413,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
37,"Training Day","PA Sports",134311,https://open.spotify.com/track/2wQxtQMqn2PA5jT3nk5gee
38,"Paradies - Sampler Version","187 Strassenbande",134021,https://open.spotify.com/track/2WXcbvwgAa3xrm7IfgeMjB
39,3065,"AK AUSSERKONTROLLE",130836,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
40,"Girls Like Us","Zoe Wees",130502,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
41,"Head & Heart (feat. MNEK)","Joel Corry",129284,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
42,"good 4 u","Olivia Rodrigo",127628,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
43,Nauti,"187 Strassenbande",127285,https://open.spotify.com/track/68OHWej2JvfhEPPE3MNWTB
44,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",127244,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
45,"WITHOUT YOU","The Kid LAROI",126304,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
46,RAPSTAR,"Polo G",125754,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
47,"Save Your Tears","The Weeknd",121946,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
48,"So muss sein!","187 Strassenbande",119648,https://open.spotify.com/track/1gZDbvoKxDXyKRHn2ccPet
49,BED,"Joel Corry",118744,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
50,"Fuck Love",Samo104,117777,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
51,"Wer wenn nicht wir","Wincent Weiss",113987,https://open.spotify.com/track/4eNW5iyZwK6ZgyZTojV4vI
52,"Blinding Lights","The Weeknd",112177,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
53,Hotel,"187 Strassenbande",112038,https://open.spotify.com/track/5L7eC2vJO1RpBTG8tPEWuU
54,Kopfschuss,"187 Strassenbande",110933,https://open.spotify.com/track/09ifz0K1CRZzCkdalwFxwL
55,"Faded Love",Leony,110856,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
56,"drivers license","Olivia Rodrigo",110805,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
57,"Another Love","Tom Odell",110447,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
58,Runaway,AURORA,107500,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
59,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,107276,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
60,Arcade,"Duncan Laurence",106373,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
61,"Your Power","Billie Eilish",105733,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
62,"Mood (feat. iann dior)",24kGoldn,105313,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
63,"Keiner kann mich ficken!","187 Strassenbande",103306,https://open.spotify.com/track/0k0mscf6Wz9O9rIS3S42MX
64,"White Lies",VIZE,102939,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
65,"San Andreas",RIN,102486,https://open.spotify.com/track/1VuBab65w8vPFeFvREDA32
66,Run,OneRepublic,102479,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
67,Heimkommen,FOURTY,101339,https://open.spotify.com/track/64ZyI00DBUUigpTanQqA0l
68,Grossstadtdschungel,"187 Strassenbande",101060,https://open.spotify.com/track/750Rxx17cQheqUiSwmhAEA
69,"BAD EYEZ",Nimo,98950,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
70,Durstlöscher,01099,98402,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
71,"Keine Liebe","187 Strassenbande",98298,https://open.spotify.com/track/3USn88YO1HgguesrmjC1OK
72,PEPPERMINT,Luciano,96854,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
73,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",96349,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
74,Roller,"Apache 207",96162,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
75,Dynamite,ILIRA,95592,https://open.spotify.com/track/3HqQpSTLHJRKDhulVacRFb
76,"Wellerman - Sea Shanty","Nathan Evans",95187,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
77,"Paradise (feat. Dermot Kennedy)",MEDUZA,94708,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
78,"Love Not War (The Tampa Beat)","Jason Derulo",94110,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
79,"Love Again (feat. Alida)",Alok,93960,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
80,"Rise Up (feat. Vamero)",VINAI,90705,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
81,"Niemand bringt Marten um",Marteria,89130,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
82,Ordentlich,t-low,89045,https://open.spotify.com/track/40mI1rlWiHarvMDtBvPnhW
83,Magia,"Alvaro Soler",88891,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW
84,"The One","Rea Garvey",88703,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
85,"deja vu","Olivia Rodrigo",88688,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
86,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",87645,https://open.spotify.com/track/5axr5HmbZwBFHkc9mlU5aC
87,"My Head & My Heart","Ava Max",83547,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
88,"Heat Waves","Glass Animals",80274,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
89,"a m a r i","J. Cole",80031,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX
90,"Where The Lights Are Low","Toby Romeo",79903,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
91,"you broke me first","Tate McRae",79010,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
92,"Deine Schuld",AYLIVA,77659,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
93,"All We Got (feat. KIDDO)","Robin Schulz",77173,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
94,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",77015,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
95,"m y . l i f e (with 21 Savage & Morray)","J. Cole",74784,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG
96,"p r i d e . i s . t h e . d e v i l (with Lil Baby)","J. Cole",74715,https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf
97,"i n t e r l u d e","J. Cole",74558,https://open.spotify.com/track/08LwMWf5Tcfsd752EPzFV0
98,"Floating Through Space",Sia,74234,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
99,"Follow You","Imagine Dragons",73953,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
100,HARBI,Ali471,73454,https://open.spotify.com/track/4Go0zUODOXMporQ482nAQP
101,"One More Time (feat. Alida)","Robin Schulz",71763,https://open.spotify.com/track/2REu6wX4KKrG6uGlTKVqu6
102,"Roses - Imanbek Remix","SAINt JHN",70196,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
103,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,69908,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
104,"Ramenez la coupe à la maison",Vegedream,69772,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
105,"Goosebumps - Remix","Travis Scott",69594,https://open.spotify.com/track/5uEYRdEIh9Bo4fpjDd4Na9
106,"Leave The Door Open","Bruno Mars",69561,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh
107,Goosebumps,HVME,69317,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
108,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",69300,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
109,Unterwegs,KitschKrieg,69287,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
110,Freaks,"Surf Curse",68642,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
111,Airwaves,Pashanim,68619,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
112,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",68313,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
113,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",67940,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
114,Overdose,Jamule,67835,https://open.spotify.com/track/2z7QFsLAqNTGEtgAU6rS6W
115,"Little Bit of Love","Tom Grennan",66998,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
