,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,730574,https://open.spotify.com/track/0DAQryfUiFZdWFo76RYBc8
2,"Ohne Dich",KASIMIR1441,479602,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",388259,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",384467,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,346080,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"BAD EYEZ",Nimo,343804,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
7,"Your Love (9PM)",ATB,300519,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
8,"drivers license","Olivia Rodrigo",280182,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,SMS,Samra,278341,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
10,"Save Your Tears","The Weeknd",272206,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
11,"No Comprendo",Jamule,264014,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
12,"WITHOUT YOU","The Kid LAROI",247524,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
13,"White Lies",VIZE,246398,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
14,"Girls Like Us","Zoe Wees",226658,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
15,"Head & Heart (feat. MNEK)","Joel Corry",217217,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
16,"Paradise (feat. Dermot Kennedy)",MEDUZA,212973,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
17,"Lost (feat. TOPIC42)",Samra,209671,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
18,"Wenn sie ruft","Miksu / Macloud",209212,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
19,"Love Not War (The Tampa Beat)","Jason Derulo",205649,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
20,"Blinding Lights","The Weeknd",198558,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
21,"All We Got (feat. KIDDO)","Robin Schulz",197047,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
22,"Mood (feat. iann dior)",24kGoldn,196024,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
23,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,192706,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
24,Whoopty,CJ,188339,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
25,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,186574,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
