,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",518581,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,Beggin',Måneskin,453430,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"I WANNA BE YOUR SLAVE",Måneskin,431329,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
4,Shawty,"PA Sports",362899,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
5,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",352188,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
6,"Ich darf das","Shirin David",324162,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
7,"Liege wieder wach",Jamule,320640,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
8,Rotlichtsonate,Kollegah,316626,https://open.spotify.com/track/1wxnA0kd9ywcsxG2YABWwm
9,GHETTOGIRL,Capo,295873,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
10,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,290169,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
11,"MONTERO (Call Me By Your Name)","Lil Nas X",272497,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
12,Extasy,"187 Strassenbande",262570,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
13,Rosenkrieg,Loredana,233315,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
14,"BLESSED (feat. Capital Bra)",CRO,218696,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
15,DRILLA,Luciano,216113,https://open.spotify.com/track/4P9lNdUhVPhwfVxZlgjWlL
16,Sommer,"Beatzarre & Djorkaeff",215119,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq
17,"Iko Iko (My Bestie)","Justin Wellington",213690,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
18,Madonna,Bausa,204347,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
19,"Levitating (feat. DaBaby)","Dua Lipa",203229,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
20,Durstlöscher,01099,197868,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
21,"Your Love (9PM)",ATB,194603,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
22,Frisch,01099,193997,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
23,"Frag mich nicht","Miksu / Macloud",184443,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
24,"ZITTI E BUONI",Måneskin,180912,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
25,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",178209,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
26,FAFB,Lucio101,178193,https://open.spotify.com/track/25ERGFwjI1BUph1oqqTb6O
27,"Astronaut In The Ocean","Masked Wolf",176272,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
28,"Wasted Love (feat. Lagique)",Ofenbach,175711,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
29,"Cover Me In Sunshine",P!nk,172792,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
30,"The Business",Tiësto,172790,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
31,"Alles nach Plan","187 Strassenbande",171605,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
32,Redlight,Glockenbach,169856,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
33,"Drink Ist Kalt",BHZ,168768,https://open.spotify.com/track/2CF0s1PAImWgGhEr7W6iY2
34,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",168179,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
35,Dinero,"Trinidad Cardona",167585,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
