,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,494856,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"No Comprendo",Jamule,328419,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
3,"drivers license","Olivia Rodrigo",314469,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
4,"Astronaut In The Ocean","Masked Wolf",312614,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,292154,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,"Save Your Tears","The Weeknd",255601,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,"Your Love (9PM)",ATB,242779,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
8,"WITHOUT YOU","The Kid LAROI",241283,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"Wenn sie ruft","Miksu / Macloud",234406,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
10,Angst,"Apache 207",211213,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
11,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",208535,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
12,"Lost (feat. TOPIC42)",Samra,206570,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
13,"Girls Like Us","Zoe Wees",206064,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,Whoopty,CJ,203833,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
15,"White Lies",VIZE,198615,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
16,"Blinding Lights","The Weeknd",191817,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17,"Verdammt ich lieb' Dich","Mike Singer",186058,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
18,"Wieder am Block",Haftbefehl,185097,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
19,"All We Got (feat. KIDDO)","Robin Schulz",184435,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
20,"Mood (feat. iann dior)",24kGoldn,181723,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
21,"Paradise (feat. Dermot Kennedy)",MEDUZA,180531,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
22,"Head & Heart (feat. MNEK)","Joel Corry",178215,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
23,"Love Not War (The Tampa Beat)","Jason Derulo",176839,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
24,"Calling My Phone","Lil Tjay",176533,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
25,WINGS,Ufo361,171612,https://open.spotify.com/track/3uv6J5o0TKCMOrLJ7GvTYC
26,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,165656,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
27,Goosebumps,HVME,162622,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
28,"coke light",Dardan,154918,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
29,"Rise Up (feat. Vamero)",VINAI,153052,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
30,Verlierer,LUNA,150221,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
31,"you broke me first","Tate McRae",144424,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
32,"Where The Lights Are Low","Toby Romeo",142461,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
33,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",141197,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
34,"Die Straße lebt",XATAR,137205,https://open.spotify.com/track/04QJg9WAFJEECNFVlNbH3b
35,Paradies,Gzuz,135805,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
36,"Wer wenn nicht wir","Wincent Weiss",135631,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
37,Roller,"Apache 207",134213,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
38,"HIGHWAY (feat. ELIF)","Katja Krasavice",133749,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
39,Lonely,"Miksu / Macloud",133187,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
40,"NO HUGS",Ufo361,131798,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
41,"Wellerman - Sea Shanty","Nathan Evans",130165,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
42,"Fly Away","Tones And I",125620,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
43,"Prisoner (feat. Dua Lipa)","Miley Cyrus",124351,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
