,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Angst,"Apache 207",453676,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
2,"drivers license","Olivia Rodrigo",425930,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Lonely,"Miksu / Macloud",351164,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
4,"Lost (feat. TOPIC42)",Samra,313273,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
5,7,Ufo361,303214,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
6,"The Business",Tiësto,276962,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Auf mein Fahrrad",LX,267368,https://open.spotify.com/track/4TdjhEG1dmDNtOaPxvbBQ1
8,"HIGHWAY (feat. ELIF)","Katja Krasavice",266588,https://open.spotify.com/track/2UD1csihq8aPrpM69C2XrW
9,"SUICIDE DOORS",Luciano,251085,https://open.spotify.com/track/2m7m1EMhMP02OhBZOWkdUV
10,"Mood (feat. iann dior)",24kGoldn,246517,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,"All We Got (feat. KIDDO)","Robin Schulz",231196,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
12,"Head & Heart (feat. MNEK)","Joel Corry",226175,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
13,Goosebumps,HVME,225468,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
14,"WITHOUT YOU","The Kid LAROI",218396,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
15,Whoopty,CJ,217483,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
16,Verlierer,LUNA,210947,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
17,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,203571,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
