,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Vodka,"Apache 207",807297,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
2,Mond,Montez,551042,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
3,"STAY (with Justin Bieber)","The Kid LAROI",521279,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Heat Waves","Glass Animals",511573,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
5,"Auf & Ab",Montez,487996,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
6,"Where Are You Now","Lost Frequencies",456126,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,10von10,Pajel,450939,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
8,Shivers,"Ed Sheeran",435365,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
9,2CB,"RAF Camora",429613,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
10,"Blaues Licht","RAF Camora",427753,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
11,"Ich bin weg - BoroBoro",Samra,427722,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
12,DNA,"RAF Camora",401696,https://open.spotify.com/track/2xwYEsJIXhbQdtHS0eLHF0
13,"Moje Sve",Hava,395305,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
14,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",366673,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
15,"Belgisches Viertel",ART,364817,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
16,"Bad Habits","Ed Sheeran",349527,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
17,Intro,Jamule,345319,https://open.spotify.com/track/4EkINDGSjzvOKxOFMZACW0
18,"Baby 2.0",Zuna,309969,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
19,"Love Tonight - Edit",Shouse,289898,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,Sommergewitter,Pashanim,285065,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
21,Fair,Nura,278849,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
22,"ICE CUBES (feat. Scorpion Gang & Faroon)","BILLA JOE",277377,https://open.spotify.com/track/7IfMueN16euoLMqLmiXkq3
23,"Eine Pille","Bonez MC",256093,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
24,"Wenn du mich siehst","RAF Camora",255862,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
25,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",251479,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
26,Woman,"Doja Cat",241185,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
27,Beggin',Måneskin,238701,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
28,"love nwantiti (ah ah ah)",CKay,234536,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
29,"good 4 u","Olivia Rodrigo",233286,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
30,"Immer wenn es regnet",Loredana,229380,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
31,Crashen,t-low,228361,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
32,Pepas,Farruko,224371,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
33,"THATS WHAT I WANT","Lil Nas X",220138,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
34,"Because You Move Me",Tinlicker,219098,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
35,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,218596,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
36,"Para Drill",Dardan,217286,https://open.spotify.com/track/1JOAfPOJkTIdrVdrYMF9LD
37,Feuer,Monet192,215468,https://open.spotify.com/track/6ael3WYGBlAi2IdVPdGNyc
38,OZEAN,KALIM,212054,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
39,"I WANNA BE YOUR SLAVE",Måneskin,209148,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
40,"Lamborghini Doors","Apache 207",206116,https://open.spotify.com/track/3RcMZdAgZmG645LyMKFH3I
41,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage","Skylar Grey",198536,https://open.spotify.com/track/5W8HXMOMLtXLz0RGKUtnlZ
42,u.,niteboi,194557,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
43,"ICH WILL DICH",Rubi,191550,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
