,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",548997,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,Rosenkrieg,Loredana,497174,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
3,"Ich darf das","Shirin David",415690,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
4,"Liege wieder wach",Jamule,394515,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,GHETTOGIRL,Capo,377853,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
6,Extasy,"187 Strassenbande",343439,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
7,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,310978,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
8,"ZITTI E BUONI",Måneskin,300978,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
9,"MONTERO (Call Me By Your Name)","Lil Nas X",299614,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,"I WANNA BE YOUR SLAVE",Måneskin,282928,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
11,"BLESSED (feat. Capital Bra)",CRO,274294,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
12,"Frag mich nicht","Miksu / Macloud",257961,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
13,"Tu nicht so",badmómzjay,249253,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
14,"Alles nach Plan","187 Strassenbande",241491,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
15,ELMAS,Luciano,239791,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
16,BOUNCE,KALIM,237514,https://open.spotify.com/track/1SVI1xBJz23bUK3HrX8Kka
17,Madonna,Bausa,235646,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
18,"Vielen Dank","187 Strassenbande",228711,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
19,"Levitating (feat. DaBaby)","Dua Lipa",221525,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
20,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",220022,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
21,"Your Love (9PM)",ATB,208751,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
22,"Astronaut In The Ocean","Masked Wolf",206142,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
23,Frisch,01099,204478,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
24,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",204294,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
25,WEEE,"Scorpion Gang",200890,https://open.spotify.com/track/5R2HaFZUDpMNo9RslRAkSf
26,"DIS IS FASTLIFE",NGEE,195467,https://open.spotify.com/track/686JMwtROED9urmcVAwbUK
27,"Wasted Love (feat. Lagique)",Ofenbach,191776,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
28,Clubhouse,SSIO,191055,https://open.spotify.com/track/0oSIYJiJNBXIMVCUEhsN1q
29,"Leere Hände (feat. Sido & Samra)",SANTOS,190519,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
30,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",187608,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
31,"The Business",Tiësto,184080,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
32,"Cover Me In Sunshine",P!nk,181911,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
