,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"allein allein",Ufo361,487071,https://open.spotify.com/track/0pA0BVXTONNqSldC9FdiaU
2,abcdefu,GAYLE,402593,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
3,"Do It To It",ACRAZE,376380,https://open.spotify.com/track/20on25jryn53hWghthWWW3
4,"Mit Dir",Sido,337470,https://open.spotify.com/track/2xFMvrqk99biaLQavjufta
5,"Heat Waves","Glass Animals",323610,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Cold Heart - PNAU Remix","Elton John",279847,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
7,Shivers,"Ed Sheeran",278420,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
8,"Where Are You Now","Lost Frequencies",275218,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
9,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,273939,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
10,Pepas,Farruko,268089,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
11,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",266074,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
12,"STAY (with Justin Bieber)","The Kid LAROI",261757,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
13,"Rubinroter Wein",ART,248829,https://open.spotify.com/track/5aYQ6eeE2qIDI4Nkp3P4DP
14,"Auf & Ab",Montez,236585,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
15,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",221544,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
16,"paris freestyle - skrilla remix",Pashanim,219407,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
17,"The Motto",Tiësto,213136,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
18,"Blunt für dich",Jazeek,209268,https://open.spotify.com/track/2ez3Jmw9dFAJEGX1naEqBg
19,Späti,Gzuz,206156,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
20,"Bad Habits","Ed Sheeran",204246,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
21,"Easy On Me",Adele,202398,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
22,Infinity,"Jaymes Young",199134,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
23,"Blaues Licht","RAF Camora",174965,https://open.spotify.com/track/2Oi1IJ6JEUX1aya9VUAA1Z
24,Acapulco,"Jason Derulo",172327,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
25,10von10,Pajel,166761,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
26,Sommergewitter,Pashanim,165589,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
27,"Love Tonight - Edit",Shouse,158854,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
28,SUVs,Luciano,154977,https://open.spotify.com/track/01I8aPBUJIMzCtHsCVvmq5
29,"TO THE",GoldSkull,152883,https://open.spotify.com/track/3kvm9xedJN0uVx9kFmcFdf
30,"Genau so Eine",Gzuz,152550,https://open.spotify.com/track/46OCZYetGZYSxpKRJ8epzp
31,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,152300,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
32,"I Ke Harru",Eddin,147571,https://open.spotify.com/track/6KKEjDiimNHEHRixna4Dtt
33,"It'll Be Okay","Shawn Mendes",147285,https://open.spotify.com/track/2KnLkZ3z7PO3kgVGHGqDpD
34,"good 4 u","Olivia Rodrigo",145980,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
35,Toxic,BoyWithUke,145343,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
36,"Belgisches Viertel",ART,142631,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
37,"Friendships (Lost My Love)","Pascal Letoublon",142283,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
38,B.I.B.O.,Dardan,141667,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
39,"THATS WHAT I WANT","Lil Nas X",141482,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
40,Jung,Jamule,140843,https://open.spotify.com/track/5wCdJxq3lbU71XllH2BuWW
41,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",140772,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
42,"I AM WOMAN","Emmy Meli",140624,https://open.spotify.com/track/3nOz1U41SZZ0N3fuUWr9nb
43,"My Universe",Coldplay,137013,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
44,"Ein Jahr (feat. Montez)","Capital Bra",136073,https://open.spotify.com/track/1umWYzhtxWxlVvnvfWLbT4
45,Brooklyn,Glockenbach,135449,https://open.spotify.com/track/6VcBDMF2ykm5HDcJMVLRZW
46,"Because You Move Me",Tinlicker,134263,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
47,Sport,"Apache 207",133532,https://open.spotify.com/track/5ewhpp17f3pUSx9xCwC6b1
48,"MIDDLE OF THE NIGHT","Elley Duhé",126454,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly
49,HIGH,Hava,121787,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
50,"Dopamine (feat. Eyelar)","Purple Disco Machine",120782,https://open.spotify.com/track/5JBtWpLoGO62gb5vax505b
51,Beggin',Måneskin,120326,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
52,"Blinding Lights","The Weeknd",119028,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
53,Madonna,Bausa,116000,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
54,King,"Kool Savas",115661,https://open.spotify.com/track/3N0KdzIP3kDCm4SPSIl7CT
55,Woman,"Doja Cat",111055,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
56,"ES IST WIE ES IST",NGEE,110356,https://open.spotify.com/track/7xx6S5PsAV7rziVCjCzDrl
57,"MONTERO (Call Me By Your Name)","Lil Nas X",107711,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
58,Roller,"Apache 207",106413,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
59,2CB,"RAF Camora",106316,https://open.spotify.com/track/0FKw2vfEDxDuRisr4kU8Ok
60,"Young Right Now","Robin Schulz",105720,https://open.spotify.com/track/0JpEMzTHbt2zBIXrntrXzG
61,"The Business",Tiësto,103192,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
62,"Vergesse nie die Street","RAF Camora",102975,https://open.spotify.com/track/3ZDXLSUZpKx8pspNBOdVr5
63,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,102624,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
64,Thunder,"Gabry Ponte",101996,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
65,"500 PS",CRO,100266,https://open.spotify.com/track/5Y9LhJOI0QtJLO7xaUz4Dk
66,Colorado,"Milky Chance",100220,https://open.spotify.com/track/35iR1qzexmbcUSgA01S4gI
67,Melodie,OMG,99146,https://open.spotify.com/track/2iGBtxtGTwomOhHoHptFSl
68,Peru,"Fireboy DML",96925,https://open.spotify.com/track/4hJhHbkhZFnxmWbAkZRoe0
69,"Head & Heart (feat. MNEK)","Joel Corry",95399,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
70,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",94543,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
71,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",94537,https://open.spotify.com/track/22skzmqfdWrjJylampe0kt
72,Sanduhr,"KC Rebell",94470,https://open.spotify.com/track/0nw16t4oMO94LFlZfQd6jC
73,"Another Love","Tom Odell",93847,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
74,"love nwantiti (ah ah ah)",CKay,92344,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
75,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",91614,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
76,MONEY,LISA,91452,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
77,Crashen,t-low,91148,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
78,"Ohne Dich",KASIMIR1441,90857,https://open.spotify.com/track/1BHgWnOYgtAHhMZU73co1D
79,"Piraten Style","Julien Bam",90470,https://open.spotify.com/track/0Z17Mfpa69QNWdu8z6AA9c
80,"Weisse TN Sneakers",Kurdo,90302,https://open.spotify.com/track/3TBM6MTbOYjMOdovPZOyh0
81,Schockstarre,Samra,90074,https://open.spotify.com/track/5iddrTFG7zJ4g9UkgpPxJv
82,"Sweater Weather","The Neighbourhood",90072,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
83,"Küsse wie Gift",LEA,89960,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
84,"Never Going Home",Kungs,89335,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
85,"I WANNA BE YOUR SLAVE",Måneskin,88594,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
86,Guapa,"RAF Camora",88204,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
87,"King Kong",HBz,87281,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
88,"Wenn Du mich lässt",LEA,86519,https://open.spotify.com/track/3rIl1xa1Bzsp5zMkd0CT2Z
89,Narben,"Katja Krasavice",86310,https://open.spotify.com/track/2U1pn0GKVajE9tg2ug4U6T
90,"My Heart Goes (La Di Da) (feat. Topic)","Becky Hill",84879,https://open.spotify.com/track/2dWNKXTs5z7Iu1g0kYh4Xe
91,Extasy,"187 Strassenbande",83848,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
92,"Your Love (9PM)",ATB,83304,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
93,"Ohne mein Team","Bonez MC",82754,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
94,Durstlöscher,01099,81327,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
95,"Teil von mir","KC Rebell",80751,https://open.spotify.com/track/6kezdAUvjvgZJcxrSH5c2W
96,Habit,Laurell,78576,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
97,"Liege wieder wach",Jamule,77898,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
98,"Wasted Love (feat. Lagique)",Ofenbach,77582,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
99,"I Gotta Feeling","Black Eyed Peas",77188,https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR
100,Frisch,01099,77173,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
101,Violett,Jamule,76882,https://open.spotify.com/track/6tTHWYH8frkyqwAvGjGvXS
102,"Without Me",Eminem,76189,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk
103,Mosaik,"kid kapri",75711,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
104,Alright,Babymoench,75691,https://open.spotify.com/track/2UuTf43kvFRXmrt2Au5ygV
105,"Wenn du mich siehst","RAF Camora",75074,https://open.spotify.com/track/5ZRBKoqwnYnH2QfVlf4bWH
106,Rasputin,Majestic,74915,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
107,"Love Again","Dua Lipa",74653,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
108,"Gangsta's Paradise",Coolio,73526,https://open.spotify.com/track/1DIXPcTDzTj8ZMHt3PDt8p
109,"Levitating (feat. DaBaby)","Dua Lipa",73305,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
110,"Alright (feat. KIDDO)","Alle Farben",73019,https://open.spotify.com/track/1vUOJpWc091SBYULNvz9mp
111,"Ich darf das","Shirin David",72965,https://open.spotify.com/track/0i239e7IfbcMy4xx3FGMNz
112,Draufgängerjunge,Samra,72927,https://open.spotify.com/track/79bRx0B6z0TQJR2maFxBrk
113,"Frag mich nicht","Miksu / Macloud",72444,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
114,"Mood (feat. iann dior)",24kGoldn,72434,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
115,"Lieben wir","Shirin David",72233,https://open.spotify.com/track/6Bupao0tigbVrHoTiZdQG2
116,SCHMETTERLING,Luciano,72130,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
117,"drivers license","Olivia Rodrigo",71811,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
118,"In the End","Linkin Park",71598,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq
119,"Memories (feat. Kid Cudi)","David Guetta",71527,https://open.spotify.com/track/0Xh6R6XLoTDRBYriQRgkHj
120,"Astronaut In The Ocean","Masked Wolf",70861,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
121,"Null auf 100","Helene Fischer",70523,https://open.spotify.com/track/2YyIZVbxDKCWolKTcbdp6B
122,"Save Your Tears","The Weeknd",70284,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
123,Ghost,"Justin Bieber",69894,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G
124,"Rise Up (feat. Vamero)",VINAI,68868,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
125,"Already Dead","Juice WRLD",68572,https://open.spotify.com/track/2quVkyLSVr5wX2QIhnexUt
