,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",413146,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",370771,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Where Are You Now","Lost Frequencies",322647,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
4,Shivers,"Ed Sheeran",319619,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
5,Guapa,"RAF Camora",314242,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
6,"Auf & Ab",Montez,304534,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
7,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",266024,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
8,Vodka,"Apache 207",264065,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
9,10von10,Pajel,263962,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
10,MONEY,LISA,262799,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
11,"Bad Habits","Ed Sheeran",247954,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
12,"Blaues Licht","RAF Camora",247069,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
13,"Ich bin weg - BoroBoro",Samra,243609,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
14,Mond,Montez,242374,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
15,"Moje Sve",Hava,231920,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
16,"Belgisches Viertel",ART,224942,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
17,Mosaik,"kid kapri",216125,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
18,2CB,"RAF Camora",211538,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
19,Pepas,Farruko,195473,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
20,RAFFAELO,BOJAN,192288,https://open.spotify.com/track/0DCzcpbdO1tMMlRRQ1txZy
21,"Love Tonight - Edit",Shouse,191770,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
22,Sommergewitter,Pashanim,189741,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
23,"Rotlichtmassaker 2",Kollegah,186409,https://open.spotify.com/track/0MwarXPnmE6fh9PbICsp3x
24,"love nwantiti (ah ah ah)",CKay,175474,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
25,"good 4 u","Olivia Rodrigo",172937,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
26,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",171942,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
27,Beggin',Måneskin,169518,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
28,"Keine Pause",1986zig,168902,https://open.spotify.com/track/0BbXvSdwgIqXdz0PIol1w7
29,Woman,"Doja Cat",167802,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
30,"THATS WHAT I WANT","Lil Nas X",160420,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
31,"Baby 2.0",Zuna,153573,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
32,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,151388,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
33,"Cold Heart - PNAU Remix","Elton John",148013,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
34,"Because You Move Me",Tinlicker,147547,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
35,"I WANNA BE YOUR SLAVE",Måneskin,147049,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
36,Acapulco,"Jason Derulo",146577,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
37,Fair,Nura,145597,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
38,Colorado,"Milky Chance",143891,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
39,"Lüg mich an","Pietro Lombardi",142895,https://open.spotify.com/track/2PtNuLMikmNybz4nhIqgOq
40,Crashen,t-low,137652,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
41,"MONTERO (Call Me By Your Name)","Lil Nas X",135530,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
42,"Wenn du mich siehst","RAF Camora",135524,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
43,"Life Goes On","Oliver Tree",135086,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
44,"Wenn Du mich lässt",LEA,127548,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
45,"Friendships (Lost My Love)","Pascal Letoublon",122635,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
46,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,121633,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
47,"ICH WILL DICH",Rubi,121548,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
48,u.,niteboi,118653,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
49,Infinity,"Jaymes Young",115854,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
50,"In Da Getto","J Balvin",114021,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
51,"Never Going Home",Kungs,113720,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
52,"My Universe",Coldplay,107314,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM
53,"61 Grad",Endzone,104995,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
54,Kuku,"Butrint Imeri",98020,https://open.spotify.com/track/7rHuaTEGYh4WnRZWlR88JQ
55,"Happier Than Ever","Billie Eilish",97588,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
56,OZEAN,KALIM,96779,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
57,Durstlöscher,01099,95095,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
58,"Chosen (feat. Ty Dolla $ign)",Blxst,94500,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
59,iiiiiii,GRiNGO,94416,https://open.spotify.com/track/5CHbwTA1cJqoL7zyBuC1xF
60,"Sterne unterm Dach",badmómzjay,93868,https://open.spotify.com/track/1edUWAS1x66v10yguQ6qkO
61,"Immer wenn es regnet",Loredana,92910,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
62,"Para Drill",Dardan,91482,https://open.spotify.com/track/1JOAfPOJkTIdrVdrYMF9LD
63,XAYÎN,Deno419,90113,https://open.spotify.com/track/0YQ66kj6lI1AAFFPJKTh8S
64,"King Kong",HBz,89622,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
65,"Take My Breath - Single Version","The Weeknd",88992,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
66,Habit,Laurell,87308,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
67,Bored,"Billie Eilish",87181,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
68,"Eine Pille","Bonez MC",87099,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
69,"Blinding Lights","The Weeknd",87011,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
70,MAMMAMIA,Måneskin,86664,https://open.spotify.com/track/78SCmQ8A7KQSMdkem2SwBP
71,Madonna,Bausa,86304,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
72,Roller,"Apache 207",86278,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
73,Heimweh,Ra'is,85563,https://open.spotify.com/track/2Up73vo91O3pfzjfJSdZjm
