,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liege wieder wach",Jamule,440975,https://open.spotify.com/track/0ZqL6UhrqydZE4DaXvCMeT
2,"MONTERO (Call Me By Your Name)","Lil Nas X",399953,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
3,"Frag mich nicht","Miksu / Macloud",390441,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
4,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,330690,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
5,"Allein sein","Mario Novembre",325339,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
6,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",320022,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
7,"Leere Hände (feat. Sido & Samra)",SANTOS,295392,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
8,Madonna,Bausa,289806,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
9,"Astronaut In The Ocean","Masked Wolf",269617,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
10,"Cover Me In Sunshine",P!nk,257001,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
11,"KIDS FROM THE BLOCK",Luciano,255777,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
12,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",246020,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
13,"Your Love (9PM)",ATB,233883,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
14,"Wasted Love (feat. Lagique)",Ofenbach,219907,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
15,"The Business",Tiësto,209113,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
16,"Ohne Dich",KASIMIR1441,191625,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
17,Aventador,Azet,185004,https://open.spotify.com/track/1Cyn9zw9ZakCeOsmbPwpxi
18,"Girls Like Us","Zoe Wees",176831,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
19,"Drei Uhr Nachts","Mark Forster",176120,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
20,"Save Your Tears","The Weeknd",175016,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
21,"Levitating (feat. DaBaby)","Dua Lipa",173600,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22,Star,Samra,164538,https://open.spotify.com/track/7chi59IEpZJyTan2zwdagF
23,Runaway,AURORA,163447,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
24,RAPSTAR,"Polo G",162000,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
25,"Head & Heart (feat. MNEK)","Joel Corry",159226,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
26,"WITHOUT YOU","The Kid LAROI",157095,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
27,"Faded Love",Leony,154808,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
28,"UNTER VERDACHT","Capital Bra",153857,https://open.spotify.com/track/54AnAMobwJ5ElDCTcPFJk5
29,"Paradise (feat. Dermot Kennedy)",MEDUZA,150482,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
30,"BAD EYEZ",Nimo,148263,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
31,"Wer wenn nicht wir","Wincent Weiss",145451,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
32,"Blinding Lights","The Weeknd",145238,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
33,Arcade,"Duncan Laurence",144574,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
34,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",142688,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
35,PEPPERMINT,Luciano,142199,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
36,"White Lies",VIZE,138123,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
37,ZART,Nimo,135635,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
38,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,134605,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
39,"Kiss Me More (feat. SZA)","Doja Cat",133693,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
40,SUPERWOMAN,CRO,133077,https://open.spotify.com/track/4dal09q6f5ZYP20QefD23D
41,"Niemand bringt Marten um",Marteria,131560,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
42,BED,"Joel Corry",130106,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
43,"drivers license","Olivia Rodrigo",129999,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
44,"Wellerman - Sea Shanty","Nathan Evans",128574,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
45,"Mood (feat. iann dior)",24kGoldn,127433,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
46,Frisch,01099,126388,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
47,Overdose,Jamule,126202,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
48,"Love Again (feat. Alida)",Alok,126030,https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB
49,"Love Not War (The Tampa Beat)","Jason Derulo",123776,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
50,ANGEKOMMEN,Ufo361,123103,https://open.spotify.com/track/0MYlBBu6RZktCUKz9If4wF
51,"Unter dem Radar","AK AUSSERKONTROLLE",122548,https://open.spotify.com/track/4NOSbom2QAjXJoyoJZehGe
52,Roller,"Apache 207",121249,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
53,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",117688,https://open.spotify.com/track/4ioQKdmkdBTkqjhfHeu4YU
54,"Fuck Love",Samo104,116068,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
55,"My Head & My Heart","Ava Max",111807,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
56,Ordentlich,t-low,111029,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
57,"Where The Lights Are Low","Toby Romeo",107806,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
58,"Heat Waves","Glass Animals",107119,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
59,"Rise Up (feat. Vamero)",VINAI,107000,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
60,"deja vu","Olivia Rodrigo",106120,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb
61,"Deine Schuld",AYLIVA,104156,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
62,"Lost (feat. TOPIC42)",Samra,103985,https://open.spotify.com/track/6ScxCBZE1yKr8Y0Ynl7kTl
63,Goosebumps,HVME,103001,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
64,"The One","Rea Garvey",102907,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
65,"Another Love","Tom Odell",98176,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
66,"Hold On","Justin Bieber",97609,https://open.spotify.com/track/1nahzW3kfMuwReTka28tH5
67,Diebe,Samra,97343,https://open.spotify.com/track/3u4SMHeB0CqEIxLe2EejeZ
68,"All We Got (feat. KIDDO)","Robin Schulz",96132,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
69,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",94461,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
70,"Rap hat mich gerettet","Miksu / Macloud",92804,https://open.spotify.com/track/0MToPNyHBXwCkzJYjv3QC2
71,"Floating Through Space",Sia,90147,https://open.spotify.com/track/0XwSUpdrF7nR7hVxbDs7mb
