,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",430772,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",376790,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,Shivers,"Ed Sheeran",359562,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
4,"Where Are You Now","Lost Frequencies",350371,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
5,"Auf & Ab",Montez,344716,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
6,Guapa,"RAF Camora",322470,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
7,Mosaik,"kid kapri",303778,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
8,10von10,Pajel,296121,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
9,MONEY,LISA,290897,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
10,Vodka,"Apache 207",286812,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
11,"Belgisches Viertel",ART,280403,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",277652,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
13,Mond,Montez,276511,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
14,"Moje Sve",Hava,274398,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
15,"Ich bin weg - BoroBoro",Samra,267902,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
16,"Blaues Licht","RAF Camora",263650,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
17,"Bad Habits","Ed Sheeran",255506,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
18,2CB,"RAF Camora",233460,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
19,Pepas,Farruko,212745,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
20,Sommergewitter,Pashanim,204650,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
21,RAFFAELO,BOJAN,202598,https://open.spotify.com/track/0DCzcpbdO1tMMlRRQ1txZy
22,"Love Tonight - Edit",Shouse,193408,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
23,"love nwantiti (ah ah ah)",CKay,185928,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
24,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",184410,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
25,"Rotlichtmassaker 2",Kollegah,179253,https://open.spotify.com/track/0MwarXPnmE6fh9PbICsp3x
26,"good 4 u","Olivia Rodrigo",176299,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
27,"Keine Pause",1986zig,175582,https://open.spotify.com/track/0BbXvSdwgIqXdz0PIol1w7
28,Woman,"Doja Cat",175511,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
29,"THATS WHAT I WANT","Lil Nas X",174205,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
30,Beggin',Måneskin,172585,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
31,"Baby 2.0",Zuna,170040,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
32,"Cold Heart - PNAU Remix","Elton John",165703,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
33,"Lüg mich an","Pietro Lombardi",163975,https://open.spotify.com/track/2PtNuLMikmNybz4nhIqgOq
34,Acapulco,"Jason Derulo",163042,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
35,Fair,Nura,161336,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
36,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,159591,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
37,"Because You Move Me",Tinlicker,155629,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
38,Crashen,t-low,154558,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
39,"Wenn du mich siehst","RAF Camora",153684,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
40,"I WANNA BE YOUR SLAVE",Måneskin,153642,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
41,Colorado,"Milky Chance",151282,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
42,"Wenn Du mich lässt",LEA,146261,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
43,"Life Goes On","Oliver Tree",145851,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
44,Infinity,"Jaymes Young",144748,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
