,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ein Jahr (feat. Montez)","Capital Bra",508639,https://open.spotify.com/track/1umWYzhtxWxlVvnvfWLbT4
2,"Do It To It",ACRAZE,464884,https://open.spotify.com/track/20on25jryn53hWghthWWW3
3,"Easy On Me",Adele,403712,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
4,"Mit Dir",Sido,387199,https://open.spotify.com/track/2xFMvrqk99biaLQavjufta
5,Shivers,"Ed Sheeran",385012,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
6,NDA's,"Shirin David",362008,https://open.spotify.com/track/4mIWLMi5SAeX6FhnlaOj1y
7,"Heat Waves","Glass Animals",359185,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
8,"Where Are You Now","Lost Frequencies",347650,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
9,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,336780,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
10,"Cold Heart - PNAU Remix","Elton John",324020,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
11,Pepas,Farruko,317095,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
12,"STAY (with Justin Bieber)","The Kid LAROI",315470,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
13,"paris freestyle - skrilla remix",Pashanim,311648,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
14,Violett,Jamule,298931,https://open.spotify.com/track/6tTHWYH8frkyqwAvGjGvXS
15,abcdefu,GAYLE,296703,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
16,HIGH,Hava,292444,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
17,B.I.B.O.,Dardan,289617,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
18,"Schlechtes Vorbild","Shirin David",274263,https://open.spotify.com/track/3y8BOdCyXS6xlJq75lBDKw
19,"Babsi Bars","Shirin David",271271,https://open.spotify.com/track/6JOAAQNp721ZTe48yoX42A
20,"Ghetto Gemälde",Anonym,266919,https://open.spotify.com/track/6TzjSTZpVkYuPKsBF4qg9u
21,"Be a Hoe/Break a Hoe","Shirin David",260613,https://open.spotify.com/track/0AbWRjGhzZDlWEoUs4VOUQ
22,"Auf & Ab",Montez,245821,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
23,"Oh My God",Adele,244740,https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX
24,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",242865,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
25,Toxic,BoyWithUke,230400,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
26,Lautlos,"Mario Novembre",226642,https://open.spotify.com/track/3wyLJfkbukEpP3oMp6Typx
27,"All I Want for Christmas Is You","Mariah Carey",222210,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
28,"Last Bitch Standing","Shirin David",215207,https://open.spotify.com/track/6UW29eoqpZkUUIC5ASpv8r
29,"Man's World","Shirin David",214597,https://open.spotify.com/track/6qbuTJchJw2MeEAvjWAhNj
30,"Last Christmas",Wham!,213599,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
31,"Heute nicht","Shirin David",212056,https://open.spotify.com/track/37rw7EFWvprUtLaX71Sm5E
32,"Dior Sauvage","Shirin David",209947,https://open.spotify.com/track/7I4bIflVBgszHHluR0x6ji
33,"Lieben wir","Shirin David",209680,https://open.spotify.com/track/6Bupao0tigbVrHoTiZdQG2
34,"Giftgrünes B",Bushido,206114,https://open.spotify.com/track/4FfPoqItp66sK2GL3GxNCl
35,"Bitches brauchen Rap","Shirin David",205622,https://open.spotify.com/track/6clMAqSgEWpcFgNlr0nxOh
36,"Blaues Licht","RAF Camora",205527,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
37,"Bramfeld Storys","Shirin David",205385,https://open.spotify.com/track/2gPl0OSKeA4HrFnI07Ehmz
38,"Bad Habits","Ed Sheeran",204962,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
39,"Ich darf das","Shirin David",201986,https://open.spotify.com/track/0i239e7IfbcMy4xx3FGMNz
40,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",197271,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
41,Acapulco,"Jason Derulo",191376,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
42,10von10,Pajel,191073,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
43,"Depressionen im Paradies","Shirin David",187633,https://open.spotify.com/track/6QsKfqbZoy4dtW5aD0A2qd
44,Späti,Gzuz,186331,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
45,"Juicy Money","Shirin David",185855,https://open.spotify.com/track/5BfRL84y1LtmACz4UreC0S
