,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,1054132,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",547740,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Angst,"Apache 207",370995,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
4,"The Business",Tiësto,323518,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Lost (feat. TOPIC42)",Samra,291285,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
6,Lonely,"Miksu / Macloud",273479,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
7,"HIGHWAY (feat. ELIF)","Katja Krasavice",270941,https://open.spotify.com/track/2UD1csihq8aPrpM69C2XrW
8,"vija vija",Dardan,248034,https://open.spotify.com/track/5Hplvh1ZoVp6SNPvLIpcgS
9,"All We Got (feat. KIDDO)","Robin Schulz",238078,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
10,"WITHOUT YOU","The Kid LAROI",237467,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
11,Whoopty,CJ,232998,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,"Mood (feat. iann dior)",24kGoldn,228363,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
13,7,Ufo361,223503,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
14,Goosebumps,HVME,220570,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
15,Verlierer,LUNA,218285,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
16,"Head & Heart (feat. MNEK)","Joel Corry",214785,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
17,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,203652,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
18,Habibi,"Ricky Rich",199471,https://open.spotify.com/track/6G0503JielRvasifhBznrX
19,"Paradise (feat. Dermot Kennedy)",MEDUZA,195944,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
20,"Dirty South",RIN,190982,https://open.spotify.com/track/51Gj7QV1S482b5g9jRU4zc
21,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",176287,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
22,"Blinding Lights","The Weeknd",176241,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
23,"Auf mein Fahrrad",LX,174111,https://open.spotify.com/track/45e6Qb3cu7z96jPdyIzugR
24,Warum,"Pietro Lombardi",172398,https://open.spotify.com/track/426VLlB1Zlhm5utUE3lO2l
25,"Love Not War (The Tampa Beat)","Jason Derulo",167241,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
26,HOLIDAY,"Lil Nas X",167008,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
27,"Bayrisch Drip",Sääftig,161390,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
28,"you broke me first","Tate McRae",161129,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
29,"gebe auf.",Lune,154697,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
30,"Astronaut In The Ocean","Masked Wolf",152079,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
31,"Birkin Bag (feat. Luciano, reezy & KALIM)","DJ JEEZY",152058,https://open.spotify.com/track/6DYhtpfCTasCnkDJAFMqGJ
32,"Prisoner (feat. Dua Lipa)","Miley Cyrus",149281,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
33,Angeklagt,"Bonez MC",146130,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
34,"Jerusalema (feat. Nomcebo Zikode)","Master KG",143723,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
35,Goldjunge,Samra,142448,https://open.spotify.com/track/7wgkebUBtfN1dY3UikcYpm
36,"SUICIDE DOORS",Luciano,141878,https://open.spotify.com/track/2m7m1EMhMP02OhBZOWkdUV
37,Anyone,"Justin Bieber",135119,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
38,"What You Know Bout Love","Pop Smoke",134708,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
39,Roller,"Apache 207",134676,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
40,"Rise Up (feat. Vamero)",VINAI,133765,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
41,Afterglow,"Ed Sheeran",133353,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
42,Hypnotized,"Purple Disco Machine",131517,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
