,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",629753,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,Extasy,"187 Strassenbande",539730,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
3,"Alles nach Plan","187 Strassenbande",456460,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
4,"Liege wieder wach",Jamule,445912,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,"MONTERO (Call Me By Your Name)","Lil Nas X",317097,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
6,"BLESSED (feat. Capital Bra)",CRO,300523,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
7,"Frag mich nicht","Miksu / Macloud",292413,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
8,"Wenn das Schicksal trifft","Kontra K",276466,https://open.spotify.com/track/7AqFRTYoOtb7Unbi6SuUaj
9,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,272139,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
10,ELMAS,Luciano,270801,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
11,Madonna,Bausa,234274,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
12,"Leere Hände (feat. Sido & Samra)",SANTOS,225087,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
13,"DU BIST DER FEHLER.",Lune,223341,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
14,"Astronaut In The Ocean","Masked Wolf",217583,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
15,"Levitating (feat. DaBaby)","Dua Lipa",212984,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
16,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",211591,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
17,"Täter Intensiv","187 Strassenbande",201405,https://open.spotify.com/track/1IQjulXWBd2vPI5AsWIidN
18,"KIDS FROM THE BLOCK",Luciano,197692,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
19,"Allein sein","Mario Novembre",197678,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
20,ZART,Nimo,193625,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
21,"Une jam",Azet,193494,https://open.spotify.com/track/2VvjtaAG5bne9Jn5UbJhfX
22,"Cover Me In Sunshine",P!nk,192905,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
23,"Your Love (9PM)",ATB,191793,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
24,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",189099,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
25,GNRFT,"187 Strassenbande",184200,https://open.spotify.com/track/32AVIHCkuXtSYGmC3pbdwg
26,Frisch,01099,177407,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
27,"Egal wie hoch",Jumpa,176978,https://open.spotify.com/track/158x2q6kkau2zOK8IzjO0d
28,"Kiss Me More (feat. SZA)","Doja Cat",172579,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
29,High,"187 Strassenbande",170290,https://open.spotify.com/track/4jd831r8j3V5yI6tIOFuYP
30,"The Business",Tiësto,169492,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
31,"Wasted Love (feat. Lagique)",Ofenbach,168880,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
32,Verpennt,"187 Strassenbande",167366,https://open.spotify.com/track/0B3oydD4ATrmoBk1QMzNt6
33,"Ohne Dich",KASIMIR1441,166171,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
34,"good 4 u","Olivia Rodrigo",162498,https://open.spotify.com/track/6PERP62TejQjgHu81OHxgM
35,"Ganxta im CD Regal","187 Strassenbande",160998,https://open.spotify.com/track/7mmPRDxLVerjUcnBndTzAW
36,"Training Day","PA Sports",157352,https://open.spotify.com/track/2wQxtQMqn2PA5jT3nk5gee
37,3065,"AK AUSSERKONTROLLE",155052,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
38,"Drei Uhr Nachts","Mark Forster",153472,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
39,"Paradies - Sampler Version","187 Strassenbande",149008,https://open.spotify.com/track/2WXcbvwgAa3xrm7IfgeMjB
40,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",147899,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
41,Nauti,"187 Strassenbande",145434,https://open.spotify.com/track/68OHWej2JvfhEPPE3MNWTB
42,"Fuck Love",Samo104,144656,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
43,Rasputin,Majestic,143036,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
44,"Girls Like Us","Zoe Wees",138254,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
