,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,523255,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,PEPPERMINT,Luciano,392920,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
3,"Ohne Dich",KASIMIR1441,372023,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
4,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",364270,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
5,"Astronaut In The Ocean","Masked Wolf",359791,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,Aventador,"Capital Bra",320398,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
7,"The Business",Tiësto,281379,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
8,"Your Love (9PM)",ATB,259282,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
9,Ordentlich,t-low,258687,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
10,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,247398,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
11,"Diese eine Melodie","Kontra K",246529,https://open.spotify.com/track/6RvBo8JZUMSvvHnGa2hDrj
12,"drivers license","Olivia Rodrigo",245135,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
13,"SYGL (feat. Shindy)",CRO,242261,https://open.spotify.com/track/1tUF7dEhqmV2Z1pTsGAGnD
14,"Save Your Tears","The Weeknd",241290,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
15,"WITHOUT YOU","The Kid LAROI",231813,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
16,"Girls Like Us","Zoe Wees",227849,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
17,"White Lies",VIZE,226525,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
18,"BAD EYEZ",Nimo,221788,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
19,Meer,RIN,198716,https://open.spotify.com/track/3rQHGffq4FmBBykPn5YuKc
20,Habibi,"Ricky Rich",185759,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
21,"Wellerman - Sea Shanty","Nathan Evans",180550,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
22,"Head & Heart (feat. MNEK)","Joel Corry",179682,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
23,"Paradise (feat. Dermot Kennedy)",MEDUZA,173913,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
24,"Lost (feat. TOPIC42)",Samra,172708,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
25,"Mood (feat. iann dior)",24kGoldn,172054,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
26,"Love Not War (The Tampa Beat)","Jason Derulo",169693,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
27,"Wasted Love (feat. Lagique)",Ofenbach,167650,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
28,"My Head & My Heart","Ava Max",164690,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
29,"Blinding Lights","The Weeknd",164507,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
30,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,163600,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
31,Arcade,"Duncan Laurence",161044,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
32,"All We Got (feat. KIDDO)","Robin Schulz",160575,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
33,Roller,"Apache 207",159833,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
34,"Wenn sie ruft","Miksu / Macloud",156233,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
35,"Hold On","Justin Bieber",154196,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
36,Goosebumps,HVME,152940,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
37,"What’s Next",Drake,152387,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
38,"Verdammt ich lieb' Dich","Mike Singer",150046,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
39,"Rise Up (feat. Vamero)",VINAI,147522,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
40,"Wer wenn nicht wir","Wincent Weiss",147036,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
41,Whoopty,CJ,146668,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
