,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blaues Licht","RAF Camora",556313,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
2,"Auf & Ab",Montez,549703,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
3,"STAY (with Justin Bieber)","The Kid LAROI",519867,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,Sommergewitter,Pashanim,458979,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
5,"Bad Habits","Ed Sheeran",423056,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,Beggin',Måneskin,392128,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
7,"Love Tonight - Edit",Shouse,294621,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
8,"good 4 u","Olivia Rodrigo",286168,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
9,"I WANNA BE YOUR SLAVE",Måneskin,276006,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
10,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",239960,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
11,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,205858,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
12,"Wenn ich geh",Jamule,196512,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
13,"MONTERO (Call Me By Your Name)","Lil Nas X",193404,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
14,"Because You Move Me",Tinlicker,193192,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
15,"Lieben wir","Shirin David",186472,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
16,Zukunft,"RAF Camora",181543,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
17,Durstlöscher,01099,172324,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
18,"Happier Than Ever","Billie Eilish",169668,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
19,SCHMETTERLING,Luciano,162565,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
20,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",158674,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
21,"Iko Iko (My Bestie)","Justin Wellington",154028,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
22,"Ramenez la coupe à la maison",Vegedream,148477,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
23,"Nese Don",Loredana,145624,https://open.spotify.com/track/6ZVpk9bSJGebJJzJmMocua
24,"King Kong",HBz,143571,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
25,"Liege wieder wach",Jamule,139693,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
26,Run,OneRepublic,137742,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
27,"Levitating (feat. DaBaby)","Dua Lipa",136379,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
28,Schwarz,LEA,135270,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
29,"Love Tonight - David Guetta Remix Edit",Shouse,135057,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
30,"Ich darf das","Shirin David",134359,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
31,"Heat Waves","Glass Animals",125433,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
32,"Your Love (9PM)",ATB,125187,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
33,Redlight,Glockenbach,122230,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
34,"Kapitel III","PA Sports",119009,https://open.spotify.com/track/6RzVaXlIIr8aQPGciqMN8q
35,Extasy,"187 Strassenbande",118520,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
36,"The Business",Tiësto,118496,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
37,"Following the Sun",SUPER-Hi,118440,https://open.spotify.com/track/2sFbdDiEDpyCdP5nUCuGBm
38,Madonna,Bausa,117789,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
39,Frisch,01099,115651,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
40,"Wasted Love (feat. Lagique)",Ofenbach,114969,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
41,Tränen,Lucio101,114530,https://open.spotify.com/track/3cWzy2XDyZP5OT5MygdxHt
42,"Astronaut In The Ocean","Masked Wolf",114274,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
43,GHETTOGIRL,Capo,114247,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
44,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",113497,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
45,"Kiss Me More (feat. SZA)","Doja Cat",112650,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
46,Crashen,t-low,110231,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
47,"Cover Me In Sunshine",P!nk,107440,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
48,"Rote Augen 2",Kalazh44,106108,https://open.spotify.com/track/5eaGYeLg9N3ngZVd0DUWQm
49,Rasputin,Majestic,105843,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
50,Erlkönig,"Kool Savas",105324,https://open.spotify.com/track/1V3QUMgDGBUgDwWxbCydVy
51,"Checkst du?!",badmómzjay,101569,https://open.spotify.com/track/6tXHhSUH7B9lY0a0PEwjpA
52,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",99369,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
53,"Blinding Lights","The Weeknd",97655,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
54,River,"Tom Gregory",95810,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
