,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"paris freestyle - skrilla remix",Pashanim,384213,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
2,Shivers,"Ed Sheeran",371102,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
3,"Heat Waves","Glass Animals",340983,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
4,B.I.B.O.,Dardan,326814,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
5,"Where Are You Now","Lost Frequencies",316839,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
6,Gelebt,"KC Rebell",286303,https://open.spotify.com/track/2zc3acsVhebCn3oYmBh51v
7,"STAY (with Justin Bieber)","The Kid LAROI",282500,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
8,"Do It To It",ACRAZE,268901,https://open.spotify.com/track/20on25jryn53hWghthWWW3
9,Pepas,Farruko,267351,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
10,"Cold Heart - PNAU Remix","Elton John",266077,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
11,"Easy On Me",Adele,263486,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
12,"Auf & Ab",Montez,259650,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
13,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,236895,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
14,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",227015,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
15,"Thunfisch & Weinbrand","Apache 207",226413,https://open.spotify.com/track/0m4ZKA2izLfFp74EOu5ob5
16,"Be a Hoe/Break a Hoe","Shirin David",223660,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
17,"Bad Habits","Ed Sheeran",214719,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
18,"Küsse wie Gift",LEA,214658,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
19,Späti,Gzuz,211105,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
20,"Blaues Licht","RAF Camora",205529,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
21,Raindrops,"Katja Krasavice",204779,https://open.spotify.com/track/3sZOiHgkXpDcilUBtHSixK
22,10von10,Pajel,204448,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
23,Toxic,BoyWithUke,198217,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
24,"Canada Goose",Samra,189050,https://open.spotify.com/track/6CL9ip2mMQzm8atRzahP5F
25,MONEY,LISA,185947,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
26,"Belgisches Viertel",ART,183436,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
27,"Dein Song",CRO,183198,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
28,Acapulco,"Jason Derulo",178726,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
29,Sommergewitter,Pashanim,174632,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
30,2CB,"RAF Camora",162624,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
31,"ESCAPE PLAN","Travis Scott",159005,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
32,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",157495,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
33,"Friendships (Lost My Love)","Pascal Letoublon",155406,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
34,"One Right Now (with The Weeknd)","Post Malone",154281,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
35,"Love Tonight - Edit",Shouse,152423,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
36,2011,Dardan,151829,https://open.spotify.com/track/44IkrAeQhRxZpuyshIeVEW
37,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",149809,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
38,"THATS WHAT I WANT","Lil Nas X",147834,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
39,Mosaik,"kid kapri",147095,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
40,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",146063,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
41,Guapa,"RAF Camora",145346,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
42,"good 4 u","Olivia Rodrigo",140246,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
43,"Ich bin weg - BoroBoro",Samra,137864,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
44,"Because You Move Me",Tinlicker,137720,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
45,"love nwantiti (ah ah ah)",CKay,137448,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
46,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",Amaarae,135564,https://open.spotify.com/track/15HMh4yxdf4wyxSZSlOgGZ
47,Colorado,"Milky Chance",133379,https://open.spotify.com/track/35iR1qzexmbcUSgA01S4gI
48,"Wenn Du mich lässt",LEA,131937,https://open.spotify.com/track/3rIl1xa1Bzsp5zMkd0CT2Z
49,"Overpass Graffiti","Ed Sheeran",129434,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
50,Woman,"Doja Cat",126997,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
51,Beggin',Måneskin,123330,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
52,"Dopamine (feat. Eyelar)","Purple Disco Machine",118853,https://open.spotify.com/track/5JBtWpLoGO62gb5vax505b
53,"Per Ty (feat. Mozzik)",Dardan,118301,https://open.spotify.com/track/1KwLkHOnyWedxyhZBOIHUM
54,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,117336,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
55,"My Universe",Coldplay,116594,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
56,Infinity,"Jaymes Young",115267,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
57,"The Motto",Tiësto,114349,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
58,"Happy End (feat. Sido)","Vanessa Mai",111340,https://open.spotify.com/track/1YRaS0rNK8y9E5NeTrKe03
59,"Wenn du mich siehst","RAF Camora",109029,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
60,Vodka,"Apache 207",107329,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
61,"Moje Sve",Hava,107108,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
62,Nullkommaneun,SSIO,103982,https://open.spotify.com/track/3cLXgIlvugVKpWBmO5v9oy
63,Crashen,t-low,103855,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
64,IDWK,"PA Sports",100465,https://open.spotify.com/track/1jwi2hdepSbFkuBjOore8i
65,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,98124,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
66,"In Da Getto","J Balvin",97566,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
67,"MONTERO (Call Me By Your Name)","Lil Nas X",97523,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
68,"Null auf 100","Helene Fischer",97413,https://open.spotify.com/track/2YyIZVbxDKCWolKTcbdp6B
69,"Never Going Home",Kungs,95645,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
70,Roller,"Apache 207",95556,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
71,"Normal für mich",Jamule,95293,https://open.spotify.com/track/4KNeXUjINFJmLceS4KUYGa
72,"Blinding Lights","The Weeknd",94227,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
