,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",544009,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,"Ich darf das","Shirin David",363590,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
3,"I WANNA BE YOUR SLAVE",Måneskin,351823,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
4,Sommer,"Beatzarre & Djorkaeff",351145,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq
5,"Liege wieder wach",Jamule,349302,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
6,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",328544,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
7,Beggin',Måneskin,317532,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
8,DRILLA,Luciano,314486,https://open.spotify.com/track/4P9lNdUhVPhwfVxZlgjWlL
9,GHETTOGIRL,Capo,311336,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
10,Rosenkrieg,Loredana,306459,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
11,Extasy,"187 Strassenbande",288172,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,275660,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,"MONTERO (Call Me By Your Name)","Lil Nas X",265311,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
14,"Drink Ist Kalt",BHZ,230969,https://open.spotify.com/track/2CF0s1PAImWgGhEr7W6iY2
15,"Frag mich nicht","Miksu / Macloud",229877,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
16,"BLESSED (feat. Capital Bra)",CRO,222815,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
17,"ZITTI E BUONI",Måneskin,221434,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
18,Madonna,Bausa,211675,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
19,"Levitating (feat. DaBaby)","Dua Lipa",200814,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
20,ELMAS,Luciano,198405,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
21,"Your Love (9PM)",ATB,197249,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
22,Frisch,01099,194203,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
23,"Alles nach Plan","187 Strassenbande",191826,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
24,"Astronaut In The Ocean","Masked Wolf",186228,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
25,"Tu nicht so",badmómzjay,180247,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
26,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",178504,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
27,"The Business",Tiësto,172729,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
28,Durstlöscher,01099,172543,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
29,"Vielen Dank","187 Strassenbande",171502,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
30,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",170050,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
31,"Wasted Love (feat. Lagique)",Ofenbach,167306,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
32,"Cover Me In Sunshine",P!nk,165704,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
33,"Leere Hände (feat. Sido & Samra)",SANTOS,164930,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
34,"HAPPY BIRTHDAY","Farid Bang",163908,https://open.spotify.com/track/3bmhalgSjoDFfDwdu21aws
35,Traffic,Lucio101,161648,https://open.spotify.com/track/5KM1EXLcddixJNYv1Hqukk
36,"DU BIST DER FEHLER.",Lune,160928,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
37,"Iko Iko (My Bestie)","Justin Wellington",160418,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
38,Flugangst,FOURTY,159415,https://open.spotify.com/track/35sMaFXKwu4q4o19iLpdxC
39,"Lost Cause","Billie Eilish",157121,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M
40,Rasputin,Majestic,153552,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
41,"Kiss Me More (feat. SZA)","Doja Cat",153497,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
42,"Ohne Dich",KASIMIR1441,152018,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
43,Run,OneRepublic,149435,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
44,"KIDS FROM THE BLOCK",Luciano,141668,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
45,"Girls Like Us","Zoe Wees",140872,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
46,ZART,Nimo,140851,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
47,3065,"AK AUSSERKONTROLLE",137470,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
48,"Head & Heart (feat. MNEK)","Joel Corry",136218,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
49,"Drei Uhr Nachts","Mark Forster",133689,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
50,Butter,BTS,130074,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
51,BED,"Joel Corry",127522,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
52,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",127360,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
53,"Save Your Tears","The Weeknd",122062,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
54,"White Lies",VIZE,121419,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
55,Redlight,Glockenbach,119894,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
