,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,1109477,https://open.spotify.com/track/0DAQryfUiFZdWFo76RYBc8
2,SMS,Samra,653003,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
3,"BAD EYEZ",Nimo,644619,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
4,"Ohne Dich",KASIMIR1441,584538,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
5,Brachland,"Kool Savas",422769,https://open.spotify.com/track/0HZsi7S5hOq6Vqdu5hBttZ
6,"Astronaut In The Ocean","Masked Wolf",406139,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
7,"No Comprendo",Jamule,397250,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
8,"The Business",Tiësto,376432,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
9,Adé,"PA Sports",358597,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
10,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",336771,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
11,"drivers license","Olivia Rodrigo",322737,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
12,"Your Love (9PM)",ATB,304475,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
13,"Save Your Tears","The Weeknd",301975,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
14,"Wenn sie ruft","Miksu / Macloud",286883,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
15,"WITHOUT YOU","The Kid LAROI",275398,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
16,"Lebe Leben",Haftbefehl,270682,https://open.spotify.com/track/3mUroDCCTRCOM6H5PulZJA
17,"White Lies",VIZE,267915,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
18,Angst,"Apache 207",252376,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
19,"Irgendwie egal",Takt32,251663,https://open.spotify.com/track/1fAmxNqcMIv10kxqlJsLyu
20,"Lost (feat. TOPIC42)",Samra,245764,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
21,Whoopty,CJ,244983,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
22,"Head & Heart (feat. MNEK)","Joel Corry",234806,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
23,"Girls Like Us","Zoe Wees",233821,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
24,"Blinding Lights","The Weeknd",232709,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
