,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,791304,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",453530,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Paradies,Gzuz,318242,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
4,"The Business",Tiësto,311106,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,Angst,"Apache 207",302655,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
6,Hell,"PA Sports",298758,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
7,"Lost (feat. TOPIC42)",Samra,272992,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
8,"WITHOUT YOU","The Kid LAROI",249738,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"All We Got (feat. KIDDO)","Robin Schulz",242813,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
10,Lonely,"Miksu / Macloud",227872,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
11,"HIGHWAY (feat. ELIF)","Katja Krasavice",226669,https://open.spotify.com/track/2UD1csihq8aPrpM69C2XrW
12,Whoopty,CJ,224187,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
13,"Mood (feat. iann dior)",24kGoldn,215744,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
14,"Head & Heart (feat. MNEK)","Joel Corry",207385,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
15,"WO DU",Nimo,202045,https://open.spotify.com/track/27jutMh8QmJfaJrMFEnTDN
16,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,201769,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
17,"Paradise (feat. Dermot Kennedy)",MEDUZA,198908,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
18,Verlierer,LUNA,195172,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
19,Goosebumps,HVME,193055,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
20,"Astronaut In The Ocean","Masked Wolf",189750,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
21,"Your Love (9PM)",ATB,181100,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
22,Habibi,"Ricky Rich",177300,https://open.spotify.com/track/5lrq8sHObtY0xMmF7Ukzl7
23,"Blinding Lights","The Weeknd",171842,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,"Love Not War (The Tampa Beat)","Jason Derulo",169893,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
25,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",167307,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
26,7,Ufo361,165387,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
27,"you broke me first","Tate McRae",162752,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
28,"vija vija",Dardan,155990,https://open.spotify.com/track/5Hplvh1ZoVp6SNPvLIpcgS
29,"Bayrisch Drip",Sääftig,150947,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
30,"Save Your Tears","The Weeknd",146612,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
31,"Rise Up (feat. Vamero)",VINAI,145741,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
32,HOLIDAY,"Lil Nas X",145508,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
33,Regen,Ali471,144836,https://open.spotify.com/track/02y8kYqCkzAxVqLEsnIXNS
34,"Prisoner (feat. Dua Lipa)","Miley Cyrus",144765,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
35,"Wer wenn nicht wir","Wincent Weiss",142595,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
36,Roller,"Apache 207",141877,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
37,"gebe auf.",Lune,140931,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
38,"Jerusalema (feat. Nomcebo Zikode)","Master KG",136220,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
39,"PELICAN FLY",Veysel,134694,https://open.spotify.com/track/5VTiVfXyhYTy8HIJxU4BIm
40,"Fly Away","Tones And I",132149,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
41,Afterglow,"Ed Sheeran",129514,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
42,"What You Know Bout Love","Pop Smoke",129223,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
43,"Girls Like Us","Zoe Wees",126027,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
44,Hypnotized,"Purple Disco Machine",125232,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
45,Angeklagt,"Bonez MC",123665,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
46,"Roses - Imanbek Remix","SAINt JHN",123162,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
47,Paradise,VIZE,117190,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
48,Anyone,"Justin Bieber",116981,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
49,Bands,BHZ,112773,https://open.spotify.com/track/6VLo6i4v0pr9wyaYUxRfW3
50,Warum,"Pietro Lombardi",112744,https://open.spotify.com/track/426VLlB1Zlhm5utUE3lO2l
51,Subwoofer,"SHINSKY x DIMA",111324,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
52,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,106512,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
53,"Der letzte Tanz",Bosse,103979,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
54,Unterwegs,KitschKrieg,103712,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
55,Elbe,Bozza,103598,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
56,"White Lies",VIZE,102779,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
57,"Breaking Me",Topic,102475,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
58,"Dirty South",RIN,102039,https://open.spotify.com/track/51Gj7QV1S482b5g9jRU4zc
59,Bläulich,"Apache 207",101920,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
60,Monet,Alligatoah,100787,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
61,Airwaves,Pashanim,100404,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
62,Habibi,Casar,99495,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
63,"SUICIDE DOORS",Luciano,99243,https://open.spotify.com/track/2m7m1EMhMP02OhBZOWkdUV
64,"Auf mein Fahrrad",LX,98645,https://open.spotify.com/track/45e6Qb3cu7z96jPdyIzugR
65,"Where The Lights Are Low","Toby Romeo",98444,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
66,Lovefool,twocolors,98003,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
67,"Lo Vas A Olvidar (with ROSALÍA)","Billie Eilish",95585,https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi
68,"Never Let Me Down",VIZE,95380,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
69,"Dance Monkey","Tones And I",94637,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
70,"Savage Love (Laxed - Siren Beat)","Jawsh 685",94256,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
71,"Star Shopping","Lil Peep",93642,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
72,"The One","Rea Garvey",92864,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
73,"Therefore I Am","Billie Eilish",92018,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
74,Streets,"Doja Cat",90198,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
75,"Lonely (with benny blanco)","Justin Bieber",89514,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
76,"Take You Dancing","Jason Derulo",89302,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
77,"Someone You Loved","Lewis Capaldi",88835,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
78,SHAWTY,Luciano,88223,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
79,positions,"Ariana Grande",86430,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
80,"No Therapy","Felix Jaehn",85505,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T
81,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",84545,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
82,"In meinem Benz","AK AUSSERKONTROLLE",84317,https://open.spotify.com/track/3dy7SaVShdnjwtx9IXhtzg
83,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",83889,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
84,"Lifestyle (feat. Adam Levine)","Jason Derulo",83670,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ
85,Fame,"Apache 207",83459,https://open.spotify.com/track/0QjjaCaXE45mvhCnV3C0TA
86,"I Got Bitches",A2M,82653,https://open.spotify.com/track/6gPqBegU4aDWoSYXeCyURA
87,"Bist du Okay","Mark Forster",81403,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
88,"i miss u (with Au/Ra)","Jax Jones",80808,https://open.spotify.com/track/7CH8J4ulT49UfZwSDSkSZA
89,"Birkin Bag (feat. Luciano, reezy & KALIM)","DJ JEEZY",79112,https://open.spotify.com/track/6DYhtpfCTasCnkDJAFMqGJ
90,"Good Days",SZA,78852,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
91,Skin,"Sabrina Carpenter",78702,https://open.spotify.com/track/03B2SfXuvDh1m9F4tqrX07
92,Robbery,"Juice WRLD",78636,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
93,"For a Second","Michael Schulte",78478,https://open.spotify.com/track/5qYf19BLOheApfe6NqhDPg
