,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Auf & Ab",Montez,718877,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
2,"STAY (with Justin Bieber)","The Kid LAROI",684763,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Blaues Licht","RAF Camora",510528,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
4,10von10,Pajel,498565,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
5,Ryu,Ufo361,479085,https://open.spotify.com/track/0t7XJbUWXL7Mow2ZLT50f8
6,"Wenn du mich siehst","RAF Camora",451683,https://open.spotify.com/track/3hxJ3qXqg8ysYBF1QmO8Ir
7,"Bad Habits","Ed Sheeran",443704,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
8,"Mit Mir",Loredana,438834,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
9,Sommergewitter,Pashanim,427306,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
10,Hops,"Capital Bra",399016,https://open.spotify.com/track/3uHLAMO1Ul2C8y7MbS4SVy
11,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",375361,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
12,"Love Tonight - Edit",Shouse,371020,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
13,B.I.B.O.,Dardan,369297,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
14,Vollmond,Eno,353543,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
15,Beggin',Måneskin,352831,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
16,Rockstars,"PA Sports",319534,https://open.spotify.com/track/6P1jSLoccrZwr3pHE7OY6J
17,"good 4 u","Olivia Rodrigo",307679,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
18,"Money Movez","KC Rebell",285409,https://open.spotify.com/track/2JAaVRBZRAXBzHTIMgR436
19,"61 Grad",Endzone,276926,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
20,"I WANNA BE YOUR SLAVE",Måneskin,272178,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
21,Woman,"Doja Cat",268002,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
22,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,260647,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
23,Crashen,t-low,256635,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
24,"Because You Move Me",Tinlicker,253325,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
25,"Heat Waves","Glass Animals",247773,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
26,Paradies,Samra,237124,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
27,"Where Are You Now","Lost Frequencies",229465,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
28,"Lieben wir","Shirin David",217718,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
29,"MONTERO (Call Me By Your Name)","Lil Nas X",203014,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
30,"Wenn Du mich lässt",LEA,194085,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
31,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",189918,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
32,Durstlöscher,01099,189139,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
33,Colorado,"Milky Chance",187026,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
34,"King Kong",HBz,184913,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
35,"HAB NUR EINE BITTE.",Lune,183475,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
36,"Happier Than Ever","Billie Eilish",177085,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
37,SCHMETTERLING,Luciano,175723,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
38,Habit,Laurell,173761,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
39,"Take My Breath - Single Version","The Weeknd",169826,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
40,"Need to Know","Doja Cat",169069,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
41,"Iko Iko (My Bestie)","Justin Wellington",164183,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
42,"Liege wieder wach",Jamule,162762,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
43,"Ich darf das","Shirin David",162534,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
44,"Love Tonight - David Guetta Remix Edit",Shouse,157415,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
45,"Wenn ich geh",Jamule,156437,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
46,Venus,Bausa,154497,https://open.spotify.com/track/0f9uqeifywK2mdO0lRVDAc
47,Run,OneRepublic,151041,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
48,"Chosen (feat. Ty Dolla $ign)",Blxst,149255,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
49,"CLOUD 7",Dardan,149125,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
50,Madonna,Bausa,146325,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
51,"Für dich (feat. ille & MABU)",lityway,145386,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
52,"Club 27",YouNotUs,139907,https://open.spotify.com/track/2esN8x8aOxpgYdL46xH868
53,Zuhälteraura,Kollegah,138669,https://open.spotify.com/track/1hRoprfptl47BWtW1Ylk8U
54,"NOCH EINMAL",reezy,132940,https://open.spotify.com/track/1rYai69NxMrwxFwzAbd7Pd
55,Zukunft,"RAF Camora",132456,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
56,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",132450,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
57,"If You Really Love Me (How Will I Know)","David Guetta",131165,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
