,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,10von10,Pajel,608438,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
2,"STAY (with Justin Bieber)","The Kid LAROI",571842,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Auf & Ab",Montez,563954,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,"Blaues Licht","RAF Camora",422674,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
5,"Heat Waves","Glass Animals",420835,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Bad Habits","Ed Sheeran",354581,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
7,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",341295,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
8,Sommergewitter,Pashanim,326381,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
9,2sad2disco,"Apache 207",325809,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
10,"Wenn du mich siehst","RAF Camora",321974,https://open.spotify.com/track/3hxJ3qXqg8ysYBF1QmO8Ir
11,"Belgisches Viertel",ART,299464,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"Love Tonight - Edit",Shouse,285725,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
13,Beggin',Måneskin,271359,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
14,Mandarinen,Shindy,268201,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
15,Woman,"Doja Cat",259421,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
16,"Fair Trade (with Travis Scott)",Drake,246344,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
17,"good 4 u","Olivia Rodrigo",245602,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
18,Crashen,t-low,237995,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
19,"Where Are You Now","Lost Frequencies",232151,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
