,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",441209,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",434171,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Auf & Ab",Montez,432018,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,10von10,Pajel,410731,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
5,"Ich bin weg - BoroBoro",Samra,389718,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
6,"Where Are You Now","Lost Frequencies",374995,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,2CB,"RAF Camora",362930,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
8,Shivers,"Ed Sheeran",351403,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
9,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",316331,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
10,"Eine Pille","Bonez MC",315781,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
11,"Belgisches Viertel",ART,308338,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"Blaues Licht","RAF Camora",307729,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
13,"Baby 2.0",Zuna,297045,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
14,"Bad Habits","Ed Sheeran",292805,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
15,"Para Drill",Dardan,254788,https://open.spotify.com/track/1JOAfPOJkTIdrVdrYMF9LD
16,Sommergewitter,Pashanim,249545,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
17,"Immer wenn es regnet",Loredana,237689,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
18,"Love Tonight - Edit",Shouse,217475,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
19,OZEAN,KALIM,211332,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
20,Woman,"Doja Cat",206025,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
21,Beggin',Måneskin,203341,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
22,"Wenn du mich siehst","RAF Camora",200206,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
23,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",197726,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
24,Fair,Nura,195739,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
25,"THATS WHAT I WANT","Lil Nas X",195677,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
26,Crashen,t-low,194630,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
27,"good 4 u","Olivia Rodrigo",193488,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
28,"Because You Move Me",Tinlicker,175867,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
29,"I WANNA BE YOUR SLAVE",Måneskin,174764,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
30,leer,Milano,173866,https://open.spotify.com/track/7BCuji0Q2jK2kmt5RstQiS
31,Polizei,"KC Rebell",173509,https://open.spotify.com/track/21nMasJVN7cJ9gxtxUEPsu
32,"Gut im Geschäft","AK AUSSERKONTROLLE",170360,https://open.spotify.com/track/7yLsJKvUGkfjg8gkXSJhDF
33,"Sterne unterm Dach",badmómzjay,170200,https://open.spotify.com/track/1edUWAS1x66v10yguQ6qkO
34,Pepas,Farruko,164636,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
35,"love nwantiti (ah ah ah)",CKay,163409,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
36,"Wenn Du mich lässt",LEA,157775,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
37,u.,niteboi,157641,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
38,"MONTERO (Call Me By Your Name)","Lil Nas X",156703,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
39,Colorado,"Milky Chance",153353,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
40,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,150303,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
41,"Mit Mir",Loredana,140804,https://open.spotify.com/track/5Qj2s3QcOu3tU2S0TYSS7D
42,"61 Grad",Endzone,139872,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
43,"Never Going Home",Kungs,138612,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
44,"Fair Trade (with Travis Scott)",Drake,138045,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
45,"Chosen (feat. Ty Dolla $ign)",Blxst,135824,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
46,Vollmond,Eno,135164,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
47,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,131978,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
