,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,442462,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"No Comprendo",Jamule,336281,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
3,"drivers license","Olivia Rodrigo",298939,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
4,"Astronaut In The Ocean","Masked Wolf",273785,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"The Business",Tiësto,258232,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
6,WINGS,Ufo361,249061,https://open.spotify.com/track/3uv6J5o0TKCMOrLJ7GvTYC
7,"Save Your Tears","The Weeknd",232735,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
8,"WITHOUT YOU","The Kid LAROI",221256,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"Wenn sie ruft","Miksu / Macloud",215538,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
10,"Your Love (9PM)",ATB,205478,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
11,"Blinding Lights","The Weeknd",191623,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
12,"Wieder am Block",Haftbefehl,191437,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
13,Angst,"Apache 207",189228,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
14,Whoopty,CJ,187594,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
15,"Lost (feat. TOPIC42)",Samra,183562,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
16,"Calling My Phone","Lil Tjay",179186,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
17,"Mood (feat. iann dior)",24kGoldn,176604,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
18,"Girls Like Us","Zoe Wees",176421,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
19,"White Lies",VIZE,174007,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
20,"Verdammt ich lieb' Dich","Mike Singer",168789,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
21,"All We Got (feat. KIDDO)","Robin Schulz",166722,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
22,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",166053,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
23,"Paradise (feat. Dermot Kennedy)",MEDUZA,166050,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
24,"Head & Heart (feat. MNEK)","Joel Corry",161046,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
25,"Love Not War (The Tampa Beat)","Jason Derulo",154345,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
26,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,144904,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
27,"coke light",Dardan,143176,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
28,Goosebumps,HVME,142833,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
29,"Die Straße lebt",XATAR,138681,https://open.spotify.com/track/04QJg9WAFJEECNFVlNbH3b
30,"you broke me first","Tate McRae",136183,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
31,Afterglow,"Ed Sheeran",133652,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
32,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",131971,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
33,"Rise Up (feat. Vamero)",VINAI,130861,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
34,Verlierer,LUNA,129391,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
35,"NO HUGS",Ufo361,125517,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
36,Roller,"Apache 207",123297,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
37,"Where The Lights Are Low","Toby Romeo",121712,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
38,"NICHT WACH",Luciano,120293,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
39,"HIGHWAY (feat. ELIF)","Katja Krasavice",119587,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
40,Lonely,"Miksu / Macloud",118143,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
41,Paradies,Gzuz,117266,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
42,"Wer wenn nicht wir","Wincent Weiss",114788,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
43,"Prisoner (feat. Dua Lipa)","Miley Cyrus",112939,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
44,"Fly Away","Tones And I",112737,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
45,Hell,"PA Sports",111526,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
46,Lauf,Noah,106733,https://open.spotify.com/track/0jndTxTVIWHswm2Wh2S8is
47,"Jerusalema (feat. Nomcebo Zikode)","Master KG",106170,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
