,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,497916,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"Astronaut In The Ocean","Masked Wolf",345607,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
3,"No Comprendo",Jamule,340893,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
4,"The Business",Tiësto,314322,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"drivers license","Olivia Rodrigo",309191,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
6,"Save Your Tears","The Weeknd",269714,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,"Your Love (9PM)",ATB,261015,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
8,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",258106,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
9,"WITHOUT YOU","The Kid LAROI",247827,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
10,"Wenn sie ruft","Miksu / Macloud",230954,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
11,Angst,"Apache 207",222833,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
12,"White Lies",VIZE,220904,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
13,"Lost (feat. TOPIC42)",Samra,216978,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
14,"Girls Like Us","Zoe Wees",215805,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
15,Whoopty,CJ,212909,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
16,"Blinding Lights","The Weeknd",199397,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
17,"Verdammt ich lieb' Dich","Mike Singer",193410,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
18,"Paradise (feat. Dermot Kennedy)",MEDUZA,192725,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
19,"Head & Heart (feat. MNEK)","Joel Corry",192130,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
20,"Mood (feat. iann dior)",24kGoldn,190386,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
21,"All We Got (feat. KIDDO)","Robin Schulz",190213,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
22,"Love Not War (The Tampa Beat)","Jason Derulo",183447,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
23,"Calling My Phone","Lil Tjay",183315,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
24,"Wieder am Block",Haftbefehl,172936,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
25,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,172919,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
26,Goosebumps,HVME,168571,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
27,"Rise Up (feat. Vamero)",VINAI,159751,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
28,Verlierer,LUNA,159314,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
29,"Where The Lights Are Low","Toby Romeo",150530,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
30,"coke light",Dardan,148579,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
