,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",443899,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",378091,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,Shivers,"Ed Sheeran",374294,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
4,"Where Are You Now","Lost Frequencies",369562,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
5,"Auf & Ab",Montez,341570,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
6,Guapa,"RAF Camora",325845,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
7,Mosaik,"kid kapri",307332,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
8,10von10,Pajel,302111,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
9,"Belgisches Viertel",ART,298521,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
10,MONEY,LISA,286878,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
11,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",280735,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
12,Vodka,"Apache 207",278796,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
13,"Blaues Licht","RAF Camora",264568,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
14,"Ich bin weg - BoroBoro",Samra,262825,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
15,"Bad Habits","Ed Sheeran",259380,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
16,"Moje Sve",Hava,259189,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
17,Mond,Montez,257845,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
18,2CB,"RAF Camora",237270,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
19,Pepas,Farruko,233821,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
20,Sommergewitter,Pashanim,209530,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
21,"Love Tonight - Edit",Shouse,198869,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
22,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",195670,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
23,"love nwantiti (ah ah ah)",CKay,188268,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
24,Acapulco,"Jason Derulo",183823,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
25,RAFFAELO,BOJAN,182560,https://open.spotify.com/track/0DCzcpbdO1tMMlRRQ1txZy
26,"good 4 u","Olivia Rodrigo",180933,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
27,Woman,"Doja Cat",180630,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
28,"Cold Heart - PNAU Remix","Elton John",179143,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
