,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,612609,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,"Ohne Dich",KASIMIR1441,424043,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
3,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",385087,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
4,"Astronaut In The Ocean","Masked Wolf",363691,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
5,"Keiner kann mich ficken!","187 Strassenbande",319646,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
6,"The Business",Tiësto,310959,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Your Love (9PM)",ATB,281484,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
8,"drivers license","Olivia Rodrigo",265232,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
9,"Save Your Tears","The Weeknd",257728,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
10,"BAD EYEZ",Nimo,245492,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
11,"White Lies",VIZE,237133,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
12,"WITHOUT YOU","The Kid LAROI",235931,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
13,"Girls Like Us","Zoe Wees",221760,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
14,"No Comprendo",Jamule,208040,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
15,Ordentlich,t-low,202548,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
16,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,200312,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
17,"All We Got (feat. KIDDO)","Robin Schulz",199517,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
18,SMS,Samra,193545,https://open.spotify.com/track/65WZOMvIcnObuLEEZvlksc
19,"Weisst wie es ist",Bausa,193056,https://open.spotify.com/track/2Roj3Kvhy5BCjkSSJ2Q3Nz
20,"Head & Heart (feat. MNEK)","Joel Corry",190296,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
21,"Lost (feat. TOPIC42)",Samra,189413,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
22,"Paradise (feat. Dermot Kennedy)",MEDUZA,189147,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
23,"Love Not War (The Tampa Beat)","Jason Derulo",185432,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
24,"Wenn sie ruft","Miksu / Macloud",178817,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
25,"Blinding Lights","The Weeknd",178612,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
26,"Mood (feat. iann dior)",24kGoldn,178210,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
27,"Wellerman - Sea Shanty","Nathan Evans",178061,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
28,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,170489,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
29,"Verdammt ich lieb' Dich","Mike Singer",167382,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
30,Whoopty,CJ,167035,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO
31,"Where The Lights Are Low","Toby Romeo",166198,https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS
32,Goosebumps,HVME,165672,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
33,"Calling My Phone","Lil Tjay",162552,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx
34,Subwoofer,"SHINSKY x DIMA",162216,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
35,Angst,"Apache 207",159721,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
36,Warum?,Ra'is,159473,https://open.spotify.com/track/6yhEFpIxCz0TXnEpKYoPjZ
37,"My Head & My Heart","Ava Max",159254,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
38,Arcade,"Duncan Laurence",158408,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
39,"Rise Up (feat. Vamero)",VINAI,154721,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
40,"Wer wenn nicht wir","Wincent Weiss",145155,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
41,Roller,"Apache 207",141690,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
42,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",139286,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
43,"you broke me first","Tate McRae",133565,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
44,Verlierer,LUNA,131404,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
45,Lonely,"Miksu / Macloud",126879,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
46,"VIP in der Psychiatrie",K.I.Z,125970,https://open.spotify.com/track/0Dpng1mlDYSt3X6506kdsT
47,Afterglow,"Ed Sheeran",125635,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
48,Hypnotized,"Purple Disco Machine",120961,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
49,"Prisoner (feat. Dua Lipa)","Miley Cyrus",119261,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
50,Adé,"PA Sports",115917,https://open.spotify.com/track/6ux4jXnopxlCQJM76XJRxf
51,"Fly Away","Tones And I",115166,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
52,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,106632,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
53,"The One","Rea Garvey",106285,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
54,SugarCrash!,ElyOtto,103056,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0
55,"Roses - Imanbek Remix","SAINt JHN",101923,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
56,Paradies,Gzuz,99954,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
57,"AP - Music from the film Boogie","Pop Smoke",99164,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI
58,"Der letzte Tanz",Bosse,98345,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
59,"HIGHWAY (feat. ELIF)","Katja Krasavice",98227,https://open.spotify.com/track/6QVxJg8q95hEuPgNRb56jK
60,Unterwegs,KitschKrieg,98194,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
61,"We're Good","Dua Lipa",97846,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
62,"Jerusalema (feat. Nomcebo Zikode)","Master KG",97842,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
63,"Easy Peasy",FiNCH,97534,https://open.spotify.com/track/6bW4olKzz8M2BRYNU1ASUi
64,"coke light",Dardan,97481,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
65,Rapkiller,"Kool Savas",96776,https://open.spotify.com/track/04a5jHI3rPlt4r4kNIDc8N
66,Brachland,"Kool Savas",94608,https://open.spotify.com/track/0HZsi7S5hOq6Vqdu5hBttZ
67,Bläulich,"Apache 207",94206,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
68,Lovefool,twocolors,93494,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
69,Paradise,VIZE,93192,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
70,Frisch,01099,93087,https://open.spotify.com/track/2iKPlIQFubIq7tcK2MUMBp
71,Angeklagt,"Bonez MC",91047,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
72,Airwaves,Pashanim,90839,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
73,"What You Know Bout Love","Pop Smoke",90264,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
74,"Wasted Love (feat. Lagique)",Ofenbach,90002,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
75,"gebe auf.",Lune,89109,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
