,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,529839,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,PEPPERMINT,Luciano,426737,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
3,"Ohne Dich",KASIMIR1441,369945,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
4,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",354469,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
5,"Astronaut In The Ocean","Masked Wolf",343526,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,Aventador,"Capital Bra",325653,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
7,"Diese eine Melodie","Kontra K",284626,https://open.spotify.com/track/6RvBo8JZUMSvvHnGa2hDrj
8,"The Business",Tiësto,279564,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
9,"SYGL (feat. Shindy)",CRO,272940,https://open.spotify.com/track/1tUF7dEhqmV2Z1pTsGAGnD
10,"Your Love (9PM)",ATB,249656,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
11,"drivers license","Olivia Rodrigo",246187,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
12,"Save Your Tears","The Weeknd",237508,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
13,Ordentlich,t-low,234451,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
14,Meer,RIN,231861,https://open.spotify.com/track/3rQHGffq4FmBBykPn5YuKc
15,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,228443,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
16,"WITHOUT YOU","The Kid LAROI",226240,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
17,"Girls Like Us","Zoe Wees",224583,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
18,"White Lies",VIZE,219515,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
19,"BAD EYEZ",Nimo,218970,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
20,Habibi,"Ricky Rich",200801,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
21,"Wellerman - Sea Shanty","Nathan Evans",176513,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
22,"Head & Heart (feat. MNEK)","Joel Corry",173256,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
23,"Lost (feat. TOPIC42)",Samra,167506,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
24,"Paradise (feat. Dermot Kennedy)",MEDUZA,167143,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
25,"Love Not War (The Tampa Beat)","Jason Derulo",166786,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
26,"Mood (feat. iann dior)",24kGoldn,166425,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
27,"Squad X Showtime","PA Sports",162069,https://open.spotify.com/track/3RHHUGP9E1McRXqPVsaW66
28,"Blinding Lights","The Weeknd",162043,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,Arcade,"Duncan Laurence",160157,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
30,"All We Got (feat. KIDDO)","Robin Schulz",159949,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
31,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,159411,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
