,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"paris freestyle - skrilla remix",Pashanim,448604,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
2,Shivers,"Ed Sheeran",393892,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
3,B.I.B.O.,Dardan,385853,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
4,"Heat Waves","Glass Animals",363487,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
5,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,360549,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
6,"Be a Hoe/Break a Hoe","Shirin David",346320,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
7,"Where Are You Now","Lost Frequencies",334637,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
8,"STAY (with Justin Bieber)","The Kid LAROI",304052,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
9,"Easy On Me",Adele,303401,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
10,"Auf & Ab",Montez,282210,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
11,"Dein Song",CRO,271335,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
12,Pepas,Farruko,270083,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
13,"Cold Heart - PNAU Remix","Elton John",259273,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
14,"Bad Habits","Ed Sheeran",246800,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
15,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",240541,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
16,10von10,Pajel,240450,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
17,Späti,Gzuz,232217,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
18,"Blaues Licht","RAF Camora",216242,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
19,MONEY,LISA,216187,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
