,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Last Christmas",Wham!,1099726,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
2,"All I Want for Christmas Is You","Mariah Carey",1040292,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Driving Home for Christmas - 2019 Remaster","Chris Rea",854438,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
4,"Merry Christmas Everyone","Shakin' Stevens",766748,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn
5,"It's Beginning to Look a Lot like Christmas","Michael Bublé",662711,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
6,"Merry Christmas","Ed Sheeran",659724,https://open.spotify.com/track/0aoUM0zcu0kCX7Cv7O939I
7,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",650176,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
8,"Santa Tell Me","Ariana Grande",633255,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
9,"Underneath the Tree","Kelly Clarkson",620648,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
10,"Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",619715,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
11,Snowman,Sia,619249,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
12,"Jingle Bell Rock","Bobby Helms",566600,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
13,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",549366,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
14,"Thank God It's Christmas - Non-Album Single",Queen,541357,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
15,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",515087,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
16,"Feliz Navidad","José Feliciano",506024,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
17,"Christmas Time","Bryan Adams",498149,https://open.spotify.com/track/7LoFMtL7hxP9tr5HYyyUrJ
18,Mistletoe,"Justin Bieber",494769,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
19,abcdefu,GAYLE,440552,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
20,"Rockin' Around The Christmas Tree","Brenda Lee",437353,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
21,"Step Into Christmas","Elton John",414829,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
