,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blaues Licht","RAF Camora",713146,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
2,"STAY (with Justin Bieber)","The Kid LAROI",602760,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Auf & Ab",Montez,601744,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,Sommergewitter,Pashanim,552968,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
5,"Bad Habits","Ed Sheeran",544353,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,Beggin',Måneskin,500700,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
7,"Love Tonight - Edit",Shouse,388941,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
8,"good 4 u","Olivia Rodrigo",353989,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
9,"I WANNA BE YOUR SLAVE",Måneskin,344077,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
10,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,295977,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
11,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",279625,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
12,"Wenn ich geh",Jamule,256155,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
13,"Because You Move Me",Tinlicker,250638,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
14,"Lieben wir","Shirin David",247372,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
15,Zukunft,"RAF Camora",240644,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
16,"MONTERO (Call Me By Your Name)","Lil Nas X",236929,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
17,"Iko Iko (My Bestie)","Justin Wellington",212028,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
18,Durstlöscher,01099,210563,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
19,SCHMETTERLING,Luciano,208874,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
20,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",208160,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
21,"Nese Don",Loredana,197469,https://open.spotify.com/track/6ZVpk9bSJGebJJzJmMocua
22,"King Kong",HBz,194848,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
23,"Ramenez la coupe à la maison",Vegedream,186584,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
24,"Happier Than Ever","Billie Eilish",181521,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
25,"Levitating (feat. DaBaby)","Dua Lipa",178427,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
26,"Ich darf das","Shirin David",174359,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
27,Run,OneRepublic,172023,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
28,"Love Tonight - David Guetta Remix Edit",Shouse,171455,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
29,"Your Love (9PM)",ATB,169103,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
30,Schwarz,LEA,168991,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
31,"Liege wieder wach",Jamule,167452,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
32,Redlight,Glockenbach,163548,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
33,"The Business",Tiësto,162809,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
34,"Kapitel III","PA Sports",159871,https://open.spotify.com/track/6RzVaXlIIr8aQPGciqMN8q
35,"Wasted Love (feat. Lagique)",Ofenbach,158425,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
36,Madonna,Bausa,157389,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
37,Extasy,"187 Strassenbande",151165,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
38,Erlkönig,"Kool Savas",147868,https://open.spotify.com/track/1V3QUMgDGBUgDwWxbCydVy
39,Rasputin,Majestic,146003,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
40,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",145015,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
41,"Heat Waves","Glass Animals",144605,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
42,"Checkst du?!",badmómzjay,142865,https://open.spotify.com/track/6tXHhSUH7B9lY0a0PEwjpA
43,"Astronaut In The Ocean","Masked Wolf",142647,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
44,GHETTOGIRL,Capo,142511,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
45,"Rote Augen 2",Kalazh44,140963,https://open.spotify.com/track/5eaGYeLg9N3ngZVd0DUWQm
46,Frisch,01099,140813,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
47,"Kiss Me More (feat. SZA)","Doja Cat",139622,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
48,"Cover Me In Sunshine",P!nk,133490,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
49,Tränen,Lucio101,132101,https://open.spotify.com/track/3cWzy2XDyZP5OT5MygdxHt
50,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",131764,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
51,Crashen,t-low,131495,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
52,"Following the Sun",SUPER-Hi,130437,https://open.spotify.com/track/2sFbdDiEDpyCdP5nUCuGBm
53,"Don't Go Yet","Camila Cabello",130012,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
54,"Blinding Lights","The Weeknd",129084,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
55,"Head & Heart (feat. MNEK)","Joel Corry",126458,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
56,Roller,"Apache 207",121611,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
57,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",121067,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
58,"Drei Uhr Nachts","Mark Forster",120639,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
59,Dinero,"Trinidad Cardona",120536,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
60,"Frag mich nicht","Miksu / Macloud",120066,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
61,"Little Bit of Love","Tom Grennan",117213,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
62,River,"Tom Gregory",116894,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
