,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,533431,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",340070,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,"Wenn sie ruft","Miksu / Macloud",300332,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
4,"The Business",Tiësto,281360,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Astronaut In The Ocean","Masked Wolf",275377,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
6,"Save Your Tears","The Weeknd",254356,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
7,"WITHOUT YOU","The Kid LAROI",234758,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,"coke light",Dardan,227729,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
9,Angst,"Apache 207",222624,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
10,"Blinding Lights","The Weeknd",214336,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
11,"Your Love (9PM)",ATB,213802,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
12,"Lost (feat. TOPIC42)",Samra,211425,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
13,Whoopty,CJ,206701,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
14,"Wieder am Block",Haftbefehl,202413,https://open.spotify.com/track/3dPL3n8Q8z8oeCtbPxkE7m
15,"NICHT WACH",Luciano,196461,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
16,"NO HUGS",Ufo361,194034,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
17,"Girls Like Us","Zoe Wees",190413,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
18,"Mood (feat. iann dior)",24kGoldn,184874,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
19,"All We Got (feat. KIDDO)","Robin Schulz",182244,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
20,"Verdammt ich lieb' Dich","Mike Singer",181424,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
21,"Paradise (feat. Dermot Kennedy)",MEDUZA,176524,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
22,"Love Not War (The Tampa Beat)","Jason Derulo",172084,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
23,"Head & Heart (feat. MNEK)","Joel Corry",171568,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
24,NBA,Jalil,159699,https://open.spotify.com/track/0i2H7vm6eVR3JvWXBIYrpO
25,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,158133,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
26,"White Lies",VIZE,157721,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
27,Goosebumps,HVME,155588,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
28,Verlierer,LUNA,151879,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
