,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"MONTERO (Call Me By Your Name)","Lil Nas X",499865,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
2,"Frag mich nicht","Miksu / Macloud",495514,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
3,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",462803,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
4,Madonna,Bausa,388045,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
5,"Astronaut In The Ocean","Masked Wolf",358271,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
6,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,351969,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
7,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",324918,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
8,"Your Love (9PM)",ATB,270931,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
9,Diebe,Samra,266851,https://open.spotify.com/track/4allObWlgZ21WeVKbxSIlk
10,"The Business",Tiësto,257946,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
11,Overdose,Jamule,257203,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
12,"Cover Me In Sunshine",P!nk,253537,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
13,"Wasted Love (feat. Lagique)",Ofenbach,252117,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
14,"Ohne Dich",KASIMIR1441,249539,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
15,"Save Your Tears","The Weeknd",232469,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
16,"Girls Like Us","Zoe Wees",224678,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
17,PEPPERMINT,Luciano,215985,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
18,"BAD EYEZ",Nimo,208541,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
19,Ordentlich,t-low,199450,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
20,"WITHOUT YOU","The Kid LAROI",194615,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
21,"Niemand bringt Marten um",Marteria,188773,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
22,Verpennt,"187 Strassenbande",186130,https://open.spotify.com/track/38ymFU7u5XorxpySYJT0FA
