,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,846289,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",483933,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Paradies,Gzuz,357180,https://open.spotify.com/track/6qNLO4HzHeVvHxTaCFMXrf
4,Angst,"Apache 207",312356,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
5,Hell,"PA Sports",311638,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
6,"The Business",Tiësto,304162,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
7,"Lost (feat. TOPIC42)",Samra,272792,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
8,"WITHOUT YOU","The Kid LAROI",242858,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
9,"All We Got (feat. KIDDO)","Robin Schulz",237724,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
10,Lonely,"Miksu / Macloud",236242,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
11,"WO DU",Nimo,222712,https://open.spotify.com/track/27jutMh8QmJfaJrMFEnTDN
12,Whoopty,CJ,219345,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
13,"HIGHWAY (feat. ELIF)","Katja Krasavice",212072,https://open.spotify.com/track/2UD1csihq8aPrpM69C2XrW
14,"Mood (feat. iann dior)",24kGoldn,211380,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
15,Verlierer,LUNA,203759,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
16,"Head & Heart (feat. MNEK)","Joel Corry",200780,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
17,Goosebumps,HVME,199474,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
18,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,198226,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
19,"Paradise (feat. Dermot Kennedy)",MEDUZA,196056,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
20,Habibi,"Ricky Rich",171455,https://open.spotify.com/track/6G0503JielRvasifhBznrX
21,"Astronaut In The Ocean","Masked Wolf",171435,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
22,"vija vija",Dardan,166833,https://open.spotify.com/track/5Hplvh1ZoVp6SNPvLIpcgS
23,"Blinding Lights","The Weeknd",166620,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,7,Ufo361,166611,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
25,"Love Not War (The Tampa Beat)","Jason Derulo",163927,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
26,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",162198,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
27,"you broke me first","Tate McRae",160022,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
28,Regen,Ali471,159357,https://open.spotify.com/track/02y8kYqCkzAxVqLEsnIXNS
29,HOLIDAY,"Lil Nas X",152975,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
30,"Your Love (9PM)",ATB,152199,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
31,"Bayrisch Drip",Sääftig,150443,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
32,"Prisoner (feat. Dua Lipa)","Miley Cyrus",144270,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
33,"PELICAN FLY",Veysel,143406,https://open.spotify.com/track/5VTiVfXyhYTy8HIJxU4BIm
34,Roller,"Apache 207",140015,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
35,"gebe auf.",Lune,138621,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
36,"Rise Up (feat. Vamero)",VINAI,136088,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
37,"Jerusalema (feat. Nomcebo Zikode)","Master KG",135179,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
38,"Save Your Tears","The Weeknd",132991,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
39,Afterglow,"Ed Sheeran",130563,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
40,"Fly Away","Tones And I",129595,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76
41,"What You Know Bout Love","Pop Smoke",127500,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
42,Bands,BHZ,122148,https://open.spotify.com/track/6VLo6i4v0pr9wyaYUxRfW3
43,Hypnotized,"Purple Disco Machine",121613,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
44,"Roses - Imanbek Remix","SAINt JHN",120240,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
45,Angeklagt,"Bonez MC",119446,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
46,Warum,"Pietro Lombardi",117961,https://open.spotify.com/track/426VLlB1Zlhm5utUE3lO2l
47,Anyone,"Justin Bieber",117670,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
48,Paradise,VIZE,116708,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
49,"Dirty South",RIN,111303,https://open.spotify.com/track/51Gj7QV1S482b5g9jRU4zc
50,"Girls Like Us","Zoe Wees",108021,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
51,"Auf mein Fahrrad",LX,106686,https://open.spotify.com/track/45e6Qb3cu7z96jPdyIzugR
52,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,105804,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
53,Elbe,Bozza,104629,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
54,"Wer wenn nicht wir","Wincent Weiss",104386,https://open.spotify.com/track/5jYDCxuSx1mfApeWA4SlqX
55,Subwoofer,"SHINSKY x DIMA",104084,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
56,"SUICIDE DOORS",Luciano,103494,https://open.spotify.com/track/2m7m1EMhMP02OhBZOWkdUV
57,Unterwegs,KitschKrieg,101949,https://open.spotify.com/track/7mrWTjhYctgEQb0lJKrVWy
58,Monet,Alligatoah,100708,https://open.spotify.com/track/2vS1HmVoOpvWeFKf7HnWdJ
59,Habibi,Casar,100452,https://open.spotify.com/track/5wvuvSerLcNK5Xc8v2duWn
60,"Der letzte Tanz",Bosse,100167,https://open.spotify.com/track/3JtIS5WNPJokeMeEVnWWEM
61,Bläulich,"Apache 207",100005,https://open.spotify.com/track/2WRTnY0slmFgWcrmEr8dPj
62,"Breaking Me",Topic,98879,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
63,"White Lies",VIZE,96464,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
64,Airwaves,Pashanim,95445,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
65,Lovefool,twocolors,95008,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
66,"Lo Vas A Olvidar (with ROSALÍA)","Billie Eilish",93637,https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi
67,"Therefore I Am","Billie Eilish",92274,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
68,"Never Let Me Down",VIZE,90746,https://open.spotify.com/track/5TGcyccg8Hkgn9jB7gUpMN
69,"Bist du Okay","Mark Forster",90622,https://open.spotify.com/track/1O2gOblgfyostGPbLzqghY
70,"Savage Love (Laxed - Siren Beat)","Jawsh 685",90388,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
71,"Lonely (with benny blanco)","Justin Bieber",88796,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
72,"Dance Monkey","Tones And I",87856,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
73,"No Therapy","Felix Jaehn",87551,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T
74,"Take You Dancing","Jason Derulo",86964,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
75,SHAWTY,Luciano,86431,https://open.spotify.com/track/2zeWbdSyAcN0O0r7em4j3B
76,"The One","Rea Garvey",86245,https://open.spotify.com/track/6j0l7Hjt6qeDCQnYBZuJXY
77,positions,"Ariana Grande",86117,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
78,"Someone You Loved","Lewis Capaldi",85428,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
79,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",84353,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
