,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,771127,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,Beggin',Måneskin,584574,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"Lieben wir","Shirin David",555111,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
4,"I WANNA BE YOUR SLAVE",Måneskin,438837,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
5,"good 4 u","Olivia Rodrigo",421486,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
6,"Bad Habits","Ed Sheeran",418064,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
7,SCHMETTERLING,Luciano,348530,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
8,"Ramenez la coupe à la maison",Vegedream,299974,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
9,Schwarz,LEA,294254,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
10,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",269770,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
11,"MONTERO (Call Me By Your Name)","Lil Nas X",266949,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
12,"Daniel Lee",Ufo361,254504,https://open.spotify.com/track/11NL4WkilMYNvu1iQrzCLL
13,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,246023,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
14,"Ich darf das","Shirin David",239055,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
15,PROMISE,Luciano,234717,https://open.spotify.com/track/2y50t3ORpk3mCj3mPxVG3V
16,Durstlöscher,01099,231015,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
17,"Liege wieder wach",Jamule,226044,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
18,KAMPFSPORT,"Farid Bang",215142,https://open.spotify.com/track/326YJamh2CKMWGH0EbQXM2
19,"Love Tonight - Edit",Shouse,210897,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,GHETTOGIRL,Capo,205567,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
21,"Iko Iko (My Bestie)","Justin Wellington",195362,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
22,"Wenn ich wein",AYLIVA,192041,https://open.spotify.com/track/4Wuu6qS3D0Veevv2ZtbbrD
23,"Levitating (feat. DaBaby)","Dua Lipa",179200,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
24,Dinero,"Trinidad Cardona",179034,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
25,Extasy,"187 Strassenbande",171581,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
26,Redlight,Glockenbach,169487,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
27,"Your Love (9PM)",ATB,158429,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
28,GTA,Dardan,157374,https://open.spotify.com/track/1bQduKjv7s88QkGmzcxHMh
29,ARRIVED,Luciano,156100,https://open.spotify.com/track/65U2jvRzP5dqAj004FVtHw
30,"Astronaut In The Ocean","Masked Wolf",155957,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
31,Frisch,01099,155703,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
32,Madonna,Bausa,154126,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
33,Run,OneRepublic,150247,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
34,"Cover Me In Sunshine",P!nk,149407,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
35,"The Business",Tiësto,148237,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
36,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",147206,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
37,"BLESSED (feat. Capital Bra)",CRO,146890,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
38,ELMAS,Luciano,146546,https://open.spotify.com/track/3g1xpWXrQT5KriZ381i9Zg
39,"Drink Ist Kalt",BHZ,146473,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
40,"King Kong",HBz,143661,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
41,"ZITTI E BUONI",Måneskin,141226,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
42,"Following The Sun",SUPER-Hi,140559,https://open.spotify.com/track/2JzXBqTIVHYX43t7EcLyMs
43,FLYY,KALIM,139740,https://open.spotify.com/track/4HAzTQo22iVcz9KIkTjlpz
44,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",139403,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
45,"Wasted Love (feat. Lagique)",Ofenbach,137841,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
46,"KIDS FROM THE BLOCK",Luciano,137459,https://open.spotify.com/track/1PA74X8eXACUS8WnUF5IqI
47,"Because You Move Me",Tinlicker,136132,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
48,"Purple Rain",JAZN,134673,https://open.spotify.com/track/5nYkfmKEscQb8RdGfCYDln
49,DRILLA,Luciano,133849,https://open.spotify.com/track/6NvSpY7aZpcO0SQUMWJECl
50,"Frag mich nicht","Miksu / Macloud",130121,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
51,Shawty,"PA Sports",128951,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc
52,"Kiss Me More (feat. SZA)","Doja Cat",126819,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
53,PEPPERMINT,Luciano,126266,https://open.spotify.com/track/2TcWjEXtpzziW28yOEiUPJ
54,Rosenkrieg,Loredana,125090,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
55,Rasputin,Majestic,124899,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
56,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",122787,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
57,River,"Tom Gregory",118253,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
58,"Drei Uhr Nachts","Mark Forster",117471,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
59,"You Right","Doja Cat",113990,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez
60,"Little Bit of Love","Tom Grennan",112973,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
61,"Blinding Lights","The Weeknd",109949,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
62,Sommer,"Beatzarre & Djorkaeff",109615,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq
63,"Head & Heart (feat. MNEK)","Joel Corry",108969,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
64,"Ohne Dich",KASIMIR1441,108440,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
65,Magia,"Alvaro Soler",108107,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW
66,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,107459,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
67,BED,"Joel Corry",106044,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
68,3065,"AK AUSSERKONTROLLE",104989,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
69,"SOLL KOMMEN WER WILL",Luciano,104444,https://open.spotify.com/track/6hDXNYlSbJb5kpB3lfHxb0
70,"Vergib mir",NGEE,103741,https://open.spotify.com/track/6uMbcYQjDxHeZNMyQqT2t3
71,"King Sonny Black",Bushido,103343,https://open.spotify.com/track/4qRJsMWWpezvWOiXpz96fp
72,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Martin Garrix",102679,https://open.spotify.com/track/2iL0W5qi0ivZ9WRXbZ74cS
73,PAPAYA,Capo,100961,https://open.spotify.com/track/07Y3QCskHmxIgTobkiBEBr
74,Airwaves,Pashanim,98826,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
75,"Another Love","Tom Odell",98662,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
76,"Girls Like Us","Zoe Wees",98629,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
77,Roller,"Apache 207",97631,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
78,"Save Your Tears (with Ariana Grande) (Remix)","The Weeknd",96961,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy
79,Herzalarm,FiNCH,96569,https://open.spotify.com/track/4bLeejo8b8IuSWxwdKXEvY
80,"Alles nach Plan","187 Strassenbande",95513,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
81,"BENIM HAYALLER",Luciano,94148,https://open.spotify.com/track/6UhWOBZVHsuZHKJpQJYeWW
82,OFFICIEL,Luciano,93321,https://open.spotify.com/track/4ZkwitJ9dSZDIdlI5xzX9q
83,"Save Your Tears","The Weeknd",93078,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
84,Wrecked,"Imagine Dragons",92924,https://open.spotify.com/track/2d1MywHy6FwKdzxFuSJnwl
85,"Tu nicht so",badmómzjay,92836,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
86,RAPSTAR,"Polo G",92800,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg
87,Butter,BTS,91969,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN
88,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,91720,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
89,"drivers license","Olivia Rodrigo",90234,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH
90,"Paradise (feat. Dermot Kennedy)",MEDUZA,88937,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
91,Halligalli,01099,88769,https://open.spotify.com/track/1Mx3NgpvRq5zWCp7KzRzUQ
92,"Mood (feat. iann dior)",24kGoldn,87902,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
93,"Faded Love",Leony,86921,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
94,MAHALLE,Capo,85130,https://open.spotify.com/track/2LTVS5UzN2rcptBjfPYahR
95,"deja vu","Olivia Rodrigo",84899,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr
96,"Love Not War (The Tampa Beat)","Jason Derulo",84232,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
97,"Heat Waves","Glass Animals",83303,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
98,Bloodstream,twocolors,83299,https://open.spotify.com/track/236irGwQHCBQnRJs2zgoib
99,"WITHOUT YOU","The Kid LAROI",83298,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
100,ZART,Nimo,83216,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
101,"DU BIST DER FEHLER.",Lune,82922,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
102,"GIVE ME SOMETHING",Luciano,82167,https://open.spotify.com/track/4azXYfSLSM2FXLz3DyusMS
103,"Leere Hände (feat. Sido & Samra)",SANTOS,81771,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
104,Rotlichtsonate,Kollegah,81044,https://open.spotify.com/track/1wxnA0kd9ywcsxG2YABWwm
105,"Follow You","Imagine Dragons",80489,https://open.spotify.com/track/7FdUvDkaE24o3FPIWTvzv2
106,Strip,Lena,80403,https://open.spotify.com/track/6YAbciQiCPFDURL31TgtdH
107,"Build a Bitch","Bella Poarch",80234,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q
108,traitor,"Olivia Rodrigo",79889,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT
109,"Insomnia (feat. Giant Rooks)",RIN,79618,https://open.spotify.com/track/3wvC1UaLIFHnUyq2u5KliM
110,Dynamite,ILIRA,79332,https://open.spotify.com/track/3HqQpSTLHJRKDhulVacRFb
111,"Vielen Dank","187 Strassenbande",78495,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
112,Arcade,"Duncan Laurence",77019,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
113,SHAWTY,Luciano,76161,https://open.spotify.com/track/6J7A8pgt2ucX84WdFkOzj7
114,Freaks,"Surf Curse",75832,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr
115,"NICHT MEHR HIER",Luciano,75295,https://open.spotify.com/track/12igldvVbaELKrGqUaFsMT
116,Hauseingang,Pashanim,75188,https://open.spotify.com/track/3aLZ0s5ulFLcFCtIZQblpo
117,"One More Time (feat. Alida)","Robin Schulz",74888,https://open.spotify.com/track/2REu6wX4KKrG6uGlTKVqu6
118,"White Lies",VIZE,74780,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
119,"Fuck Love",Samo104,74769,https://open.spotify.com/track/5TWILNgPPsX8Vweesc88zH
120,"VERGESS DICH NICHT",Luciano,74419,https://open.spotify.com/track/6nqE05AcntKVQJYolicmfB
121,"Die guten Zeiten","Wincent Weiss",74099,https://open.spotify.com/track/62d30BdDeSz8D9TFc3wx6m
122,"MMH JA",Luciano,73752,https://open.spotify.com/track/5A93AuTtBtQQnse7SMEgmI
123,"Mit dir schlafen",Alligatoah,72876,https://open.spotify.com/track/3xIIocavhIlmekIUgtIhwp
124,"Roses - Imanbek Remix","SAINt JHN",72136,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
125,"Calabria (feat. Fallen Roses, Lujavo & Lunis)","Strange Fruits Music",72071,https://open.spotify.com/track/3M89zvwwb1jtDUDKYNsdiA
126,"Rise Up (feat. Vamero)",VINAI,72044,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
127,Stay,"Michael Schulte",72012,https://open.spotify.com/track/0S5CurjBT1nbbD4YFTRrRv
128,"jealousy, jealousy","Olivia Rodrigo",71147,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk
129,Anytime,"Phil The Beat",71089,https://open.spotify.com/track/58VgSGe9D9xz3BSvY9Gpua
130,"Wellerman - Sea Shanty","Nathan Evans",70832,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
131,"Immer wenn ich gehen will",Montez,70773,https://open.spotify.com/track/478gRiu00kpBFi9vcOcwVo
132,"Gangsta's Paradise",Coolio,70726,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
133,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",70651,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
134,"Mörder II","PA Sports",70227,https://open.spotify.com/track/6TotIGK1HtJoq32EA78xNe
135,"If You Really Love Me (How Will I Know)","David Guetta",70213,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
136,"favorite crime","Olivia Rodrigo",69592,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8
137,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis",68571,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
138,B.A.E.,Luciano,68541,https://open.spotify.com/track/3Rhr4yTmGItlWqkMVbeM8a
139,"Dance Monkey","Tones And I",68495,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
140,"Chain My Heart",Topic,67368,https://open.spotify.com/track/67lbzVADsqJJ6tyVk0XCgn
141,"BAD EYEZ",Nimo,66777,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
142,Goosebumps,HVME,66762,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
143,happier,"Olivia Rodrigo",66656,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl
144,"Nese Don",Belah,65755,https://open.spotify.com/track/1VqL1c1S6Bewcz226C8hQC
145,Lovefool,twocolors,65632,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
146,"Watermelon Sugar","Harry Styles",65485,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
147,"Wer wenn nicht wir","Wincent Weiss",65235,https://open.spotify.com/track/4eNW5iyZwK6ZgyZTojV4vI
