,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,abcdefu,GAYLE,457603,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
2,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,456778,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
3,"Mit Dir",Sido,418660,https://open.spotify.com/track/2xFMvrqk99biaLQavjufta
4,"All I Want for Christmas Is You","Mariah Carey",369254,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
5,"Last Christmas",Wham!,364056,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
6,"Do It To It",ACRAZE,340155,https://open.spotify.com/track/20on25jryn53hWghthWWW3
7,"Heat Waves","Glass Animals",292933,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
8,SUVs,Luciano,288907,https://open.spotify.com/track/01I8aPBUJIMzCtHsCVvmq5
9,Shivers,"Ed Sheeran",268532,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
10,"Merry Christmas Everyone","Shakin' Stevens",258398,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn
11,"Where Are You Now","Lost Frequencies",254097,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
12,"Driving Home for Christmas - 2019 Remaster","Chris Rea",248283,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
13,"Auf & Ab",Montez,245740,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
14,"paris freestyle - skrilla remix",Pashanim,244106,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
15,"STAY (with Justin Bieber)","The Kid LAROI",240058,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
16,"Santa Tell Me","Ariana Grande",236762,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
17,"It's Beginning to Look a Lot like Christmas","Michael Bublé",231236,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
18,Sport,"Apache 207",230609,https://open.spotify.com/track/0rRn3j1DLkhEI6XL52Gaie
19,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",226970,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
20,"Cold Heart - PNAU Remix","Elton John",223049,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
21,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",219718,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
22,Späti,Gzuz,219694,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
23,"Underneath the Tree","Kelly Clarkson",218555,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
24,"Easy On Me",Adele,217445,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
25,Pepas,Farruko,213584,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
26,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",196310,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
27,Snowman,Sia,194757,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
28,"Ein Jahr (feat. Montez)","Capital Bra",194104,https://open.spotify.com/track/1umWYzhtxWxlVvnvfWLbT4
29,WOHIN,BOJAN,191214,https://open.spotify.com/track/2bG7aSMEAdOfBTVqToYBdc
30,"Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",185835,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
31,"Merry Christmas","Ed Sheeran",176138,https://open.spotify.com/track/0aoUM0zcu0kCX7Cv7O939I
32,"Jingle Bell Rock","Bobby Helms",173925,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
33,"Blaues Licht","RAF Camora",173240,https://open.spotify.com/track/2Oi1IJ6JEUX1aya9VUAA1Z
34,B.I.B.O.,Dardan,170063,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
35,"Bad Habits","Ed Sheeran",168448,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
36,Mistletoe,"Justin Bieber",166590,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
37,HIGH,Hava,162978,https://open.spotify.com/track/2PDM9Byxz5crB2IXuh2Oal
38,Toxic,BoyWithUke,162018,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
39,Sommergewitter,Pashanim,158108,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
40,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",156664,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
41,"Der Teufel weint","Apache 207",156629,https://open.spotify.com/track/0JCeGEQKvtOiXYvIol2e0N
42,Schockstarre,Samra,155637,https://open.spotify.com/track/5iddrTFG7zJ4g9UkgpPxJv
43,Infinity,"Jaymes Young",152747,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
44,"Feliz Navidad","José Feliciano",151587,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
45,"Thank God It's Christmas - Non-Album Single",Queen,147954,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
46,10von10,Pajel,146864,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
47,"In der Weihnachtsbäckerei","Rolf Zuckowski",136630,https://open.spotify.com/track/7gcKoI9KokClK9ZUjNFgZa
48,"Rockin' Around The Christmas Tree","Brenda Lee",135501,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
49,"Christmas Time","Bryan Adams",134448,https://open.spotify.com/track/7LoFMtL7hxP9tr5HYyyUrJ
50,"Belgisches Viertel",ART,130878,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
51,"MIDDLE OF THE NIGHT","Elley Duhé",129743,https://open.spotify.com/track/58HvfVOeJY7lUuCqF0m3ly
52,Acapulco,"Jason Derulo",129724,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
53,"good 4 u","Olivia Rodrigo",129529,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
54,"Step Into Christmas","Elton John",126391,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
55,Fallschirm,Milano,125649,https://open.spotify.com/track/0ivP66ebE40PphjOQ04iLN
56,"It's the Most Wonderful Time of the Year","Andy Williams",122773,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
57,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",121134,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
58,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",118590,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
59,"THATS WHAT I WANT","Lil Nas X",118469,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
60,"Because You Move Me",Tinlicker,115889,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
61,"Teil von mir","KC Rebell",115725,https://open.spotify.com/track/6kezdAUvjvgZJcxrSH5c2W
62,"The Motto",Tiësto,113698,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO
63,"Love Tonight - Edit",Shouse,113206,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
64,2CB,"RAF Camora",112006,https://open.spotify.com/track/0FKw2vfEDxDuRisr4kU8Ok
65,Beggin',Måneskin,111729,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
