,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,1042166,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",564334,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,Angst,"Apache 207",360930,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
4,"The Business",Tiësto,308929,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"Lost (feat. TOPIC42)",Samra,277677,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
6,Lonely,"Miksu / Macloud",273057,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
7,"HIGHWAY (feat. ELIF)","Katja Krasavice",266430,https://open.spotify.com/track/2UD1csihq8aPrpM69C2XrW
8,"vija vija",Dardan,258661,https://open.spotify.com/track/5Hplvh1ZoVp6SNPvLIpcgS
9,"Mood (feat. iann dior)",24kGoldn,230922,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
10,"All We Got (feat. KIDDO)","Robin Schulz",225726,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
11,"WITHOUT YOU","The Kid LAROI",225593,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
12,Whoopty,CJ,222022,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
13,7,Ufo361,221423,https://open.spotify.com/track/3ipliatTDndCmnYGaNiAbI
14,Goosebumps,HVME,212604,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
15,Verlierer,LUNA,210701,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
16,"Head & Heart (feat. MNEK)","Joel Corry",207025,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
17,"Dirty South",RIN,206653,https://open.spotify.com/track/51Gj7QV1S482b5g9jRU4zc
18,Habibi,"Ricky Rich",201598,https://open.spotify.com/track/6G0503JielRvasifhBznrX
19,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,196007,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
20,"Paradise (feat. Dermot Kennedy)",MEDUZA,184621,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
21,"Auf mein Fahrrad",LX,176735,https://open.spotify.com/track/45e6Qb3cu7z96jPdyIzugR
22,Warum,"Pietro Lombardi",170309,https://open.spotify.com/track/426VLlB1Zlhm5utUE3lO2l
23,"Blinding Lights","The Weeknd",169713,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",168934,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
25,HOLIDAY,"Lil Nas X",163458,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
26,"gebe auf.",Lune,162504,https://open.spotify.com/track/1upzszB5JxMfNUEBmkcgaO
27,"Birkin Bag (feat. Luciano, reezy & KALIM)","DJ JEEZY",160807,https://open.spotify.com/track/6DYhtpfCTasCnkDJAFMqGJ
28,"you broke me first","Tate McRae",160071,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
29,"Love Not War (The Tampa Beat)","Jason Derulo",157597,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
30,"Bayrisch Drip",Sääftig,152241,https://open.spotify.com/track/3ECbHfRSFMjfm99YFvAD4x
31,Goldjunge,Samra,149282,https://open.spotify.com/track/7wgkebUBtfN1dY3UikcYpm
32,"Prisoner (feat. Dua Lipa)","Miley Cyrus",146524,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B
33,"Astronaut In The Ocean","Masked Wolf",143646,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
34,"SUICIDE DOORS",Luciano,142579,https://open.spotify.com/track/2m7m1EMhMP02OhBZOWkdUV
35,Angeklagt,"Bonez MC",141963,https://open.spotify.com/track/5eu4Lxm5TlI0tKSTTDWJAT
36,"Rap über Hass",K.I.Z,140747,https://open.spotify.com/track/1parCywpMDF9i6sO13kyvc
37,"Jerusalema (feat. Nomcebo Zikode)","Master KG",137885,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
38,Anyone,"Justin Bieber",132963,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
39,Afterglow,"Ed Sheeran",130122,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
40,"What You Know Bout Love","Pop Smoke",129220,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
41,Roller,"Apache 207",129163,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
42,Hypnotized,"Purple Disco Machine",126955,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB
43,"Roses - Imanbek Remix","SAINt JHN",126948,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
44,"Rise Up (feat. Vamero)",VINAI,123408,https://open.spotify.com/track/46lyJh9GYmWsHez3EsvmAx
45,Elbe,Bozza,118578,https://open.spotify.com/track/2kvJnNMqnimkCZUUWjOINy
46,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,117848,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
47,Paradise,VIZE,114693,https://open.spotify.com/track/2qpZjutAe3pstQsjwSXQb4
48,"Therefore I Am","Billie Eilish",112513,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
49,Subwoofer,"SHINSKY x DIMA",112364,https://open.spotify.com/track/5zPT86unoFaNP2J348n1p0
50,"Breaking Me",Topic,111259,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
