,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"paris freestyle - skrilla remix",Pashanim,408925,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
2,B.I.B.O.,Dardan,363130,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
3,Shivers,"Ed Sheeran",361689,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
4,Gelebt,"KC Rebell",344416,https://open.spotify.com/track/2zc3acsVhebCn3oYmBh51v
5,"Heat Waves","Glass Animals",339279,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"Where Are You Now","Lost Frequencies",312221,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,"Thunfisch & Weinbrand","Apache 207",290291,https://open.spotify.com/track/0m4ZKA2izLfFp74EOu5ob5
8,"Easy On Me",Adele,278426,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
9,"STAY (with Justin Bieber)","The Kid LAROI",276094,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
10,"BLEIB' ÜBER NACHT (feat. Luciano)",KALIM,270577,https://open.spotify.com/track/6jnR8dYSsKNqj1lVVFT5R0
11,"Auf & Ab",Montez,265253,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
12,"Be a Hoe/Break a Hoe","Shirin David",259513,https://open.spotify.com/track/2NkKIjlfLa9o9Yfsq2tl99
13,Pepas,Farruko,256607,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
14,"Cold Heart - PNAU Remix","Elton John",256502,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
15,"Canada Goose",Samra,241069,https://open.spotify.com/track/6CL9ip2mMQzm8atRzahP5F
16,Raindrops,"Katja Krasavice",227620,https://open.spotify.com/track/3sZOiHgkXpDcilUBtHSixK
17,"Do It To It",ACRAZE,225899,https://open.spotify.com/track/20on25jryn53hWghthWWW3
18,"Küsse wie Gift",LEA,222774,https://open.spotify.com/track/30YfM60marCBbIDOVxa7Lk
19,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",220383,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
20,Späti,Gzuz,217888,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
21,"Bad Habits","Ed Sheeran",215515,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
22,10von10,Pajel,208449,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
23,"Dein Song",CRO,201259,https://open.spotify.com/track/4VIyBZioj5khxauaZJexks
24,"Blaues Licht","RAF Camora",200699,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
25,"ESCAPE PLAN","Travis Scott",193019,https://open.spotify.com/track/4R67rQNSbbsR4TdUVOIdez
26,MONEY,LISA,192521,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
27,"Belgisches Viertel",ART,192416,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
28,2011,Dardan,190977,https://open.spotify.com/track/44IkrAeQhRxZpuyshIeVEW
29,"One Right Now (with The Weeknd)","Post Malone",187487,https://open.spotify.com/track/00Blm7zeNqgYLPtW6zg8cj
30,Toxic,BoyWithUke,179558,https://open.spotify.com/track/2gQPv5jvVPqU2a9HhMNO1v
31,Acapulco,"Jason Derulo",176578,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
32,Sommergewitter,Pashanim,168410,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
33,Mosaik,"kid kapri",164618,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
34,2CB,"RAF Camora",162039,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
35,"Friendships (Lost My Love)","Pascal Letoublon",152162,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
36,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",151745,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
37,"THATS WHAT I WANT","Lil Nas X",150983,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
38,"Overpass Graffiti","Ed Sheeran",150032,https://open.spotify.com/track/4btFHqumCO31GksfuBLLv3
39,"Love Tonight - Edit",Shouse,149482,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
40,Guapa,"RAF Camora",148094,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
41,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",146230,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
42,"Wenn Du mich lässt",LEA,143776,https://open.spotify.com/track/3rIl1xa1Bzsp5zMkd0CT2Z
43,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",141593,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
44,"good 4 u","Olivia Rodrigo",137161,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
45,"love nwantiti (ah ah ah)",CKay,136802,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
46,Colorado,"Milky Chance",136593,https://open.spotify.com/track/35iR1qzexmbcUSgA01S4gI
47,"Ich bin weg - BoroBoro",Samra,135729,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
48,"Because You Move Me",Tinlicker,134757,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
49,Woman,"Doja Cat",133257,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
50,"SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",Amaarae,132422,https://open.spotify.com/track/15HMh4yxdf4wyxSZSlOgGZ
51,"Per Ty (feat. Mozzik)",Dardan,129605,https://open.spotify.com/track/1KwLkHOnyWedxyhZBOIHUM
52,Beggin',Måneskin,127266,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
53,"My Universe",Coldplay,125403,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
54,Infinity,"Jaymes Young",124195,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
55,MAFIA,"Travis Scott",123142,https://open.spotify.com/track/08F16baYbciTva9P4BvpiI
56,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,120114,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
57,"Ohne Dich",Milano,119835,https://open.spotify.com/track/43x5ZJYxp8tfcUWmfa1EV0
58,"Happy End (feat. Sido)","Vanessa Mai",119296,https://open.spotify.com/track/1YRaS0rNK8y9E5NeTrKe03
59,"Normal für mich",Jamule,117326,https://open.spotify.com/track/4KNeXUjINFJmLceS4KUYGa
60,IDWK,"PA Sports",112259,https://open.spotify.com/track/1jwi2hdepSbFkuBjOore8i
61,Vodka,"Apache 207",110790,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
62,"Null auf 100","Helene Fischer",108057,https://open.spotify.com/track/2YyIZVbxDKCWolKTcbdp6B
63,"Wenn du mich siehst","RAF Camora",108000,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
64,"Moje Sve",Hava,107266,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
65,"In Da Getto","J Balvin",103777,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
66,Crashen,t-low,103614,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
67,Nullkommaneun,SSIO,103536,https://open.spotify.com/track/3cLXgIlvugVKpWBmO5v9oy
68,"Dies & Das",01099,100560,https://open.spotify.com/track/5GzBVGr752l5qcGo2ZBNoS
69,"Life Goes On","Oliver Tree",98740,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
70,Mond,Montez,98191,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
