,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Extasy,"187 Strassenbande",932355,https://open.spotify.com/track/5OqIKA0ETzvxocl2IS7nV6
2,ELMAS,Luciano,586669,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
3,"Liege wieder wach",Jamule,575290,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
4,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,472041,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
5,"BLESSED (feat. Capital Bra)",CRO,462481,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
6,"Frag mich nicht","Miksu / Macloud",425232,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
7,"MONTERO (Call Me By Your Name)","Lil Nas X",419255,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
8,3065,"AK AUSSERKONTROLLE",360769,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH
9,PUSSYBOY,Nimo,352897,https://open.spotify.com/track/6More9229VRrmQAHMe5o7d
10,"Allein sein","Mario Novembre",348637,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
11,"Leere Hände (feat. Sido & Samra)",SANTOS,332835,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
12,Madonna,Bausa,331218,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
13,"Astronaut In The Ocean","Masked Wolf",300901,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
14,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",296917,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
15,"KIDS FROM THE BLOCK",Luciano,275076,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
16,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",260799,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
17,"Spiel ein Spiel",KASIMIR1441,260005,https://open.spotify.com/track/3D6SYYY9HnRzgnhSEvSgYk
18,"San Andreas",RIN,259973,https://open.spotify.com/track/1VuBab65w8vPFeFvREDA32
19,"Cover Me In Sunshine",P!nk,258061,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
20,"Your Love (9PM)",ATB,253270,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
21,"Levitating (feat. DaBaby)","Dua Lipa",239257,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
22,"Wasted Love (feat. Lagique)",Ofenbach,238897,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
23,"The Business",Tiësto,232634,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
24,ZART,Nimo,231789,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
25,"Your Power","Billie Eilish",223227,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD
26,"Ohne Dich",KASIMIR1441,221480,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
27,Heimkommen,FOURTY,220383,https://open.spotify.com/track/64ZyI00DBUUigpTanQqA0l
28,"Drei Uhr Nachts","Mark Forster",206571,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
29,"Kiss Me More (feat. SZA)","Doja Cat",199441,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
30,"Wer wenn nicht wir","Wincent Weiss",199210,https://open.spotify.com/track/4eNW5iyZwK6ZgyZTojV4vI
31,"Girls Like Us","Zoe Wees",190045,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
32,BED,"Joel Corry",188830,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
33,RAPSTAR,"Polo G",186974,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
34,"PINKY RING",Ufo361,185665,https://open.spotify.com/track/6hxUttbBVSshNTeW6OdLbx
35,"Head & Heart (feat. MNEK)","Joel Corry",176267,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
36,Frisch,01099,175818,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
37,"BAD EYEZ",Nimo,175195,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
38,"Save Your Tears","The Weeknd",172617,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
39,Rockstar,TheDoDo,171670,https://open.spotify.com/track/48QdusJrsBgEPENzFVJgS0
40,PEPPERMINT,Luciano,168779,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
41,"Fuck Love",Samo104,165706,https://open.spotify.com/track/0HhifV2v8vcNC4I3gpnwf3
42,"Miss The Rage (feat. Playboi Carti)","Trippie Redd",162905,https://open.spotify.com/track/2BITQ360Knh6qNAOqR7Dyq
43,"Faded Love",Leony,162306,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
44,"WITHOUT YOU","The Kid LAROI",161328,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
45,"White Lies",VIZE,158359,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
46,Runaway,AURORA,158356,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
47,"Asphalt & Tennissocken","Kontra K",157899,https://open.spotify.com/track/3sT1dFHUVRx4xVvvcDHp03
