,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",373661,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"Easy On Me",Adele,361106,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
3,Shivers,"Ed Sheeran",327753,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
4,"STAY (with Justin Bieber)","The Kid LAROI",314190,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
5,"Where Are You Now","Lost Frequencies",313639,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
6,Späti,Gzuz,270362,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
7,"Auf & Ab",Montez,256983,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
8,Pepas,Farruko,244113,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
9,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",241391,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
10,MONEY,LISA,239599,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
11,"Cold Heart - PNAU Remix","Elton John",226115,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
12,10von10,Pajel,220264,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
13,"Normal für mich",Jamule,220167,https://open.spotify.com/track/4KNeXUjINFJmLceS4KUYGa
14,"Belgisches Viertel",ART,219441,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
15,"Bad Habits","Ed Sheeran",208182,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
16,Mosaik,"kid kapri",205284,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
17,"Moth To A Flame (with The Weeknd)","Swedish House Mafia",202918,https://open.spotify.com/track/2gpWyfu7eZ01zzncHpxOtA
18,"Blaues Licht","RAF Camora",190396,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
19,Guapa,"RAF Camora",185680,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
20,"Per Ty (feat. Mozzik)",Dardan,179756,https://open.spotify.com/track/1KwLkHOnyWedxyhZBOIHUM
21,"Happy End (feat. Sido)","Vanessa Mai",174717,https://open.spotify.com/track/1YRaS0rNK8y9E5NeTrKe03
22,"Ich bin weg - BoroBoro",Samra,172448,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
23,B.I.B.O.,Dardan,171033,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
24,Sommergewitter,Pashanim,167729,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
25,Acapulco,"Jason Derulo",167401,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
26,2CB,"RAF Camora",165683,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
27,"Love Tonight - Edit",Shouse,163148,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
28,"Dies & Das",01099,162357,https://open.spotify.com/track/5GzBVGr752l5qcGo2ZBNoS
29,Vodka,"Apache 207",161967,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
30,"Moje Sve",Hava,155169,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
31,Infinity,"Jaymes Young",154936,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
32,"love nwantiti (ah ah ah)",CKay,154861,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
33,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",152859,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
34,"THATS WHAT I WANT","Lil Nas X",152784,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
35,"good 4 u","Olivia Rodrigo",151016,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
36,Woman,"Doja Cat",150273,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
37,"Friendships (Lost My Love)","Pascal Letoublon",149801,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
38,FYM,RIN,149598,https://open.spotify.com/track/0e5N4nfdmFiPvdXuEIqxx5
39,Mond,Montez,148898,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
40,"My Universe",Coldplay,144658,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
41,Beggin',Måneskin,142506,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
42,Colorado,"Milky Chance",142483,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
43,"Because You Move Me",Tinlicker,141687,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
44,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,140318,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
45,"Life Goes On","Oliver Tree",129009,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
46,Trapstar,"Dante YN",128902,https://open.spotify.com/track/5KZ5thdA04hdkJm1CZwSxY
47,"In Da Getto","J Balvin",118762,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
48,"MONTERO (Call Me By Your Name)","Lil Nas X",115145,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
49,"NUR AUS PRINZIP",Veysel,114038,https://open.spotify.com/track/3RaGnI3zmPUElLfNcl3W56
