,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sommergewitter,Pashanim,791311,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
2,Beggin',Måneskin,579545,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
3,"Lieben wir","Shirin David",566262,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
4,"I WANNA BE YOUR SLAVE",Måneskin,443006,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
5,"good 4 u","Olivia Rodrigo",427424,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
6,"Bad Habits","Ed Sheeran",410958,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
7,SCHMETTERLING,Luciano,350371,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
8,"Ramenez la coupe à la maison",Vegedream,300357,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
9,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",269103,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
10,"Daniel Lee",Ufo361,268847,https://open.spotify.com/track/11NL4WkilMYNvu1iQrzCLL
11,Schwarz,LEA,262479,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
12,"MONTERO (Call Me By Your Name)","Lil Nas X",259908,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
13,PROMISE,Luciano,250442,https://open.spotify.com/track/2y50t3ORpk3mCj3mPxVG3V
14,"Ich darf das","Shirin David",248864,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
15,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,239010,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
16,KAMPFSPORT,"Farid Bang",236761,https://open.spotify.com/track/326YJamh2CKMWGH0EbQXM2
17,Durstlöscher,01099,231618,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
18,"Liege wieder wach",Jamule,226352,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
19,GHETTOGIRL,Capo,203292,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
20,"Love Tonight - Edit",Shouse,201035,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
21,"Iko Iko (My Bestie)","Justin Wellington",192765,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
