,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"good 4 u","Olivia Rodrigo",536026,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
2,Sommer,"Beatzarre & Djorkaeff",361786,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq
3,"Ich darf das","Shirin David",358757,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
4,"Liege wieder wach",Jamule,343562,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
5,"I WANNA BE YOUR SLAVE",Måneskin,341861,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
6,DRILLA,Luciano,337718,https://open.spotify.com/track/4P9lNdUhVPhwfVxZlgjWlL
7,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",321805,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
8,Rosenkrieg,Loredana,314680,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O
9,GHETTOGIRL,Capo,313028,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE
10,Beggin',Måneskin,284349,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
11,Extasy,"187 Strassenbande",283525,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
12,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,258647,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
13,"MONTERO (Call Me By Your Name)","Lil Nas X",255727,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
14,"Drink Ist Kalt",BHZ,237806,https://open.spotify.com/track/2CF0s1PAImWgGhEr7W6iY2
15,"ZITTI E BUONI",Måneskin,225625,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
16,"Frag mich nicht","Miksu / Macloud",223685,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
17,"BLESSED (feat. Capital Bra)",CRO,217563,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
18,Madonna,Bausa,202276,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
19,ELMAS,Luciano,195120,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
20,"Levitating (feat. DaBaby)","Dua Lipa",193711,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
