,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"allein allein",Ufo361,559938,https://open.spotify.com/track/0pA0BVXTONNqSldC9FdiaU
2,abcdefu,GAYLE,365386,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL
3,"Mit Dir",Sido,306068,https://open.spotify.com/track/2xFMvrqk99biaLQavjufta
4,"Do It To It",ACRAZE,298763,https://open.spotify.com/track/20on25jryn53hWghthWWW3
5,"Heat Waves","Glass Animals",279794,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
6,"DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)",KUMMER,248650,https://open.spotify.com/track/2FQRZLR31e3423Nmrgv0Pv
7,Shivers,"Ed Sheeran",238717,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
8,"Enemy (with JID) - from the series Arcane League of Legends","Imagine Dragons",236217,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ
9,"Where Are You Now","Lost Frequencies",230025,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
10,"Rubinroter Wein",ART,225600,https://open.spotify.com/track/5aYQ6eeE2qIDI4Nkp3P4DP
11,"STAY (with Justin Bieber)","The Kid LAROI",224878,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
12,"Cold Heart - PNAU Remix","Elton John",219785,https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
13,Pepas,Farruko,212945,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
14,"Blunt für dich",Jazeek,210482,https://open.spotify.com/track/2ez3Jmw9dFAJEGX1naEqBg
15,"Auf & Ab",Montez,205284,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
16,"paris freestyle - skrilla remix",Pashanim,201503,https://open.spotify.com/track/6fuO9uk9wbjCHvQJqk2Qpx
17,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",190521,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
