,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ohne Dich",KASIMIR1441,474814,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
2,"drivers license","Olivia Rodrigo",317427,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
3,"Wenn sie ruft","Miksu / Macloud",274060,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
4,"The Business",Tiësto,238784,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
5,"coke light",Dardan,229325,https://open.spotify.com/track/31M6uFzb0yY2TjqfyuLU89
6,"NICHT WACH",Luciano,214177,https://open.spotify.com/track/3s60n518rusOQcNmLRIGZH
7,"WITHOUT YOU","The Kid LAROI",205805,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
8,"Astronaut In The Ocean","Masked Wolf",202125,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277
9,Angst,"Apache 207",194669,https://open.spotify.com/track/5yUzqd3H7cmJ1no6B4uTzu
10,"Lost (feat. TOPIC42)",Samra,187173,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
11,Whoopty,CJ,182260,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
12,"NO HUGS",Ufo361,177969,https://open.spotify.com/track/6lWncv0txvt3Qwf5jY3ogH
13,"Blinding Lights","The Weeknd",177516,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,"Mood (feat. iann dior)",24kGoldn,174593,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
15,"Your Love (9PM)",ATB,173851,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
16,"Save Your Tears","The Weeknd",171296,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
17,"Head & Heart (feat. MNEK)","Joel Corry",171294,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
18,"All We Got (feat. KIDDO)","Robin Schulz",170878,https://open.spotify.com/track/1FP9s72rDYty6mfoOEYKnE
19,NBA,Jalil,169438,https://open.spotify.com/track/0i2H7vm6eVR3JvWXBIYrpO
20,"Paradise (feat. Dermot Kennedy)",MEDUZA,161926,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
21,"Girls Like Us","Zoe Wees",160605,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
22,"Love Not War (The Tampa Beat)","Jason Derulo",147382,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
23,Lonely,"Miksu / Macloud",145313,https://open.spotify.com/track/2YjkalYiseRDPYjpzLu8Vl
24,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,145142,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
25,Goosebumps,HVME,142041,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
26,"you broke me first","Tate McRae",139150,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
27,"Verdammt ich lieb' Dich","Mike Singer",137282,https://open.spotify.com/track/6PA5kMfB3Hbi7rFFKiRIf4
28,Verlierer,LUNA,137214,https://open.spotify.com/track/6ZklqpekeC0KFGzyFVjQuj
29,Hell,"PA Sports",134980,https://open.spotify.com/track/1CFBjAXDYaKLyxGMrijeo1
