,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Auf & Ab",Montez,691259,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
2,"STAY (with Justin Bieber)","The Kid LAROI",664209,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Blaues Licht","RAF Camora",504033,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
4,Sommergewitter,Pashanim,420797,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
5,"Bad Habits","Ed Sheeran",410624,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,"Im Schatten der Feigenbäume",Shindy,399867,https://open.spotify.com/track/4RXaGSgu3taiAD1ZjZtnF2
7,Beggin',Måneskin,353528,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
8,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",323448,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
9,"Love Tonight - Edit",Shouse,317018,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
10,"good 4 u","Olivia Rodrigo",282077,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
11,"I WANNA BE YOUR SLAVE",Måneskin,264267,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
12,"Because You Move Me",Tinlicker,221948,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
13,Venus,Bausa,211073,https://open.spotify.com/track/0f9uqeifywK2mdO0lRVDAc
14,"Lieben wir","Shirin David",204649,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
15,"CLOUD 7",Dardan,200656,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
16,1976,RIN,198321,https://open.spotify.com/track/0jTWSs2OyxzYIk1sF7sUsO
17,Woman,"Doja Cat",197267,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
18,Crashen,t-low,194783,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
