,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Auf & Ab",Montez,775999,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
2,"STAY (with Justin Bieber)","The Kid LAROI",699914,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,"Blaues Licht","RAF Camora",580238,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
4,Sommergewitter,Pashanim,475565,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
5,"Bad Habits","Ed Sheeran",469901,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
6,Beggin',Måneskin,401009,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
7,"Love Tonight - Edit",Shouse,363249,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
8,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",316225,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK
9,"good 4 u","Olivia Rodrigo",312476,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
10,"I WANNA BE YOUR SLAVE",Måneskin,296767,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
11,"CLOUD 7",Dardan,283945,https://open.spotify.com/track/7ksQkf6p0rF9CoDhxoePKn
12,"Because You Move Me",Tinlicker,258433,https://open.spotify.com/track/05GvwwTLLID738BbKN1ze0
13,"HAB NUR EINE BITTE.",Lune,234536,https://open.spotify.com/track/6gSXG57Sp2BmdEXMCopTIF
14,"Lieben wir","Shirin David",225529,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
15,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,222107,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
16,"Take My Breath - Single Version","The Weeknd",203929,https://open.spotify.com/track/6OGogr19zPTM4BALXuMQpF
17,"MONTERO (Call Me By Your Name)","Lil Nas X",203371,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
18,"Happier Than Ever","Billie Eilish",199505,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
19,Durstlöscher,01099,189667,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
20,"Filet Mignon","KC Rebell",186831,https://open.spotify.com/track/2ppyU1JWnDDYd6jV98swkI
21,"King Kong",HBz,186134,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
22,"Heat Waves","Glass Animals",183365,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
23,SCHMETTERLING,Luciano,182532,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
24,Zukunft,"RAF Camora",181027,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
25,"Wenn ich geh",Jamule,180616,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
26,"Iko Iko (My Bestie)","Justin Wellington",177900,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
27,Crashen,t-low,176744,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
28,Flip$,Ufo361,174970,https://open.spotify.com/track/57anOp5t26naVNWzZuhdcl
29,"Ich darf das","Shirin David",167102,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
30,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",165926,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
31,"Liege wieder wach",Jamule,163418,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
32,"Vamos a Marte (feat. Luis Fonsi)","Helene Fischer",161521,https://open.spotify.com/track/06sSAsjNx4eJawyXY3SXgB
33,Colorado,"Milky Chance",161195,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
34,"61 Grad",Endzone,160193,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
35,"Love Tonight - David Guetta Remix Edit",Shouse,158665,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
36,Run,OneRepublic,156259,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw
37,"Following the Sun",SUPER-Hi,153312,https://open.spotify.com/track/2sFbdDiEDpyCdP5nUCuGBm
38,Schwarz,LEA,147882,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
39,"Pink Panther 2 (feat. DJ Desue)",GRiNGO,146797,https://open.spotify.com/track/5GiQTKvSDlkLXJBPZ5zwyL
40,"Your Love (9PM)",ATB,146253,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
41,"Levitating (feat. DaBaby)","Dua Lipa",144461,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
42,Redlight,Glockenbach,144371,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
43,"Ramenez la coupe à la maison",Vegedream,144300,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
44,Woman,"Doja Cat",144176,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
45,Madonna,Bausa,142702,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
46,"Wasted Love (feat. Lagique)",Ofenbach,141411,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
47,"HEB AB 2","Azzi Memo",137755,https://open.spotify.com/track/4MR5RbDYt0uJJEtQwvdv1D
48,"The Business",Tiësto,137662,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
49,Frisch,01099,136549,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
50,"Für dich (feat. ille & MABU)",lityway,136519,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
51,Extasy,"187 Strassenbande",123208,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
52,"Need to Know","Doja Cat",120396,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
53,Rasputin,Majestic,116003,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
54,"Where Are You Now","Lost Frequencies",115461,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
55,"Frag mich nicht","Miksu / Macloud",115347,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
56,"Kiss Me More (feat. SZA)","Doja Cat",114148,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
57,"Blinding Lights","The Weeknd",113542,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
58,GHETTOGIRL,Capo,112443,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
59,"Astronaut In The Ocean","Masked Wolf",112354,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl
60,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",110421,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
61,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",110158,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
62,"Cover Me In Sunshine",P!nk,109408,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
63,"Drei Uhr Nachts","Mark Forster",108342,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
64,River,"Tom Gregory",107939,https://open.spotify.com/track/6jmIUrOD5seJEh6Z6RP2xz
65,"Nese Don",Loredana,107901,https://open.spotify.com/track/6ZVpk9bSJGebJJzJmMocua
66,Tränen,Lucio101,107446,https://open.spotify.com/track/3cWzy2XDyZP5OT5MygdxHt
67,"If You Really Love Me (How Will I Know)","David Guetta",106939,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
68,"Head & Heart (feat. MNEK)","Joel Corry",105851,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
69,"Fireworks (feat. Moss Kena & The Knocks)","Purple Disco Machine",104912,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb
70,Roller,"Apache 207",104176,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
71,"Little Bit of Love","Tom Grennan",101317,https://open.spotify.com/track/3Iba59sFmGhQ4kbCY5L8AX
72,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,100675,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
73,"Calabria (feat. Fallen Roses, Lujavo & Lunis)","Strange Fruits Music",98056,https://open.spotify.com/track/3M89zvwwb1jtDUDKYNsdiA
74,"WEISSWEIN x SPRITE",KAYEF,94059,https://open.spotify.com/track/5uURoteZVmKu2wxF9RDOb3
75,Magia,"Alvaro Soler",93212,https://open.spotify.com/track/1zxZ9yi8ddRPghXntx4U5Q
76,blau,LUNA,92527,https://open.spotify.com/track/75J8OuOkEyMIG9scAuuwew
77,BED,"Joel Corry",92327,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS
78,"BLESSED (feat. Capital Bra)",CRO,92113,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
79,"Don't Go Yet","Camila Cabello",91049,https://open.spotify.com/track/1058fW9H3fZA6QjYCdOBad
80,"Rote Augen 2",Kalazh44,91024,https://open.spotify.com/track/5eaGYeLg9N3ngZVd0DUWQm
81,Dinero,"Trinidad Cardona",90342,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm
82,"Ohne Dich",Veysel,89434,https://open.spotify.com/track/0AqrJySgoQIVVRK5ENFfyF
83,"Paradise (feat. Dermot Kennedy)",MEDUZA,88980,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
84,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,88575,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
85,"Love Runs Out (feat. G-Eazy & Sasha Alex Sloan)","Martin Garrix",87851,https://open.spotify.com/track/3jbAzLVcHiI5hYSkcKe1Ty
86,"Save Your Tears","The Weeknd",86167,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
87,"Ohne Dich",KASIMIR1441,84596,https://open.spotify.com/track/1BHgWnOYgtAHhMZU73co1D
88,"Drink Ist Kalt",BHZ,83595,https://open.spotify.com/track/4rewc9tTT02T7Tfxpd0mo4
89,"Mood (feat. iann dior)",24kGoldn,82680,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
90,Habit,Laurell,82679,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
91,Airwaves,Pashanim,82566,https://open.spotify.com/track/5CqkgDH8QZjSqqI3HmYxDD
