,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Leere Hände (feat. Sido & Samra)",SANTOS,519805,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
2,"MONTERO (Call Me By Your Name)","Lil Nas X",484479,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
3,"KIDS FROM THE BLOCK",Luciano,469603,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
4,"Frag mich nicht","Miksu / Macloud",463208,https://open.spotify.com/track/46zfTi4Wg6mmkOBPimtg6X
5,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",409151,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
6,Madonna,Bausa,346814,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
7,"Astronaut In The Ocean","Masked Wolf",329015,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
8,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,328482,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
9,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",290841,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
10,"Your Love (9PM)",ATB,252768,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
11,"Cover Me In Sunshine",P!nk,251122,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2
12,ZART,Nimo,242375,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
13,"Wasted Love (feat. Lagique)",Ofenbach,237509,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
14,"The Business",Tiësto,232501,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
15,"Ohne Dich",KASIMIR1441,231651,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
16,badmómz.,badmómzjay,211495,https://open.spotify.com/track/20IGCreXC8TeuEo3RoQZwh
17,"Save Your Tears","The Weeknd",210803,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
18,BOBBY,Veysel,204614,https://open.spotify.com/track/5z9GzmGD3bXsSXQHqMCON7
19,"Girls Like Us","Zoe Wees",201833,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
20,Overdose,Jamule,198406,https://open.spotify.com/track/0iSNXzEBlNNJrqRiEIAw1s
21,PEPPERMINT,Luciano,196247,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
22,RAPSTAR,"Polo G",187688,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6
23,"Das ist alles von der Kunstfreiheit gedeckt","Danger Dan",186718,https://open.spotify.com/track/4ioQKdmkdBTkqjhfHeu4YU
24,"BAD EYEZ",Nimo,182832,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
25,Turtlez,"Big Toe",178754,https://open.spotify.com/track/5KQuQptKeiPuCVRHAEfBHW
26,"WITHOUT YOU","The Kid LAROI",176907,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
27,Diebe,Samra,173598,https://open.spotify.com/track/4allObWlgZ21WeVKbxSIlk
28,Ordentlich,t-low,170511,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
29,"Drei Uhr Nachts","Mark Forster",170510,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
30,"Niemand bringt Marten um",Marteria,167119,https://open.spotify.com/track/0nYSnbFVX5ghrERjwVZgwZ
31,"Tut mir leid","Miksu / Macloud",166202,https://open.spotify.com/track/46wfWiR8pRgKWcE8KOGbpp
32,"drivers license","Olivia Rodrigo",162019,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
33,Arcade,"Duncan Laurence",161050,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
34,"Faded Love",Leony,159947,https://open.spotify.com/track/3RcXFW8aiRYHRaDDYBqJ76
35,"White Lies",VIZE,156887,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
36,Runaway,AURORA,153409,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
37,"Head & Heart (feat. MNEK)","Joel Corry",151367,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
38,"Paradise (feat. Dermot Kennedy)",MEDUZA,150386,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
39,"Wellerman - Sea Shanty","Nathan Evans",146327,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
40,"Deine Schuld",AYLIVA,143579,https://open.spotify.com/track/1dXz1boMWgpeiNcTK3jRtU
