,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"STAY (with Justin Bieber)","The Kid LAROI",462129,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
2,"Heat Waves","Glass Animals",458496,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
3,"Auf & Ab",Montez,432682,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
4,"Ich bin weg - BoroBoro",Samra,410736,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
5,10von10,Pajel,398881,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
6,"Where Are You Now","Lost Frequencies",396263,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,Shivers,"Ed Sheeran",387355,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
8,2CB,"RAF Camora",345966,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
9,"Blaues Licht","RAF Camora",335428,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
10,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",321355,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
11,"Belgisches Viertel",ART,317855,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
12,"Bad Habits","Ed Sheeran",302247,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
13,"Baby 2.0",Zuna,283399,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
14,Fair,Nura,259379,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
15,"Eine Pille","Bonez MC",258035,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
16,Sommergewitter,Pashanim,255289,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
17,"Immer wenn es regnet",Loredana,232450,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
18,"Para Drill",Dardan,232336,https://open.spotify.com/track/1JOAfPOJkTIdrVdrYMF9LD
19,"Love Tonight - Edit",Shouse,231696,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,Woman,"Doja Cat",214144,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
21,"Wenn du mich siehst","RAF Camora",207382,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
22,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",206709,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
23,"love nwantiti (ah ah ah)",CKay,206406,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
24,Beggin',Måneskin,206262,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
25,"good 4 u","Olivia Rodrigo",205238,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
26,"THATS WHAT I WANT","Lil Nas X",200714,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
27,OZEAN,KALIM,199298,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
28,Crashen,t-low,195618,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
29,"Because You Move Me",Tinlicker,187486,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
30,Pepas,Farruko,185882,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
31,"I WANNA BE YOUR SLAVE",Måneskin,182783,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
32,u.,niteboi,173530,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
33,"ICH WILL DICH",Rubi,170290,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
34,"MONTERO (Call Me By Your Name)","Lil Nas X",168264,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
35,"Wenn Du mich lässt",LEA,161910,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
36,"Sterne unterm Dach",badmómzjay,160874,https://open.spotify.com/track/1edUWAS1x66v10yguQ6qkO
37,Polizei,"KC Rebell",160661,https://open.spotify.com/track/21nMasJVN7cJ9gxtxUEPsu
38,Colorado,"Milky Chance",159160,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
39,leer,Milano,158759,https://open.spotify.com/track/7BCuji0Q2jK2kmt5RstQiS
40,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,154953,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
41,"Gut im Geschäft","AK AUSSERKONTROLLE",154928,https://open.spotify.com/track/7yLsJKvUGkfjg8gkXSJhDF
42,Acapulco,"Jason Derulo",144544,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
43,"Never Going Home",Kungs,143828,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
44,"61 Grad",Endzone,141019,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
45,"Chosen (feat. Ty Dolla $ign)",Blxst,139909,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
46,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,138792,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
47,"Fair Trade (with Travis Scott)",Drake,138483,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
48,"Mit Mir",Loredana,134247,https://open.spotify.com/track/5Qj2s3QcOu3tU2S0TYSS7D
49,Vollmond,Eno,133863,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
50,"My Universe",Coldplay,129626,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM
51,"Happier Than Ever","Billie Eilish",124865,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
52,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,123677,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
53,"Cold Heart - PNAU Remix","Elton John",123131,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
54,"In Da Getto","J Balvin",121734,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
55,2sad2disco,"Apache 207",120703,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
56,Habit,Laurell,118587,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
57,SCHMETTERLING,Luciano,117541,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
58,Durstlöscher,01099,115047,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
59,"Life Goes On","Oliver Tree",115012,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
60,"Friendships (Lost My Love)","Pascal Letoublon",114847,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
61,"Lieben wir","Shirin David",111062,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
62,"King Kong",HBz,108798,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
63,MONEY,LISA,108580,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
64,"Way 2 Sexy (with Future & Young Thug)",Drake,107906,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
65,Madonna,Bausa,106620,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
66,"Liege wieder wach",Jamule,105578,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
67,"If You Really Love Me (How Will I Know)","David Guetta",105217,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
68,"Take My Breath - Single Version","The Weeknd",104787,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
69,Parfum,LEA,97402,https://open.spotify.com/track/7DAwoiyKRNeS25oqvGk5lQ
70,Bored,"Billie Eilish",96144,https://open.spotify.com/track/04sN26COy28wTXYj3dMoiZ
71,Roller,"Apache 207",95389,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
72,"Need to Know","Doja Cat",95093,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
73,"Für dich (feat. ille & MABU)",lityway,94839,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
74,"Blinding Lights","The Weeknd",94347,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
75,"The Business",Tiësto,94251,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
76,Zukunft,"RAF Camora",93971,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
77,2055,"Sleepy Hallow",92312,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
78,"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage","Skylar Grey",92200,https://open.spotify.com/track/5W8HXMOMLtXLz0RGKUtnlZ
79,Extasy,"187 Strassenbande",91401,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
80,"HAB NUR EINE BITTE.",Lune,90646,https://open.spotify.com/track/3wuZr8TDtyvJWVIpSKK4HZ
81,Zwannis,Pashanim,89697,https://open.spotify.com/track/0hjnVLb05BYtmMzSKroSEO
82,"Love Tonight - David Guetta Remix Edit",Shouse,89380,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
83,Run,OneRepublic,88891,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
84,Mandarinen,Shindy,88467,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
85,"Ich darf das","Shirin David",88322,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
86,Thunder,"Gabry Ponte",86485,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
87,Frisch,01099,86419,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
88,"Your Love (9PM)",ATB,85595,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
89,"Iko Iko (My Bestie)","Justin Wellington",83720,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
90,"Danke Merkel",K.I.Z,83157,https://open.spotify.com/track/5PWgWtda5SjSzvauX6RWa1
91,"Wasted Love (feat. Lagique)",Ofenbach,82834,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
92,"Frag mich nicht","Miksu / Macloud",82788,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
93,"Another Love","Tom Odell",82569,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
94,"Following the Sun",SUPER-Hi,81593,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
95,Redlight,Glockenbach,80760,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
96,"Ramenez la coupe à la maison",Vegedream,80543,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
97,"Kuss an Dich",HE/RO,80241,https://open.spotify.com/track/6svaq5AkKvC5zRwUZFRF1B
98,"Head & Heart (feat. MNEK)","Joel Corry",79793,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
99,"Ohne mein Team","Bonez MC",79738,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
100,LILA,Olexesh,79473,https://open.spotify.com/track/0XXFjHW8325q9sYnYoB38B
101,"Like I Can","Sam Smith",79214,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
102,"Meet Me At Our Spot","THE ANXIETY",78902,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
103,"Ohne Dich",KASIMIR1441,78797,https://open.spotify.com/track/1BHgWnOYgtAHhMZU73co1D
104,Schwarz,LEA,78387,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
105,Paradies,Samra,76909,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
106,blau,LUNA,76856,https://open.spotify.com/track/75J8OuOkEyMIG9scAuuwew
107,"Kiss Me More (feat. SZA)","Doja Cat",76722,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
108,"Gangsta's Paradise",Coolio,76400,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
109,"Levitating (feat. DaBaby)","Dua Lipa",75773,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
110,"Roid Rage",Kollegah,75676,https://open.spotify.com/track/1NuypJsLPLx3sRGtq0U5rR
111,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",75507,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
112,"I GUESS I'M IN LOVE","Clinton Kane",75273,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
113,"Wildest Dreams (Taylor's Version)","Taylor Swift",75214,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
114,Apple,RIN,74136,https://open.spotify.com/track/1SVV2YIx9ouyD2WwQqBL61
115,"Wenn ich geh",Jamule,73516,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
116,Du&Ich,Loredana,73483,https://open.spotify.com/track/6YFW7kSrf08bIzjlGEpjR9
117,"Mood (feat. iann dior)",24kGoldn,72763,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
118,"Girls Want Girls (with Lil Baby)",Drake,72520,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
119,"Astronaut In The Ocean","Masked Wolf",72248,https://open.spotify.com/track/6E90gq0KO6FYZVOXx8kCcC
120,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",72074,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
