,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Easy On Me",Adele,447338,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
2,"Heat Waves","Glass Animals",419920,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
3,Späti,Gzuz,392904,https://open.spotify.com/track/1S4Ehm8b7O4n9lIy3uAMS1
4,Shivers,"Ed Sheeran",376333,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
5,"Where Are You Now","Lost Frequencies",354647,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
6,"STAY (with Justin Bieber)","The Kid LAROI",348922,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
7,"Auf & Ab",Montez,312638,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
8,"Happy End (feat. Sido)","Vanessa Mai",279712,https://open.spotify.com/track/1YRaS0rNK8y9E5NeTrKe03
9,10von10,Pajel,274398,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
10,MONEY,LISA,274331,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
11,Mosaik,"kid kapri",268628,https://open.spotify.com/track/3x9fMzoAPNxEFVrP6kU1f7
12,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",268220,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
13,"Per Ty (feat. Mozzik)",Dardan,264883,https://open.spotify.com/track/1KwLkHOnyWedxyhZBOIHUM
14,Pepas,Farruko,260166,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
15,"Belgisches Viertel",ART,256097,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
16,Guapa,"RAF Camora",244317,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
17,"Blaues Licht","RAF Camora",238408,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
18,"Bad Habits","Ed Sheeran",235655,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
19,Vodka,"Apache 207",223853,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
20,"Ich bin weg - BoroBoro",Samra,220240,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
21,Mond,Montez,213919,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
22,2CB,"RAF Camora",209847,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
23,"Moje Sve",Hava,207639,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
24,"Cold Heart - PNAU Remix","Elton John",201331,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
25,Acapulco,"Jason Derulo",190227,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
26,Sommergewitter,Pashanim,188502,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
27,"Love Tonight - Edit",Shouse,180297,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
28,"love nwantiti (ah ah ah)",CKay,178619,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
29,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",177522,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
30,Infinity,"Jaymes Young",175646,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK
31,"Gib ihr Flex",NGEE,170295,https://open.spotify.com/track/58e1uwNJd1b3cm93KruQjo
32,"THATS WHAT I WANT","Lil Nas X",169367,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
33,"good 4 u","Olivia Rodrigo",169000,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
34,Woman,"Doja Cat",167126,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
35,"Friendships (Lost My Love)","Pascal Letoublon",164390,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
36,BLUEPRINT,KALIM,160532,https://open.spotify.com/track/70PzQc4vr6iLKa2z2IZ9l0
37,"Because You Move Me",Tinlicker,158387,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
38,Beggin',Måneskin,158267,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
39,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,156996,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
40,"My Universe",Coldplay,156487,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI
41,Colorado,"Milky Chance",152574,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
42,"Life Goes On","Oliver Tree",149163,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
43,"Baby 2.0",Zuna,146381,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
44,Crashen,t-low,143682,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
45,"Wenn du mich siehst","RAF Camora",140483,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
46,"DOLLARS & ISYANS (feat. BILLA JOE)","Scorpion Gang",138404,https://open.spotify.com/track/2TtnAY1oHYA7UTh4FQIEBm
47,"MONTERO (Call Me By Your Name)","Lil Nas X",132114,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
48,"I WANNA BE YOUR SLAVE",Måneskin,131260,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
49,"Wenn Du mich lässt",LEA,127802,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
50,"In Da Getto","J Balvin",125828,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
51,Verkackt,Pajel,122418,https://open.spotify.com/track/6Eb1a9wOHEAAuUrpzytZ4E
