,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ich darf das","Shirin David",437293,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
2,"ZITTI E BUONI",Måneskin,408003,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw
3,"good 4 u","Olivia Rodrigo",386540,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
4,Extasy,"187 Strassenbande",372250,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
5,"Vielen Dank","187 Strassenbande",370719,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
6,"Liege wieder wach",Jamule,369236,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
7,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,306582,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
8,"Tu nicht so",badmómzjay,299564,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
9,"MONTERO (Call Me By Your Name)","Lil Nas X",286423,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
10,"BLESSED (feat. Capital Bra)",CRO,264784,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
11,"Frag mich nicht","Miksu / Macloud",258770,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
12,"Alles nach Plan","187 Strassenbande",256966,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
13,"Favourite Artist",Ufo361,254142,https://open.spotify.com/track/6z7fOAKMA2CcnVzRrNR2T3
14,Lila,Kida,240276,https://open.spotify.com/track/4uzjXVcYivDXD5FHKwVVTR
15,ELMAS,Luciano,231495,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
16,Madonna,Bausa,228358,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
17,Butter,BTS,223265,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
18,"An meinem schlechtesten Tag (feat. Samra)","Kontra K",220787,https://open.spotify.com/track/2k3eSZAcD5asE39rpNQUOU
19,"Astronaut In The Ocean","Masked Wolf",207304,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
20,"Levitating (feat. DaBaby)","Dua Lipa",199631,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
21,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",196638,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
22,"Leere Hände (feat. Sido & Samra)",SANTOS,191692,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
23,"Your Love (9PM)",ATB,191318,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
24,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",189808,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
25,"Dark Side","Blind Channel",187174,https://open.spotify.com/track/6A8B1kJ9ZNHbl2uFPN6Wtm
26,"Wenn das Schicksal trifft","Kontra K",183568,https://open.spotify.com/track/1g7alT46CACdfftqj1wxm9
27,"Cover Me In Sunshine",P!nk,183178,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
28,Frisch,01099,177314,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
29,"Wasted Love (feat. Lagique)",Ofenbach,175891,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
30,"The Business",Tiësto,172177,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
31,Voilà,"Barbara Pravi",170580,https://open.spotify.com/track/1uAOCTevGnyKIDbgZdOCnE
32,ZART,Nimo,169382,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
33,"KIDS FROM THE BLOCK",Luciano,165228,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
34,"Ohne Dich",KASIMIR1441,161672,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
35,"DU BIST DER FEHLER.",Lune,160720,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
36,Rasputin,Majestic,155849,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
37,SHUM,Go_A,154550,https://open.spotify.com/track/7mEDVrAHDnQJStDo8jKJJm
38,"Kiss Me More (feat. SZA)","Doja Cat",151511,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
