,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vielen Dank","187 Strassenbande",703857,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ
2,"Ich darf das","Shirin David",602324,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
3,Extasy,"187 Strassenbande",525433,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
4,"Favourite Artist",Ufo361,520114,https://open.spotify.com/track/6z7fOAKMA2CcnVzRrNR2T3
5,"Liege wieder wach",Jamule,492309,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
6,"Tu nicht so",badmómzjay,475579,https://open.spotify.com/track/4rs0jr2tC1Qg32Fm7zfdsT
7,"An meinem schlechtesten Tag (feat. Samra)","Kontra K",453708,https://open.spotify.com/track/2k3eSZAcD5asE39rpNQUOU
8,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,438172,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
9,Lila,Kida,416412,https://open.spotify.com/track/4uzjXVcYivDXD5FHKwVVTR
10,"Alles nach Plan","187 Strassenbande",401687,https://open.spotify.com/track/1fW5PpJSmPiVXAi0l92PHm
11,"good 4 u","Olivia Rodrigo",401257,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
12,"MONTERO (Call Me By Your Name)","Lil Nas X",370305,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd
13,"BLESSED (feat. Capital Bra)",CRO,362040,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9
14,"Frag mich nicht","Miksu / Macloud",346720,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
15,Butter,BTS,340762,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq
16,ELMAS,Luciano,311372,https://open.spotify.com/track/37yAd2kwEI9axbB6UznrOQ
17,Madonna,Bausa,293115,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
18,"Taub, Stumm & Blind","Kool Savas",285943,https://open.spotify.com/track/6ikP40hZipEsQzQhD85Sdh
19,"Wenn das Schicksal trifft","Kontra K",272741,https://open.spotify.com/track/1g7alT46CACdfftqj1wxm9
20,THANOS,"Farid Bang",266040,https://open.spotify.com/track/5zCZR9tMvOKTvMIQAPBqZs
21,"Astronaut In The Ocean","Masked Wolf",261764,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
22,"Leere Hände (feat. Sido & Samra)",SANTOS,258732,https://open.spotify.com/track/5QEqzFV7R8KSSCJa37tfvs
23,"Levitating (feat. DaBaby)","Dua Lipa",249414,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
24,"Peaches (feat. Daniel Caesar & Giveon)","Justin Bieber",244547,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI
25,"Your Love (9PM)",ATB,237074,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
26,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",235684,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
27,"Mehr als nur ein Fan",K.I.Z,231754,https://open.spotify.com/track/4NXzdXLu4xTsbEXRELWUz1
28,ZART,Nimo,229690,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX
29,"DU BIST DER FEHLER.",Lune,227798,https://open.spotify.com/track/7Fz8qYsfyRfUCKCzdiCiaV
30,Frisch,01099,223477,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
31,"KIDS FROM THE BLOCK",Luciano,221254,https://open.spotify.com/track/26hbmLeqiz8loWjFshsegF
32,"Cover Me In Sunshine",P!nk,220050,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m
33,"Wasted Love (feat. Lagique)",Ofenbach,216715,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
34,"The Business",Tiësto,214281,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
35,"Vater Staat",Undacava,210921,https://open.spotify.com/track/1wh8oXN3naBIFhW4ancuL2
36,"Ohne Dich",KASIMIR1441,207645,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
37,"Kiss Me More (feat. SZA)","Doja Cat",195721,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK
38,"Allein sein","Mario Novembre",194272,https://open.spotify.com/track/11NFxVnEwPDz4LjIyKazxV
39,Rasputin,Majestic,189375,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q
40,Durstlöscher,01099,188727,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
41,"Heartbreak Anthem (with David Guetta & Little Mix)",Galantis,185345,https://open.spotify.com/track/5K6Ssv4Z3zRvxt0P6EKUAP
42,"Drei Uhr Nachts","Mark Forster",179904,https://open.spotify.com/track/58GxgFEG5uHc9oMhofuuIP
43,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne",175203,https://open.spotify.com/track/6uvMKqNlrSvcC4NaKnrwjZ
