,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Heat Waves","Glass Animals",511086,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
2,"STAY (with Justin Bieber)","The Kid LAROI",481827,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
3,Guapa,"RAF Camora",438586,https://open.spotify.com/track/5FsV0biZgb8tmQtau5LxKz
4,"Where Are You Now","Lost Frequencies",428388,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
5,Shivers,"Ed Sheeran",416009,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
6,"Auf & Ab",Montez,397155,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
7,Vodka,"Apache 207",367588,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
8,10von10,Pajel,343155,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
9,"Blaues Licht","RAF Camora",332339,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
10,"Bad Habits","Ed Sheeran",331383,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
11,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",329769,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
12,"Ich bin weg - BoroBoro",Samra,328441,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
13,Mond,Montez,322402,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
14,MONEY,LISA,320120,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
15,"Moje Sve",Hava,298887,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
16,"Belgisches Viertel",ART,294206,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
17,2CB,"RAF Camora",284240,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
18,"Love Tonight - Edit",Shouse,273011,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
19,RAFFAELO,BOJAN,266903,https://open.spotify.com/track/0DCzcpbdO1tMMlRRQ1txZy
