,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Vodka,"Apache 207",438696,https://open.spotify.com/track/5axqVsveGtmOkq7H1wV3c0
2,"Heat Waves","Glass Animals",433621,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
3,"STAY (with Justin Bieber)","The Kid LAROI",406475,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
4,"Auf & Ab",Montez,393573,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
5,"Where Are You Now","Lost Frequencies",367592,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
6,Mond,Montez,367139,https://open.spotify.com/track/7ucTEwb8eRMpRlA744gjOo
7,Shivers,"Ed Sheeran",354897,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
8,10von10,Pajel,349176,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
9,"Ich bin weg - BoroBoro",Samra,341480,https://open.spotify.com/track/1f6Paz0Vf1CPhcNDs1vMyR
10,"Moje Sve",Hava,324226,https://open.spotify.com/track/1LBWVVGfTCr8EYNSd92W81
11,2CB,"RAF Camora",306058,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
12,"Blaues Licht","RAF Camora",303111,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
13,"Belgisches Viertel",ART,292801,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
14,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",291200,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
15,"Bad Habits","Ed Sheeran",264248,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
16,"Baby 2.0",Zuna,227478,https://open.spotify.com/track/4mc0wGvP83zeFlhuatdyXM
17,Sommergewitter,Pashanim,221342,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
18,Fair,Nura,213531,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
19,"Love Tonight - Edit",Shouse,206452,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
20,MONEY,LISA,197369,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q
21,"love nwantiti (ah ah ah)",CKay,194135,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
22,Woman,"Doja Cat",189955,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
23,"good 4 u","Olivia Rodrigo",187669,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
24,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",187418,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
25,"Wenn du mich siehst","RAF Camora",186979,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
26,Pepas,Farruko,183032,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni
27,Crashen,t-low,182382,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
28,Beggin',Måneskin,181340,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
29,"THATS WHAT I WANT","Lil Nas X",178830,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
30,"Eine Pille","Bonez MC",170123,https://open.spotify.com/track/54mztWQ0VfH2pqw0jRROZC
31,"I WANNA BE YOUR SLAVE",Måneskin,164601,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
32,"Because You Move Me",Tinlicker,163916,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
33,"Immer wenn es regnet",Loredana,163809,https://open.spotify.com/track/1ET2yDvPFLjWGNUoZHPbSh
34,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,162347,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
35,u.,niteboi,160577,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
36,"ICH WILL DICH",Rubi,158984,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
37,Kuku,"Butrint Imeri",156705,https://open.spotify.com/track/7rHuaTEGYh4WnRZWlR88JQ
38,DNA,"RAF Camora",156352,https://open.spotify.com/track/2xwYEsJIXhbQdtHS0eLHF0
39,Intro,Jamule,155115,https://open.spotify.com/track/4EkINDGSjzvOKxOFMZACW0
