,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"STAY (with Justin Bieber)","The Kid LAROI",458793,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
2,10von10,Pajel,417377,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
3,2CB,"RAF Camora",405138,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
4,"Heat Waves","Glass Animals",401595,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
5,"Auf & Ab",Montez,401026,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
6,"Where Are You Now","Lost Frequencies",328977,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",325525,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
8,Shivers,"Ed Sheeran",308802,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
9,"Bad Habits","Ed Sheeran",292038,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
10,"Blaues Licht","RAF Camora",284360,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
11,OZEAN,KALIM,276079,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
12,Polizei,"KC Rebell",261632,https://open.spotify.com/track/21nMasJVN7cJ9gxtxUEPsu
13,"Belgisches Viertel",ART,258180,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
14,Sommergewitter,Pashanim,240377,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
15,"Gut im Geschäft","AK AUSSERKONTROLLE",236303,https://open.spotify.com/track/7yLsJKvUGkfjg8gkXSJhDF
16,"Love Tonight - Edit",Shouse,224131,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
17,Beggin',Måneskin,215443,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
18,Woman,"Doja Cat",213476,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
19,"THATS WHAT I WANT","Lil Nas X",212304,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
20,"Wenn du mich siehst","RAF Camora",199447,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
