,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"STAY (with Justin Bieber)","The Kid LAROI",490393,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
2,"Auf & Ab",Montez,468639,https://open.spotify.com/track/0RSZ8EmUPEN3ySfCgytPke
3,10von10,Pajel,457416,https://open.spotify.com/track/1sa59Q9urE82MD3ELi44HN
4,"Heat Waves","Glass Animals",451352,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
5,2CB,"RAF Camora",431637,https://open.spotify.com/track/2r9gIpt17PhZv0y2nCpFHC
6,"Where Are You Now","Lost Frequencies",393712,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z
7,Shivers,"Ed Sheeran",358213,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r
8,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X",347620,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
9,"Blaues Licht","RAF Camora",341184,https://open.spotify.com/track/08EPQiLMyGB8GJX2EiVoCM
10,"Belgisches Viertel",ART,336570,https://open.spotify.com/track/1h3d2lvISrSIV6fS89U51S
11,"Bad Habits","Ed Sheeran",316375,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
12,OZEAN,KALIM,282265,https://open.spotify.com/track/3vQqFgN3bhO1Lim4yXzmi5
13,Sommergewitter,Pashanim,268847,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ
14,Polizei,"KC Rebell",257089,https://open.spotify.com/track/21nMasJVN7cJ9gxtxUEPsu
15,"THATS WHAT I WANT","Lil Nas X",248339,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
16,"Wenn du mich siehst","RAF Camora",238941,https://open.spotify.com/track/3AVC5l5wCEALuj4tg02uIL
17,"Gut im Geschäft","AK AUSSERKONTROLLE",238661,https://open.spotify.com/track/7yLsJKvUGkfjg8gkXSJhDF
18,"Love Tonight - Edit",Shouse,233737,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
19,Woman,"Doja Cat",230472,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4
20,Beggin',Måneskin,226398,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e
21,"OUT OUT (feat. Charli XCX & Saweetie)","Joel Corry",217939,https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ
22,Crashen,t-low,209782,https://open.spotify.com/track/5STeQZH1Ahz3h0X9Njaij7
23,"good 4 u","Olivia Rodrigo",209102,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
24,"I WANNA BE YOUR SLAVE",Måneskin,192181,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk
25,"Because You Move Me",Tinlicker,187966,https://open.spotify.com/track/1F80MEkZA9yTlpMQp9dhht
26,"MONTERO (Call Me By Your Name)","Lil Nas X",185685,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W
27,"Sterne unterm Dach",badmómzjay,182456,https://open.spotify.com/track/1edUWAS1x66v10yguQ6qkO
28,"Wenn Du mich lässt",LEA,181729,https://open.spotify.com/track/6Ey7KSTV0Zx0fnxOw6bdK8
29,"love nwantiti (feat. ElGrande Toto) - North African Remix",CKay,176887,https://open.spotify.com/track/1EYeZGTMCjV7uVey5fNWXM
30,u.,niteboi,168899,https://open.spotify.com/track/0J7oHYxjF6Oln61wy0kP2i
31,"Fair Trade (with Travis Scott)",Drake,165515,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
32,Colorado,"Milky Chance",164162,https://open.spotify.com/track/0eZmBWVC1HYayrP2fqQ7nu
33,"61 Grad",Endzone,157880,https://open.spotify.com/track/5Z7J2Au61uO7K1ZPNG1eTv
34,Fair,Nura,154562,https://open.spotify.com/track/3uSWJuI3SGbn2HGKrhM3Mn
35,2sad2disco,"Apache 207",151647,https://open.spotify.com/track/3HJKVymmisbtzi3s0hFCG4
36,Apple,RIN,149278,https://open.spotify.com/track/1SVV2YIx9ouyD2WwQqBL61
37,Pepas,Farruko,146637,https://open.spotify.com/track/5fwSHlTEWpluwOM0Sxnh5k
38,"Chosen (feat. Ty Dolla $ign)",Blxst,146622,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ
39,Vollmond,Eno,145377,https://open.spotify.com/track/7fAzrCS4F29tUvXxi4PcRR
40,"Mit Mir",Loredana,144721,https://open.spotify.com/track/5RWOCS1epJ5Sm6Gu4k8FVo
41,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,138557,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
42,Habit,Laurell,134347,https://open.spotify.com/track/4bnutybG1itDcpyoQo2Uoc
43,SCHMETTERLING,Luciano,133237,https://open.spotify.com/track/3gUVLJZ0JoGRuoRNUCIYsI
44,"Lieben wir","Shirin David",132583,https://open.spotify.com/track/49gzU1IS1B6P3GATSZ5eCE
45,"Never Going Home",Kungs,129354,https://open.spotify.com/track/0xfMlIW8lS40qvpsUw1l0X
46,Durstlöscher,01099,128706,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz
47,Parfum,LEA,127878,https://open.spotify.com/track/7DAwoiyKRNeS25oqvGk5lQ
48,"Way 2 Sexy (with Future & Young Thug)",Drake,125756,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
49,Mandarinen,Shindy,123375,https://open.spotify.com/track/4HOWTItpwHvQSNyyiwWsPT
50,"MARLBORO GOLD",BOJAN,121250,https://open.spotify.com/track/6IoLxoMwkLbW8vsOOrDlsO
51,"love nwantiti (ah ah ah)",CKay,118098,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g
52,"If You Really Love Me (How Will I Know)","David Guetta",117354,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA
53,"Roid Rage",Kollegah,117088,https://open.spotify.com/track/1NuypJsLPLx3sRGtq0U5rR
54,"In Da Getto","J Balvin",116603,https://open.spotify.com/track/1q0PYXTbDsirp2l74ng6pn
55,"Happier Than Ever","Billie Eilish",115180,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
56,"King Kong",HBz,113589,https://open.spotify.com/track/7GIlBNE6pZRfoRfo4oL7f0
57,"Life Goes On","Oliver Tree",110694,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC
58,"Liege wieder wach",Jamule,109667,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa
59,"Take My Breath - Single Version","The Weeknd",106015,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u
60,Madonna,Bausa,105482,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
61,2055,"Sleepy Hallow",104123,https://open.spotify.com/track/4XvcHTUfIlWfyJTRG0aqlo
62,"Need to Know","Doja Cat",103329,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
63,"Cold Heart - PNAU Remix","Elton John",102726,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz
64,"HAB NUR EINE BITTE.",Lune,101400,https://open.spotify.com/track/3wuZr8TDtyvJWVIpSKK4HZ
65,"Für dich (feat. ille & MABU)",lityway,101240,https://open.spotify.com/track/2e9SUhfqprCWCWNXcZNjxP
66,Zukunft,"RAF Camora",97787,https://open.spotify.com/track/34tKBUUl8bAeqex8i82Z0L
67,"Ich darf das","Shirin David",94981,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB
68,"Like I Can","Sam Smith",94945,https://open.spotify.com/track/0mJBiaODgK0XjOLCN5fItq
69,"The Business",Tiësto,93776,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
70,"Love Tonight - David Guetta Remix Edit",Shouse,93500,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP
71,Roller,"Apache 207",92727,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
72,Paradies,Samra,92507,https://open.spotify.com/track/0DsZj4PVVZjYCjhvibE5wp
73,Run,OneRepublic,92112,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd
74,"Iko Iko (My Bestie)","Justin Wellington",91510,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i
75,Extasy,"187 Strassenbande",91409,https://open.spotify.com/track/79lc69ZXfL4WmJIzVSDmWT
76,"Blinding Lights","The Weeknd",90803,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
77,"love nwantiti (feat. Dj Yo! & AX'EL) - Remix",CKay,90160,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU
78,"Your Love (9PM)",ATB,89888,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
79,"DUFT (feat. Lio)",Nimo,89754,https://open.spotify.com/track/6OUZjMJSzuS22SKdJOhuIH
80,Frisch,01099,89207,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k
81,Schwarz,LEA,87472,https://open.spotify.com/track/0XpTuvT4Yueddiv20w6M9a
82,Redlight,Glockenbach,86963,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394
83,"Following the Sun",SUPER-Hi,86944,https://open.spotify.com/track/5A5bLKdL5I3k3FTEQlAUw7
84,"Friendships (Lost My Love)","Pascal Letoublon",86560,https://open.spotify.com/track/0lQ2obtzmAsJu9xk3D6FqH
85,"Girls Want Girls (with Lil Baby)",Drake,85799,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
86,Zwannis,Pashanim,85786,https://open.spotify.com/track/0hjnVLb05BYtmMzSKroSEO
87,"Love, Peace & Happiness",Marteria,85560,https://open.spotify.com/track/6IEPS3UmtASWPMqpHa2XKY
88,"Wasted Love (feat. Lagique)",Ofenbach,85286,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U
89,"ICH WILL DICH",Rubi,84323,https://open.spotify.com/track/6TVjsvC0IzHsVwfSmt2EjO
90,"Meet Me At Our Spot","THE ANXIETY",84055,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
91,"Another Love","Tom Odell",83718,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ
92,"Frag mich nicht","Miksu / Macloud",83328,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh
93,"ICH WÜRD GERN",Musso,83216,https://open.spotify.com/track/4WT5u2mgDoK67AF5nODdUB
94,GHETTOGIRL,Capo,82913,https://open.spotify.com/track/0G5x5rALxKOkwicMjKta79
95,"Ramenez la coupe à la maison",Vegedream,82713,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m
96,Hurricane,"Kanye West",82465,https://open.spotify.com/track/0RbW8kWozrVSIGb4V13o0o
97,"Head & Heart (feat. MNEK)","Joel Corry",81347,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
98,"I GUESS I'M IN LOVE","Clinton Kane",80695,https://open.spotify.com/track/1is8gU4RVcN4J8xItxWoOY
99,"Kuss an Dich",HE/RO,80567,https://open.spotify.com/track/6svaq5AkKvC5zRwUZFRF1B
100,Acapulco,"Jason Derulo",78933,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ
101,"Kiss Me More (feat. SZA)","Doja Cat",78586,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz
102,"Ohne Dich",KASIMIR1441,78156,https://open.spotify.com/track/1BHgWnOYgtAHhMZU73co1D
103,Thunder,"Gabry Ponte",77487,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB
104,"Wildest Dreams (Taylor's Version)","Taylor Swift",77150,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL
105,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",76897,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
106,"Wenn ich geh",Jamule,76885,https://open.spotify.com/track/7bs43GIqBJY9V6lCQEVSep
107,"Nice To Meet Ya (feat. Yxng Bane)","Wes Nelson",76567,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL
108,50km/h,Azet,76347,https://open.spotify.com/track/2doQEUAL5bzUVG6fP07VWV
109,"Ohne mein Team","Bonez MC",76254,https://open.spotify.com/track/05Mp2UJulSttxQ4E6hQPH3
110,"Levitating (feat. DaBaby)","Dua Lipa",76180,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
111,B.I.B.O.,Dardan,76158,https://open.spotify.com/track/5F3sqL2deoeV2kr8Vn9H4V
