,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Madonna,Bausa,499752,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ
2,PEPPERMINT,Luciano,424895,https://open.spotify.com/track/6V1lWr7s8CO5VkxXe4hBtg
3,"Ohne Dich",KASIMIR1441,341760,https://open.spotify.com/track/4hSJUp6k7QeHLxU32MrLIU
4,"Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Nathan Evans",340627,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
5,Aventador,"Capital Bra",332699,https://open.spotify.com/track/5T7pVU8KMd7hpyqfWt0nhy
6,"Astronaut In The Ocean","Masked Wolf",318288,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
7,"Diese eine Melodie","Kontra K",307714,https://open.spotify.com/track/6RvBo8JZUMSvvHnGa2hDrj
8,"SYGL (feat. Shindy)",CRO,303806,https://open.spotify.com/track/1tUF7dEhqmV2Z1pTsGAGnD
9,"The Business",Tiësto,266742,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
10,Meer,RIN,239205,https://open.spotify.com/track/3rQHGffq4FmBBykPn5YuKc
11,"Your Love (9PM)",ATB,238734,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx
12,"Save Your Tears","The Weeknd",236006,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
13,"drivers license","Olivia Rodrigo",232964,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
14,"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit",Riton,227013,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl
15,"WITHOUT YOU","The Kid LAROI",214505,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
16,"Girls Like Us","Zoe Wees",211603,https://open.spotify.com/track/5SFXOMJJ334Wn2PwBHeRZN
17,"White Lies",VIZE,208493,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4
18,"BAD EYEZ",Nimo,201402,https://open.spotify.com/track/5dDQDduj3EaWrPIZ9bc8tj
19,Habibi,"Ricky Rich",201187,https://open.spotify.com/track/0PukrHFus6hVBHku8hrS0Z
20,Ordentlich,t-low,183981,https://open.spotify.com/track/4DnHEa1fuf3bn61AwT8Qiv
21,"Head & Heart (feat. MNEK)","Joel Corry",171353,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
22,"Squad X Showtime","PA Sports",169159,https://open.spotify.com/track/3RHHUGP9E1McRXqPVsaW66
23,"Wellerman - Sea Shanty","Nathan Evans",168141,https://open.spotify.com/track/54OBgO0Xwu20Jak9TMXbR7
24,"Mood (feat. iann dior)",24kGoldn,167832,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
25,"Paradise (feat. Dermot Kennedy)",MEDUZA,166348,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
26,"Love Not War (The Tampa Beat)","Jason Derulo",163961,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
27,"Blinding Lights","The Weeknd",162913,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
28,"All We Got (feat. KIDDO)","Robin Schulz",158314,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E
29,"Hold On","Justin Bieber",158012,https://open.spotify.com/track/4u4NyuceXP7Uzh7XFJKCr1
30,"Lost (feat. TOPIC42)",Samra,157654,https://open.spotify.com/track/19LqJBBfd73oeBc3CPgDdl
31,Arcade,"Duncan Laurence",157582,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
32,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,155843,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
33,Roller,"Apache 207",154047,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
34,"My Head & My Heart","Ava Max",151552,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm
35,"What’s Next",Drake,149123,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz
36,"No Comprendo",Jamule,147588,https://open.spotify.com/track/5ezbc8nalmV7JqLQQfHwTV
37,"Wenn sie ruft","Miksu / Macloud",143283,https://open.spotify.com/track/0O214XAfoQz8VVH83xpAjz
38,Goosebumps,HVME,142460,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
39,"Keiner kann mich ficken!","187 Strassenbande",140634,https://open.spotify.com/track/7M4zWJmzuf8aZ2aEQUnzU3
